ID1_CITY,year,week,case_c,pop_total,case_per_capita(‰)
0101,2018,31,36,40842,0.881
0101,2018,32,25,40842,0.612
0101,2018,33,30,40842,0.735
0101,2018,34,28,40842,0.686
0101,2018,35,35,40842,0.857
0101,2018,36,50,40842,1.224
0101,2018,37,36,40842,0.881
0101,2018,38,41,40842,1.004
0101,2018,39,33,40842,0.808
0101,2018,40,29,40842,0.71
0101,2018,41,26,40842,0.637
0101,2018,42,33,40842,0.808
0101,2018,43,29,40842,0.71
0101,2018,44,29,40842,0.71
0101,2018,45,37,40842,0.906
0101,2018,46,40,40842,0.979
0101,2018,47,37,40842,0.906
0101,2018,48,45,40842,1.102
0101,2018,49,32,40842,0.784
0101,2018,50,29,40842,0.71
0101,2018,51,42,40842,1.028
0101,2018,52,45,40842,1.102
0101,2018,53,6,40842,0.147
0101,2019,1,35,41018,0.853
0101,2019,2,54,41018,1.316
0101,2019,3,40,41018,0.975
0101,2019,4,47,41018,1.146
0101,2019,5,73,41018,1.78
0101,2019,6,38,41018,0.926
0101,2019,7,55,41018,1.341
0101,2019,8,46,41018,1.121
0101,2019,9,47,41018,1.146
0101,2019,10,44,41018,1.073
0101,2019,11,57,41018,1.39
0101,2019,12,47,41018,1.146
0101,2019,13,43,41018,1.048
0101,2019,14,37,41018,0.902
0101,2019,15,63,41018,1.536
0101,2019,16,54,41018,1.316
0101,2019,17,36,41018,0.878
0101,2019,18,61,41018,1.487
0101,2019,19,56,41018,1.365
0101,2019,20,35,41018,0.853
0101,2019,21,40,41018,0.975
0101,2019,22,39,41018,0.951
0101,2019,23,38,41018,0.926
0101,2019,24,48,41018,1.17
0101,2019,25,43,41018,1.048
0101,2019,26,48,41018,1.17
0101,2019,27,42,41018,1.024
0101,2019,28,44,41018,1.073
0101,2019,29,43,41018,1.048
0101,2019,30,36,41018,0.878
0101,2019,31,33,41018,0.805
0101,2019,32,39,41018,0.951
0101,2019,33,40,41018,0.975
0101,2019,34,39,41018,0.951
0101,2019,35,43,41018,1.048
0101,2019,36,45,41018,1.097
0101,2019,37,33,41018,0.805
0101,2019,38,51,41018,1.243
0101,2019,39,47,41018,1.146
0101,2019,40,33,41018,0.805
0101,2019,41,37,41018,0.902
0101,2019,42,51,41018,1.243
0101,2019,43,48,41018,1.17
0101,2019,44,52,41018,1.268
0101,2019,45,36,41018,0.878
0101,2019,46,32,41018,0.78
0101,2019,47,37,41018,0.902
0101,2019,48,48,41018,1.17
0101,2019,49,35,41018,0.853
0101,2019,50,40,41018,0.975
0101,2019,51,45,41018,1.097
0101,2019,52,43,41018,1.048
0101,2019,53,14,41018,0.341
0102,2017,1,53,43741,1.212
0102,2017,2,41,43741,0.937
0102,2017,3,50,43741,1.143
0102,2017,4,42,43741,0.96
0102,2017,5,29,43741,0.663
0102,2017,6,50,43741,1.143
0102,2017,7,53,43741,1.212
0102,2017,8,60,43741,1.372
0102,2017,9,42,43741,0.96
0102,2017,10,46,43741,1.052
0102,2017,11,45,43741,1.029
0102,2017,12,34,43741,0.777
0102,2017,13,42,43741,0.96
0102,2017,14,47,43741,1.075
0102,2017,15,50,43741,1.143
0102,2017,16,40,43741,0.914
0102,2017,17,40,43741,0.914
0102,2017,18,46,43741,1.052
0102,2017,19,45,43741,1.029
0102,2017,20,41,43741,0.937
0102,2017,21,43,43741,0.983
0102,2017,22,42,43741,0.96
0102,2017,23,46,43741,1.052
0102,2017,24,52,43741,1.189
0102,2017,25,46,43741,1.052
0102,2017,26,57,43741,1.303
0102,2017,27,50,43741,1.143
0102,2017,28,60,43741,1.372
0102,2017,29,53,43741,1.212
0102,2017,30,57,43741,1.303
0102,2017,31,49,43741,1.12
0102,2017,32,35,43741,0.8
0102,2017,33,37,43741,0.846
0102,2017,34,36,43741,0.823
0102,2017,35,30,43741,0.686
0102,2017,36,36,43741,0.823
0102,2017,37,35,43741,0.8
0102,2017,38,41,43741,0.937
0102,2017,39,35,43741,0.8
0102,2017,40,39,43741,0.892
0102,2017,41,28,43741,0.64
0102,2017,42,29,43741,0.663
0102,2017,43,42,43741,0.96
0102,2017,44,35,43741,0.8
0102,2017,45,45,43741,1.029
0102,2017,46,45,43741,1.029
0102,2017,47,42,43741,0.96
0102,2017,48,47,43741,1.075
0102,2017,49,47,43741,1.075
0102,2017,50,43,43741,0.983
0102,2017,51,52,43741,1.189
0102,2017,52,57,43741,1.303
0102,2017,53,3,43741,0.069
0102,2019,1,37,48695,0.76
0102,2019,2,54,48695,1.109
0102,2019,3,54,48695,1.109
0102,2019,4,52,48695,1.068
0102,2019,5,54,48695,1.109
0102,2019,6,27,48695,0.554
0102,2019,7,56,48695,1.15
0102,2019,8,49,48695,1.006
0102,2019,9,42,48695,0.863
0102,2019,10,52,48695,1.068
0102,2019,11,55,48695,1.129
0102,2019,12,58,48695,1.191
0102,2019,13,52,48695,1.068
0102,2019,14,42,48695,0.863
0102,2019,15,61,48695,1.253
0102,2019,16,52,48695,1.068
0102,2019,17,43,48695,0.883
0102,2019,18,62,48695,1.273
0102,2019,19,58,48695,1.191
0102,2019,20,46,48695,0.945
0102,2019,21,55,48695,1.129
0102,2019,22,54,48695,1.109
0102,2019,23,48,48695,0.986
0102,2019,24,58,48695,1.191
0102,2019,25,57,48695,1.171
0102,2019,26,60,48695,1.232
0102,2019,27,30,48695,0.616
0102,2019,28,59,48695,1.212
0102,2019,29,42,48695,0.863
0102,2019,30,51,48695,1.047
0102,2019,31,63,48695,1.294
0102,2019,32,54,48695,1.109
0102,2019,33,44,48695,0.904
0102,2019,34,51,48695,1.047
0102,2019,35,42,48695,0.863
0102,2019,36,50,48695,1.027
0102,2019,37,42,48695,0.863
0102,2019,38,48,48695,0.986
0102,2019,39,50,48695,1.027
0102,2019,40,48,48695,0.986
0102,2019,41,53,48695,1.088
0102,2019,42,45,48695,0.924
0102,2019,43,45,48695,0.924
0102,2019,44,55,48695,1.129
0102,2019,45,58,48695,1.191
0102,2019,46,56,48695,1.15
0102,2019,47,50,48695,1.027
0102,2019,48,55,48695,1.129
0102,2019,49,47,48695,0.965
0102,2019,50,66,48695,1.355
0102,2019,51,55,48695,1.129
0102,2019,52,70,48695,1.438
0102,2019,53,23,48695,0.472
0109,2016,1,4,18089,0.221
0109,2016,2,17,18089,0.94
0109,2016,3,16,18089,0.885
0109,2016,4,14,18089,0.774
0109,2016,5,21,18089,1.161
0109,2016,6,27,18089,1.493
0109,2016,7,12,18089,0.663
0109,2016,8,41,18089,2.267
0109,2016,9,29,18089,1.603
0109,2016,10,25,18089,1.382
0109,2016,11,19,18089,1.05
0109,2016,12,23,18089,1.271
0109,2016,13,23,18089,1.271
0109,2016,14,31,18089,1.714
0109,2016,15,26,18089,1.437
0109,2016,16,29,18089,1.603
0109,2016,17,23,18089,1.271
0109,2016,18,28,18089,1.548
0109,2016,19,20,18089,1.106
0109,2016,20,24,18089,1.327
0109,2016,21,18,18089,0.995
0109,2016,22,19,18089,1.05
0109,2016,23,15,18089,0.829
0109,2016,24,19,18089,1.05
0109,2016,25,18,18089,0.995
0109,2016,26,20,18089,1.106
0109,2016,27,10,18089,0.553
0109,2016,28,14,18089,0.774
0109,2016,29,9,18089,0.498
0109,2016,30,21,18089,1.161
0109,2016,31,9,18089,0.498
0109,2016,32,23,18089,1.271
0109,2016,33,20,18089,1.106
0109,2016,34,18,18089,0.995
0109,2016,35,16,18089,0.885
0109,2016,36,19,18089,1.05
0109,2016,37,14,18089,0.774
0109,2016,38,15,18089,0.829
0109,2016,39,17,18089,0.94
0109,2016,40,10,18089,0.553
0109,2016,41,14,18089,0.774
0109,2016,42,13,18089,0.719
0109,2016,43,23,18089,1.271
0109,2016,44,17,18089,0.94
0109,2016,45,28,18089,1.548
0109,2016,46,17,18089,0.94
0109,2016,47,13,18089,0.719
0109,2016,48,12,18089,0.663
0109,2016,49,20,18089,1.106
0109,2016,50,24,18089,1.327
0109,2016,51,17,18089,0.94
0109,2016,52,22,18089,1.216
0109,2016,53,20,18089,1.106
0109,2018,1,20,19601,1.02
0109,2018,2,22,19601,1.122
0109,2018,3,25,19601,1.275
0109,2018,4,26,19601,1.326
0109,2018,5,26,19601,1.326
0109,2018,6,26,19601,1.326
0109,2018,7,23,19601,1.173
0109,2018,8,34,19601,1.735
0109,2018,9,28,19601,1.428
0109,2018,10,17,19601,0.867
0109,2018,11,18,19601,0.918
0109,2018,12,33,19601,1.684
0109,2018,13,23,19601,1.173
0109,2018,14,14,19601,0.714
0109,2018,15,21,19601,1.071
0109,2018,16,23,19601,1.173
0109,2018,17,15,19601,0.765
0109,2018,18,20,19601,1.02
0109,2018,19,15,19601,0.765
0109,2018,20,27,19601,1.377
0109,2018,21,22,19601,1.122
0109,2018,22,14,19601,0.714
0109,2018,23,26,19601,1.326
0109,2018,24,18,19601,0.918
0109,2018,25,17,19601,0.867
0109,2018,26,20,19601,1.02
0109,2018,27,29,19601,1.48
0109,2018,28,23,19601,1.173
0109,2018,29,14,19601,0.714
0109,2018,30,17,19601,0.867
0109,2018,31,21,19601,1.071
0109,2018,32,22,19601,1.122
0109,2018,33,18,19601,0.918
0109,2018,34,17,19601,0.867
0109,2018,35,21,19601,1.071
0109,2018,36,24,19601,1.224
0109,2018,37,18,19601,0.918
0109,2018,38,20,19601,1.02
0109,2018,39,17,19601,0.867
0109,2018,40,29,19601,1.48
0109,2018,41,22,19601,1.122
0109,2018,42,21,19601,1.071
0109,2018,43,25,19601,1.275
0109,2018,44,33,19601,1.684
0109,2018,45,25,19601,1.275
0109,2018,46,20,19601,1.02
0109,2018,47,22,19601,1.122
0109,2018,48,24,19601,1.224
0109,2018,49,21,19601,1.071
0109,2018,50,21,19601,1.071
0109,2018,51,15,19601,0.765
0109,2018,52,24,19601,1.224
0109,2018,53,4,19601,0.204
0109,2019,1,13,19092,0.681
0109,2019,2,29,19092,1.519
0109,2019,3,33,19092,1.728
0109,2019,4,18,19092,0.943
0109,2019,5,38,19092,1.99
0109,2019,6,17,19092,0.89
0109,2019,7,22,19092,1.152
0109,2019,8,28,19092,1.467
0109,2019,9,29,19092,1.519
0109,2019,10,31,19092,1.624
0109,2019,11,32,19092,1.676
0109,2019,12,28,19092,1.467
0109,2019,13,34,19092,1.781
0109,2019,14,35,19092,1.833
0109,2019,15,39,19092,2.043
0109,2019,16,24,19092,1.257
0109,2019,17,31,19092,1.624
0109,2019,18,30,19092,1.571
0109,2019,19,26,19092,1.362
0109,2019,20,20,19092,1.048
0109,2019,21,29,19092,1.519
0109,2019,22,21,19092,1.1
0109,2019,23,23,19092,1.205
0109,2019,24,22,19092,1.152
0109,2019,25,35,19092,1.833
0109,2019,26,24,19092,1.257
0109,2019,27,22,19092,1.152
0109,2019,28,29,19092,1.519
0109,2019,29,17,19092,0.89
0109,2019,30,26,19092,1.362
0109,2019,31,13,19092,0.681
0109,2019,32,17,19092,0.89
0109,2019,33,29,19092,1.519
0109,2019,34,24,19092,1.257
0109,2019,35,14,19092,0.733
0109,2019,36,24,19092,1.257
0109,2019,37,15,19092,0.786
0109,2019,38,28,19092,1.467
0109,2019,39,24,19092,1.257
0109,2019,40,18,19092,0.943
0109,2019,41,19,19092,0.995
0109,2019,42,20,19092,1.048
0109,2019,43,23,19092,1.205
0109,2019,44,22,19092,1.152
0109,2019,45,19,19092,0.995
0109,2019,46,16,19092,0.838
0109,2019,47,28,19092,1.467
0109,2019,48,17,19092,0.89
0109,2019,49,27,19092,1.414
0109,2019,50,24,19092,1.257
0109,2019,51,31,19092,1.624
0109,2019,52,24,19092,1.257
0109,2019,53,9,19092,0.471
0110,2016,1,10,58928,0.17
0110,2016,2,60,58928,1.018
0110,2016,3,61,58928,1.035
0110,2016,4,50,58928,0.848
0110,2016,5,48,58928,0.815
0110,2016,6,81,58928,1.375
0110,2016,7,47,58928,0.798
0110,2016,8,78,58928,1.324
0110,2016,9,72,58928,1.222
0110,2016,10,82,58928,1.392
0110,2016,11,82,58928,1.392
0110,2016,12,78,58928,1.324
0110,2016,13,78,58928,1.324
0110,2016,14,70,58928,1.188
0110,2016,15,67,58928,1.137
0110,2016,16,68,58928,1.154
0110,2016,17,70,58928,1.188
0110,2016,18,66,58928,1.12
0110,2016,19,75,58928,1.273
0110,2016,20,60,58928,1.018
0110,2016,21,58,58928,0.984
0110,2016,22,52,58928,0.882
0110,2016,23,59,58928,1.001
0110,2016,24,43,58928,0.73
0110,2016,25,49,58928,0.832
0110,2016,26,44,58928,0.747
0110,2016,27,61,58928,1.035
0110,2016,28,35,58928,0.594
0110,2016,29,35,58928,0.594
0110,2016,30,41,58928,0.696
0110,2016,31,40,58928,0.679
0110,2016,32,44,58928,0.747
0110,2016,33,49,58928,0.832
0110,2016,34,41,58928,0.696
0110,2016,35,45,58928,0.764
0110,2016,36,49,58928,0.832
0110,2016,37,56,58928,0.95
0110,2016,38,37,58928,0.628
0110,2016,39,38,58928,0.645
0110,2016,40,40,58928,0.679
0110,2016,41,30,58928,0.509
0110,2016,42,34,58928,0.577
0110,2016,43,49,58928,0.832
0110,2016,44,45,58928,0.764
0110,2016,45,35,58928,0.594
0110,2016,46,61,58928,1.035
0110,2016,47,46,58928,0.781
0110,2016,48,46,58928,0.781
0110,2016,49,58,58928,0.984
0110,2016,50,53,58928,0.899
0110,2016,51,73,58928,1.239
0110,2016,52,77,58928,1.307
0110,2016,53,50,58928,0.848
0110,2017,1,47,59008,0.797
0110,2017,2,55,59008,0.932
0110,2017,3,45,59008,0.763
0110,2017,4,52,59008,0.881
0110,2017,5,57,59008,0.966
0110,2017,6,64,59008,1.085
0110,2017,7,53,59008,0.898
0110,2017,8,72,59008,1.22
0110,2017,9,52,59008,0.881
0110,2017,10,56,59008,0.949
0110,2017,11,54,59008,0.915
0110,2017,12,59,59008,1.0
0110,2017,13,59,59008,1.0
0110,2017,14,56,59008,0.949
0110,2017,15,61,59008,1.034
0110,2017,16,58,59008,0.983
0110,2017,17,50,59008,0.847
0110,2017,18,54,59008,0.915
0110,2017,19,56,59008,0.949
0110,2017,20,56,59008,0.949
0110,2017,21,60,59008,1.017
0110,2017,22,49,59008,0.83
0110,2017,23,52,59008,0.881
0110,2017,24,52,59008,0.881
0110,2017,25,52,59008,0.881
0110,2017,26,48,59008,0.813
0110,2017,27,56,59008,0.949
0110,2017,28,68,59008,1.152
0110,2017,29,43,59008,0.729
0110,2017,30,47,59008,0.797
0110,2017,31,45,59008,0.763
0110,2017,32,57,59008,0.966
0110,2017,33,32,59008,0.542
0110,2017,34,50,59008,0.847
0110,2017,35,44,59008,0.746
0110,2017,36,35,59008,0.593
0110,2017,37,45,59008,0.763
0110,2017,38,30,59008,0.508
0110,2017,39,37,59008,0.627
0110,2017,40,40,59008,0.678
0110,2017,41,43,59008,0.729
0110,2017,42,51,59008,0.864
0110,2017,43,43,59008,0.729
0110,2017,44,45,59008,0.763
0110,2017,45,49,59008,0.83
0110,2017,46,50,59008,0.847
0110,2017,47,53,59008,0.898
0110,2017,48,61,59008,1.034
0110,2017,49,49,59008,0.83
0110,2017,50,57,59008,0.966
0110,2017,51,54,59008,0.915
0110,2017,52,55,59008,0.932
0110,2017,53,7,59008,0.119
0110,2018,1,54,63215,0.854
0110,2018,2,52,63215,0.823
0110,2018,3,72,63215,1.139
0110,2018,4,67,63215,1.06
0110,2018,5,62,63215,0.981
0110,2018,6,75,63215,1.186
0110,2018,7,69,63215,1.092
0110,2018,8,60,63215,0.949
0110,2018,9,73,63215,1.155
0110,2018,10,63,63215,0.997
0110,2018,11,76,63215,1.202
0110,2018,12,71,63215,1.123
0110,2018,13,58,63215,0.918
0110,2018,14,52,63215,0.823
0110,2018,15,54,63215,0.854
0110,2018,16,71,63215,1.123
0110,2018,17,73,63215,1.155
0110,2018,18,59,63215,0.933
0110,2018,19,48,63215,0.759
0110,2018,20,51,63215,0.807
0110,2018,21,46,63215,0.728
0110,2018,22,63,63215,0.997
0110,2018,23,56,63215,0.886
0110,2018,24,54,63215,0.854
0110,2018,25,49,63215,0.775
0110,2018,26,38,63215,0.601
0110,2018,27,44,63215,0.696
0110,2018,28,34,63215,0.538
0110,2018,29,38,63215,0.601
0110,2018,30,62,63215,0.981
0110,2018,31,50,63215,0.791
0110,2018,32,55,63215,0.87
0110,2018,33,48,63215,0.759
0110,2018,34,51,63215,0.807
0110,2018,35,54,63215,0.854
0110,2018,36,49,63215,0.775
0110,2018,37,34,63215,0.538
0110,2018,38,51,63215,0.807
0110,2018,39,41,63215,0.649
0110,2018,40,55,63215,0.87
0110,2018,41,47,63215,0.743
0110,2018,42,51,63215,0.807
0110,2018,43,40,63215,0.633
0110,2018,44,54,63215,0.854
0110,2018,45,54,63215,0.854
0110,2018,46,55,63215,0.87
0110,2018,47,46,63215,0.728
0110,2018,48,65,63215,1.028
0110,2018,49,50,63215,0.791
0110,2018,50,58,63215,0.918
0110,2018,51,51,63215,0.807
0110,2018,52,59,63215,0.933
0110,2018,53,9,63215,0.142
0110,2019,1,54,64134,0.842
0110,2019,2,70,64134,1.091
0110,2019,3,67,64134,1.045
0110,2019,4,62,64134,0.967
0110,2019,5,78,64134,1.216
0110,2019,6,38,64134,0.593
0110,2019,7,81,64134,1.263
0110,2019,8,56,64134,0.873
0110,2019,9,53,64134,0.826
0110,2019,10,52,64134,0.811
0110,2019,11,68,64134,1.06
0110,2019,12,49,64134,0.764
0110,2019,13,62,64134,0.967
0110,2019,14,53,64134,0.826
0110,2019,15,80,64134,1.247
0110,2019,16,63,64134,0.982
0110,2019,17,56,64134,0.873
0110,2019,18,69,64134,1.076
0110,2019,19,72,64134,1.123
0110,2019,20,59,64134,0.92
0110,2019,21,62,64134,0.967
0110,2019,22,49,64134,0.764
0110,2019,23,67,64134,1.045
0110,2019,24,63,64134,0.982
0110,2019,25,53,64134,0.826
0110,2019,26,48,64134,0.748
0110,2019,27,58,64134,0.904
0110,2019,28,54,64134,0.842
0110,2019,29,61,64134,0.951
0110,2019,30,58,64134,0.904
0110,2019,31,53,64134,0.826
0110,2019,32,44,64134,0.686
0110,2019,33,54,64134,0.842
0110,2019,34,49,64134,0.764
0110,2019,35,44,64134,0.686
0110,2019,36,57,64134,0.889
0110,2019,37,55,64134,0.858
0110,2019,38,64,64134,0.998
0110,2019,39,57,64134,0.889
0110,2019,40,55,64134,0.858
0110,2019,41,61,64134,0.951
0110,2019,42,55,64134,0.858
0110,2019,43,55,64134,0.858
0110,2019,44,54,64134,0.842
0110,2019,45,47,64134,0.733
0110,2019,46,59,64134,0.92
0110,2019,47,58,64134,0.904
0110,2019,48,66,64134,1.029
0110,2019,49,53,64134,0.826
0110,2019,50,66,64134,1.029
0110,2019,51,68,64134,1.06
0110,2019,52,81,64134,1.263
0110,2019,53,27,64134,0.421
0111,2016,1,5,39400,0.127
0111,2016,2,46,39400,1.168
0111,2016,3,34,39400,0.863
0111,2016,4,37,39400,0.939
0111,2016,5,50,39400,1.269
0111,2016,6,69,39400,1.751
0111,2016,7,39,39400,0.99
0111,2016,8,71,39400,1.802
0111,2016,9,58,39400,1.472
0111,2016,10,62,39400,1.574
0111,2016,11,51,39400,1.294
0111,2016,12,64,39400,1.624
0111,2016,13,47,39400,1.193
0111,2016,14,46,39400,1.168
0111,2016,15,42,39400,1.066
0111,2016,16,32,39400,0.812
0111,2016,17,39,39400,0.99
0111,2016,18,37,39400,0.939
0111,2016,19,39,39400,0.99
0111,2016,20,42,39400,1.066
0111,2016,21,43,39400,1.091
0111,2016,22,29,39400,0.736
0111,2016,23,34,39400,0.863
0111,2016,24,31,39400,0.787
0111,2016,25,45,39400,1.142
0111,2016,26,41,39400,1.041
0111,2016,27,38,39400,0.964
0111,2016,28,31,39400,0.787
0111,2016,29,42,39400,1.066
0111,2016,30,40,39400,1.015
0111,2016,31,36,39400,0.914
0111,2016,32,36,39400,0.914
0111,2016,33,29,39400,0.736
0111,2016,34,23,39400,0.584
0111,2016,35,27,39400,0.685
0111,2016,36,30,39400,0.761
0111,2016,37,40,39400,1.015
0111,2016,38,33,39400,0.838
0111,2016,39,31,39400,0.787
0111,2016,40,30,39400,0.761
0111,2016,41,29,39400,0.736
0111,2016,42,29,39400,0.736
0111,2016,43,34,39400,0.863
0111,2016,44,40,39400,1.015
0111,2016,45,37,39400,0.939
0111,2016,46,38,39400,0.964
0111,2016,47,37,39400,0.939
0111,2016,48,40,39400,1.015
0111,2016,49,40,39400,1.015
0111,2016,50,38,39400,0.964
0111,2016,51,35,39400,0.888
0111,2016,52,35,39400,0.888
0111,2016,53,36,39400,0.914
0111,2018,1,41,43519,0.942
0111,2018,2,40,43519,0.919
0111,2018,3,62,43519,1.425
0111,2018,4,46,43519,1.057
0111,2018,5,42,43519,0.965
0111,2018,6,62,43519,1.425
0111,2018,7,45,43519,1.034
0111,2018,8,57,43519,1.31
0111,2018,9,59,43519,1.356
0111,2018,10,58,43519,1.333
0111,2018,11,53,43519,1.218
0111,2018,12,49,43519,1.126
0111,2018,13,50,43519,1.149
0111,2018,14,33,43519,0.758
0111,2018,15,57,43519,1.31
0111,2018,16,41,43519,0.942
0111,2018,17,41,43519,0.942
0111,2018,18,50,43519,1.149
0111,2018,19,46,43519,1.057
0111,2018,20,35,43519,0.804
0111,2018,21,43,43519,0.988
0111,2018,22,31,43519,0.712
0111,2018,23,45,43519,1.034
0111,2018,24,35,43519,0.804
0111,2018,25,34,43519,0.781
0111,2018,26,35,43519,0.804
0111,2018,27,26,43519,0.597
0111,2018,28,40,43519,0.919
0111,2018,29,36,43519,0.827
0111,2018,30,38,43519,0.873
0111,2018,31,36,43519,0.827
0111,2018,32,35,43519,0.804
0111,2018,33,33,43519,0.758
0111,2018,34,41,43519,0.942
0111,2018,35,31,43519,0.712
0111,2018,36,43,43519,0.988
0111,2018,37,43,43519,0.988
0111,2018,38,35,43519,0.804
0111,2018,39,32,43519,0.735
0111,2018,40,49,43519,1.126
0111,2018,41,40,43519,0.919
0111,2018,42,26,43519,0.597
0111,2018,43,37,43519,0.85
0111,2018,44,38,43519,0.873
0111,2018,45,48,43519,1.103
0111,2018,46,30,43519,0.689
0111,2018,47,36,43519,0.827
0111,2018,48,34,43519,0.781
0111,2018,49,43,43519,0.988
0111,2018,50,35,43519,0.804
0111,2018,51,46,43519,1.057
0111,2018,52,44,43519,1.011
0111,2018,53,13,43519,0.299
0111,2019,1,36,43524,0.827
0111,2019,2,51,43524,1.172
0111,2019,3,42,43524,0.965
0111,2019,4,48,43524,1.103
0111,2019,5,64,43524,1.47
0111,2019,6,28,43524,0.643
0111,2019,7,66,43524,1.516
0111,2019,8,39,43524,0.896
0111,2019,9,56,43524,1.287
0111,2019,10,48,43524,1.103
0111,2019,11,46,43524,1.057
0111,2019,12,48,43524,1.103
0111,2019,13,36,43524,0.827
0111,2019,14,44,43524,1.011
0111,2019,15,47,43524,1.08
0111,2019,16,57,43524,1.31
0111,2019,17,47,43524,1.08
0111,2019,18,49,43524,1.126
0111,2019,19,53,43524,1.218
0111,2019,20,48,43524,1.103
0111,2019,21,44,43524,1.011
0111,2019,22,35,43524,0.804
0111,2019,23,39,43524,0.896
0111,2019,24,55,43524,1.264
