ID1_CITY,year,week,case_c,pop_total,case_per_capita(‰)
0109,2016,2,31,18089,1.714
0109,2016,3,35,18089,1.935
0109,2016,4,25,18089,1.382
0109,2016,5,21,18089,1.161
0109,2016,6,38,18089,2.101
0109,2016,7,7,18089,0.387
0109,2016,8,40,18089,2.211
0109,2016,9,41,18089,2.267
0109,2016,10,47,18089,2.598
0109,2016,11,29,18089,1.603
0109,2016,12,31,18089,1.714
0109,2016,13,34,18089,1.88
0109,2016,14,26,18089,1.437
0109,2016,15,21,18089,1.161
0109,2016,16,33,18089,1.824
0109,2016,17,29,18089,1.603
0109,2016,18,25,18089,1.382
0109,2016,19,25,18089,1.382
0109,2016,20,27,18089,1.493
0109,2016,21,15,18089,0.829
0109,2016,22,34,18089,1.88
0109,2016,23,16,18089,0.885
0109,2016,24,23,18089,1.271
0109,2016,25,28,18089,1.548
0109,2016,26,29,18089,1.603
0109,2016,27,25,18089,1.382
0109,2016,28,18,18089,0.995
0109,2016,29,20,18089,1.106
0109,2016,30,21,18089,1.161
0109,2016,31,17,18089,0.94
0109,2016,32,27,18089,1.493
0109,2016,33,24,18089,1.327
0109,2016,34,20,18089,1.106
0109,2016,35,18,18089,0.995
0109,2016,36,21,18089,1.161
0109,2016,37,20,18089,1.106
0109,2016,38,15,18089,0.829
0109,2016,39,30,18089,1.658
0109,2016,40,15,18089,0.829
0109,2016,41,28,18089,1.548
0109,2016,42,26,18089,1.437
0109,2016,43,23,18089,1.271
0109,2016,44,19,18089,1.05
0109,2016,45,25,18089,1.382
0109,2016,46,32,18089,1.769
0109,2016,47,29,18089,1.603
0109,2016,48,32,18089,1.769
0109,2016,49,23,18089,1.271
0109,2016,50,22,18089,1.216
0109,2016,51,30,18089,1.658
0109,2016,52,32,18089,1.769
0109,2016,53,22,18089,1.216
0109,2018,1,27,19601,1.377
0109,2018,2,25,19601,1.275
0109,2018,3,33,19601,1.684
0109,2018,4,23,19601,1.173
0109,2018,5,22,19601,1.122
0109,2018,6,30,19601,1.531
0109,2018,7,19,19601,0.969
0109,2018,8,25,19601,1.275
0109,2018,9,37,19601,1.888
0109,2018,10,35,19601,1.786
0109,2018,11,39,19601,1.99
0109,2018,12,34,19601,1.735
0109,2018,13,26,19601,1.326
0109,2018,14,30,19601,1.531
0109,2018,15,32,19601,1.633
0109,2018,16,25,19601,1.275
0109,2018,17,29,19601,1.48
0109,2018,18,20,19601,1.02
0109,2018,19,23,19601,1.173
0109,2018,20,17,19601,0.867
0109,2018,21,20,19601,1.02
0109,2018,22,20,19601,1.02
0109,2018,23,27,19601,1.377
0109,2018,24,23,19601,1.173
0109,2018,25,27,19601,1.377
0109,2018,26,22,19601,1.122
0109,2018,27,22,19601,1.122
0109,2018,28,18,19601,0.918
0109,2018,29,22,19601,1.122
0109,2018,30,22,19601,1.122
0109,2018,31,18,19601,0.918
0109,2018,32,37,19601,1.888
0109,2018,33,21,19601,1.071
0109,2018,34,17,19601,0.867
0109,2018,35,23,19601,1.173
0109,2018,36,13,19601,0.663
0109,2018,37,16,19601,0.816
0109,2018,38,18,19601,0.918
0109,2018,39,17,19601,0.867
0109,2018,40,31,19601,1.582
0109,2018,41,20,19601,1.02
0109,2018,42,28,19601,1.428
0109,2018,43,17,19601,0.867
0109,2018,44,23,19601,1.173
0109,2018,45,19,19601,0.969
0109,2018,46,22,19601,1.122
0109,2018,47,26,19601,1.326
0109,2018,48,24,19601,1.224
0109,2018,49,20,19601,1.02
0109,2018,50,27,19601,1.377
0109,2018,51,29,19601,1.48
0109,2018,52,25,19601,1.275
0109,2018,53,3,19601,0.153
0109,2019,1,20,19092,1.048
0109,2019,2,28,19092,1.467
0109,2019,3,29,19092,1.519
0109,2019,4,29,19092,1.519
0109,2019,5,37,19092,1.938
0109,2019,6,5,19092,0.262
0109,2019,7,30,19092,1.571
0109,2019,8,30,19092,1.571
0109,2019,9,34,19092,1.781
0109,2019,10,32,19092,1.676
0109,2019,11,34,19092,1.781
0109,2019,12,17,19092,0.89
0109,2019,13,33,19092,1.728
0109,2019,14,17,19092,0.89
0109,2019,15,43,19092,2.252
0109,2019,16,35,19092,1.833
0109,2019,17,29,19092,1.519
0109,2019,18,18,19092,0.943
0109,2019,19,22,19092,1.152
0109,2019,20,29,19092,1.519
0109,2019,21,28,19092,1.467
0109,2019,22,23,19092,1.205
0109,2019,23,27,19092,1.414
0109,2019,24,41,19092,2.147
0109,2019,25,26,19092,1.362
0109,2019,26,26,19092,1.362
0109,2019,27,23,19092,1.205
0109,2019,28,26,19092,1.362
0109,2019,29,22,19092,1.152
0109,2019,30,28,19092,1.467
0109,2019,31,21,19092,1.1
0109,2019,32,17,19092,0.89
0109,2019,33,23,19092,1.205
0109,2019,34,28,19092,1.467
0109,2019,35,26,19092,1.362
0109,2019,36,31,19092,1.624
0109,2019,37,23,19092,1.205
0109,2019,38,24,19092,1.257
0109,2019,39,22,19092,1.152
0109,2019,40,26,19092,1.362
0109,2019,41,23,19092,1.205
0109,2019,42,23,19092,1.205
0109,2019,43,23,19092,1.205
0109,2019,44,25,19092,1.309
0109,2019,45,23,19092,1.205
0109,2019,46,18,19092,0.943
0109,2019,47,30,19092,1.571
0109,2019,48,25,19092,1.309
0109,2019,49,37,19092,1.938
0109,2019,50,24,19092,1.257
0109,2019,51,28,19092,1.467
0109,2019,52,27,19092,1.414
0109,2019,53,5,19092,0.262
0110,2016,1,9,58928,0.153
0110,2016,2,84,58928,1.425
0110,2016,3,82,58928,1.392
0110,2016,4,83,58928,1.408
0110,2016,5,84,58928,1.425
0110,2016,6,104,58928,1.765
0110,2016,7,35,58928,0.594
0110,2016,8,95,58928,1.612
0110,2016,9,103,58928,1.748
0110,2016,10,95,58928,1.612
0110,2016,11,104,58928,1.765
0110,2016,12,99,58928,1.68
0110,2016,13,94,58928,1.595
0110,2016,14,91,58928,1.544
0110,2016,15,62,58928,1.052
0110,2016,16,89,58928,1.51
0110,2016,17,81,58928,1.375
0110,2016,18,84,58928,1.425
0110,2016,19,81,58928,1.375
0110,2016,20,72,58928,1.222
0110,2016,21,74,58928,1.256
0110,2016,22,78,58928,1.324
0110,2016,23,68,58928,1.154
0110,2016,24,66,58928,1.12
0110,2016,25,59,58928,1.001
0110,2016,26,77,58928,1.307
0110,2016,27,62,58928,1.052
0110,2016,28,68,58928,1.154
0110,2016,29,60,58928,1.018
0110,2016,30,52,58928,0.882
0110,2016,31,58,58928,0.984
0110,2016,32,61,58928,1.035
0110,2016,33,56,58928,0.95
0110,2016,34,76,58928,1.29
0110,2016,35,74,58928,1.256
0110,2016,36,50,58928,0.848
0110,2016,37,67,58928,1.137
0110,2016,38,50,58928,0.848
0110,2016,39,73,58928,1.239
0110,2016,40,44,58928,0.747
0110,2016,41,68,58928,1.154
0110,2016,42,62,58928,1.052
0110,2016,43,66,58928,1.12
0110,2016,44,61,58928,1.035
0110,2016,45,72,58928,1.222
0110,2016,46,55,58928,0.933
0110,2016,47,87,58928,1.476
0110,2016,48,65,58928,1.103
0110,2016,49,79,58928,1.341
0110,2016,50,76,58928,1.29
0110,2016,51,71,58928,1.205
0110,2016,52,71,58928,1.205
0110,2016,53,71,58928,1.205
0110,2018,1,88,63215,1.392
0110,2018,2,92,63215,1.455
0110,2018,3,90,63215,1.424
0110,2018,4,98,63215,1.55
0110,2018,5,74,63215,1.171
0110,2018,6,111,63215,1.756
0110,2018,7,72,63215,1.139
0110,2018,8,92,63215,1.455
0110,2018,9,90,63215,1.424
0110,2018,10,102,63215,1.614
0110,2018,11,98,63215,1.55
0110,2018,12,89,63215,1.408
0110,2018,13,99,63215,1.566
0110,2018,14,66,63215,1.044
0110,2018,15,101,63215,1.598
0110,2018,16,89,63215,1.408
0110,2018,17,88,63215,1.392
0110,2018,18,69,63215,1.092
0110,2018,19,76,63215,1.202
0110,2018,20,84,63215,1.329
0110,2018,21,74,63215,1.171
0110,2018,22,72,63215,1.139
0110,2018,23,67,63215,1.06
0110,2018,24,75,63215,1.186
0110,2018,25,58,63215,0.918
0110,2018,26,74,63215,1.171
0110,2018,27,82,63215,1.297
0110,2018,28,56,63215,0.886
0110,2018,29,69,63215,1.092
0110,2018,30,63,63215,0.997
0110,2018,31,62,63215,0.981
0110,2018,32,62,63215,0.981
0110,2018,33,73,63215,1.155
0110,2018,34,60,63215,0.949
0110,2018,35,72,63215,1.139
0110,2018,36,73,63215,1.155
0110,2018,37,60,63215,0.949
0110,2018,38,72,63215,1.139
0110,2018,39,78,63215,1.234
0110,2018,40,69,63215,1.092
0110,2018,41,62,63215,0.981
0110,2018,42,60,63215,0.949
0110,2018,43,65,63215,1.028
0110,2018,44,62,63215,0.981
0110,2018,45,81,63215,1.281
0110,2018,46,64,63215,1.012
0110,2018,47,62,63215,0.981
0110,2018,48,62,63215,0.981
0110,2018,49,69,63215,1.092
0110,2018,50,58,63215,0.918
0110,2018,51,82,63215,1.297
0110,2018,52,74,63215,1.171
0110,2018,53,11,63215,0.174
0110,2019,1,58,64134,0.904
0110,2019,2,103,64134,1.606
0110,2019,3,95,64134,1.481
0110,2019,4,88,64134,1.372
0110,2019,5,117,64134,1.824
0110,2019,6,23,64134,0.359
0110,2019,7,105,64134,1.637
0110,2019,8,92,64134,1.434
0110,2019,9,73,64134,1.138
0110,2019,10,73,64134,1.138
0110,2019,11,62,64134,0.967
0110,2019,12,82,64134,1.279
0110,2019,13,80,64134,1.247
0110,2019,14,51,64134,0.795
0110,2019,15,99,64134,1.544
0110,2019,16,86,64134,1.341
0110,2019,17,90,64134,1.403
0110,2019,18,88,64134,1.372
0110,2019,19,93,64134,1.45
0110,2019,20,82,64134,1.279
0110,2019,21,75,64134,1.169
0110,2019,22,67,64134,1.045
0110,2019,23,66,64134,1.029
0110,2019,24,86,64134,1.341
0110,2019,25,74,64134,1.154
0110,2019,26,60,64134,0.936
0110,2019,27,62,64134,0.967
0110,2019,28,84,64134,1.31
0110,2019,29,63,64134,0.982
0110,2019,30,74,64134,1.154
0110,2019,31,80,64134,1.247
0110,2019,32,61,64134,0.951
0110,2019,33,63,64134,0.982
0110,2019,34,57,64134,0.889
0110,2019,35,63,64134,0.982
0110,2019,36,62,64134,0.967
0110,2019,37,60,64134,0.936
0110,2019,38,84,64134,1.31
0110,2019,39,76,64134,1.185
0110,2019,40,67,64134,1.045
0110,2019,41,58,64134,0.904
0110,2019,42,87,64134,1.357
0110,2019,43,66,64134,1.029
0110,2019,44,71,64134,1.107
0110,2019,45,65,64134,1.014
0110,2019,46,89,64134,1.388
0110,2019,47,85,64134,1.325
0110,2019,48,82,64134,1.279
0110,2019,49,82,64134,1.279
0110,2019,50,96,64134,1.497
0110,2019,51,89,64134,1.388
0110,2019,52,84,64134,1.31
0110,2019,53,36,64134,0.561
0111,2016,1,3,39400,0.076
0111,2016,2,49,39400,1.244
0111,2016,3,67,39400,1.701
0111,2016,4,47,39400,1.193
0111,2016,5,50,39400,1.269
0111,2016,6,76,39400,1.929
0111,2016,7,23,39400,0.584
0111,2016,8,80,39400,2.03
0111,2016,9,62,39400,1.574
0111,2016,10,59,39400,1.497
0111,2016,11,51,39400,1.294
0111,2016,12,68,39400,1.726
0111,2016,13,68,39400,1.726
0111,2016,14,65,39400,1.65
0111,2016,15,48,39400,1.218
0111,2016,16,61,39400,1.548
0111,2016,17,56,39400,1.421
0111,2016,18,53,39400,1.345
0111,2016,19,44,39400,1.117
0111,2016,20,42,39400,1.066
0111,2016,21,59,39400,1.497
0111,2016,22,49,39400,1.244
0111,2016,23,47,39400,1.193
0111,2016,24,37,39400,0.939
0111,2016,25,50,39400,1.269
0111,2016,26,48,39400,1.218
0111,2016,27,34,39400,0.863
0111,2016,28,32,39400,0.812
0111,2016,29,43,39400,1.091
0111,2016,30,46,39400,1.168
0111,2016,31,45,39400,1.142
0111,2016,32,38,39400,0.964
0111,2016,33,56,39400,1.421
0111,2016,34,38,39400,0.964
0111,2016,35,48,39400,1.218
0111,2016,36,40,39400,1.015
0111,2016,37,43,39400,1.091
0111,2016,38,39,39400,0.99
0111,2016,39,38,39400,0.964
0111,2016,40,34,39400,0.863
0111,2016,41,56,39400,1.421
0111,2016,42,41,39400,1.041
0111,2016,43,50,39400,1.269
0111,2016,44,36,39400,0.914
0111,2016,45,50,39400,1.269
0111,2016,46,49,39400,1.244
0111,2016,47,57,39400,1.447
0111,2016,48,56,39400,1.421
0111,2016,49,40,39400,1.015
0111,2016,50,63,39400,1.599
0111,2016,51,51,39400,1.294
0111,2016,52,49,39400,1.244
0111,2016,53,50,39400,1.269
0111,2018,1,39,43519,0.896
0111,2018,2,32,43519,0.735
0111,2018,3,54,43519,1.241
0111,2018,4,47,43519,1.08
0111,2018,5,44,43519,1.011
0111,2018,6,56,43519,1.287
0111,2018,7,50,43519,1.149
0111,2018,8,52,43519,1.195
0111,2018,9,56,43519,1.287
0111,2018,10,63,43519,1.448
0111,2018,11,77,43519,1.769
0111,2018,12,71,43519,1.631
0111,2018,13,64,43519,1.471
0111,2018,14,53,43519,1.218
0111,2018,15,64,43519,1.471
0111,2018,16,80,43519,1.838
0111,2018,17,52,43519,1.195
0111,2018,18,53,43519,1.218
0111,2018,19,39,43519,0.896
0111,2018,20,48,43519,1.103
0111,2018,21,49,43519,1.126
0111,2018,22,53,43519,1.218
0111,2018,23,52,43519,1.195
0111,2018,24,46,43519,1.057
0111,2018,25,38,43519,0.873
0111,2018,26,52,43519,1.195
0111,2018,27,43,43519,0.988
0111,2018,28,50,43519,1.149
0111,2018,29,45,43519,1.034
0111,2018,30,45,43519,1.034
0111,2018,31,40,43519,0.919
0111,2018,32,42,43519,0.965
0111,2018,33,44,43519,1.011
0111,2018,34,55,43519,1.264
0111,2018,35,55,43519,1.264
0111,2018,36,46,43519,1.057
0111,2018,37,44,43519,1.011
0111,2018,38,55,43519,1.264
0111,2018,39,39,43519,0.896
0111,2018,40,57,43519,1.31
0111,2018,41,43,43519,0.988
0111,2018,42,54,43519,1.241
0111,2018,43,41,43519,0.942
0111,2018,44,53,43519,1.218
0111,2018,45,41,43519,0.942
0111,2018,46,44,43519,1.011
0111,2018,47,47,43519,1.08
0111,2018,48,45,43519,1.034
0111,2018,49,55,43519,1.264
0111,2018,50,48,43519,1.103
0111,2018,51,53,43519,1.218
0111,2018,52,64,43519,1.471
0111,2018,53,8,43519,0.184
0111,2019,1,38,43524,0.873
0111,2019,2,48,43524,1.103
0111,2019,3,53,43524,1.218
0111,2019,4,61,43524,1.402
0111,2019,5,67,43524,1.539
0111,2019,6,16,43524,0.368
0111,2019,7,60,43524,1.379
0111,2019,8,53,43524,1.218
0111,2019,9,50,43524,1.149
0111,2019,10,62,43524,1.425
0111,2019,11,60,43524,1.379
0111,2019,12,62,43524,1.425
0111,2019,13,64,43524,1.47
0111,2019,14,39,43524,0.896
0111,2019,15,63,43524,1.447
0111,2019,16,62,43524,1.425
0111,2019,17,46,43524,1.057
0111,2019,18,47,43524,1.08
0111,2019,19,62,43524,1.425
0111,2019,20,41,43524,0.942
0111,2019,21,51,43524,1.172
0111,2019,22,57,43524,1.31
0111,2019,23,46,43524,1.057
0111,2019,24,58,43524,1.333
0111,2019,25,54,43524,1.241
0111,2019,26,47,43524,1.08
0111,2019,27,38,43524,0.873
0111,2019,28,47,43524,1.08
0111,2019,29,45,43524,1.034
0111,2019,30,44,43524,1.011
0111,2019,31,43,43524,0.988
0111,2019,32,41,43524,0.942
0111,2019,33,48,43524,1.103
0111,2019,34,39,43524,0.896
0111,2019,35,40,43524,0.919
0111,2019,36,51,43524,1.172
0111,2019,37,37,43524,0.85
0111,2019,38,43,43524,0.988
0111,2019,39,46,43524,1.057
0111,2019,40,45,43524,1.034
0111,2019,41,40,43524,0.919
0111,2019,42,47,43524,1.08
0111,2019,43,47,43524,1.08
0111,2019,44,51,43524,1.172
0111,2019,45,50,43524,1.149
0111,2019,46,59,43524,1.356
0111,2019,47,51,43524,1.172
0111,2019,48,67,43524,1.539
0111,2019,49,54,43524,1.241
0111,2019,50,56,43524,1.287
0111,2019,51,64,43524,1.47
0111,2019,52,63,43524,1.447
0111,2019,53,18,43524,0.414
0112,2019,1,14,18818,0.744
0112,2019,2,25,18818,1.329
0112,2019,3,21,18818,1.116
0112,2019,4,25,18818,1.329
0112,2019,5,40,18818,2.126
0112,2019,6,4,18818,0.213
0112,2019,7,25,18818,1.329
0112,2019,8,26,18818,1.382
0112,2019,9,32,18818,1.7
0112,2019,10,23,18818,1.222
0112,2019,11,23,18818,1.222
0112,2019,12,24,18818,1.275
0112,2019,13,26,18818,1.382
0112,2019,14,21,18818,1.116
0112,2019,15,23,18818,1.222
0112,2019,16,24,18818,1.275
0112,2019,17,19,18818,1.01
0112,2019,18,23,18818,1.222
0112,2019,19,19,18818,1.01
0112,2019,20,18,18818,0.957
0112,2019,21,20,18818,1.063
0112,2019,22,20,18818,1.063
0112,2019,23,15,18818,0.797
0112,2019,24,14,18818,0.744
