ID1_CITY,year,week,case_c,pop_total,case_per_capita(‰)
0101,2016,1,12,37520,0.32
0101,2016,2,65,37520,1.732
0101,2016,3,59,37520,1.572
0101,2016,4,62,37520,1.652
0101,2016,5,82,37520,2.186
0101,2016,6,82,37520,2.186
0101,2016,7,25,37520,0.666
0101,2016,8,89,37520,2.372
0101,2016,9,70,37520,1.866
0101,2016,10,69,37520,1.839
0101,2016,11,78,37520,2.079
0101,2016,12,55,37520,1.466
0101,2016,13,65,37520,1.732
0101,2016,14,71,37520,1.892
0101,2016,15,55,37520,1.466
0101,2016,16,75,37520,1.999
0101,2016,17,84,37520,2.239
0101,2016,18,66,37520,1.759
0101,2016,19,74,37520,1.972
0101,2016,20,60,37520,1.599
0101,2016,21,69,37520,1.839
0101,2016,22,59,37520,1.572
0101,2016,23,52,37520,1.386
0101,2016,24,49,37520,1.306
0101,2016,25,59,37520,1.572
0101,2016,26,53,37520,1.413
0101,2016,27,44,37520,1.173
0101,2016,28,55,37520,1.466
0101,2016,29,53,37520,1.413
0101,2016,30,52,37520,1.386
0101,2016,31,37,37520,0.986
0101,2016,32,64,37520,1.706
0101,2016,33,58,37520,1.546
0101,2016,34,47,37520,1.253
0101,2016,35,57,37520,1.519
0101,2016,36,44,37520,1.173
0101,2016,37,45,37520,1.199
0101,2016,38,47,37520,1.253
0101,2016,39,49,37520,1.306
0101,2016,40,34,37520,0.906
0101,2016,41,62,37520,1.652
0101,2016,42,50,37520,1.333
0101,2016,43,47,37520,1.253
0101,2016,44,43,37520,1.146
0101,2016,45,71,37520,1.892
0101,2016,46,64,37520,1.706
0101,2016,47,69,37520,1.839
0101,2016,48,66,37520,1.759
0101,2016,49,58,37520,1.546
0101,2016,50,57,37520,1.519
0101,2016,51,56,37520,1.493
0101,2016,52,61,37520,1.626
0101,2016,53,69,37520,1.839
0101,2018,1,78,40842,1.91
0101,2018,2,82,40842,2.008
0101,2018,3,72,40842,1.763
0101,2018,4,65,40842,1.591
0101,2018,5,70,40842,1.714
0101,2018,6,85,40842,2.081
0101,2018,7,62,40842,1.518
0101,2018,8,72,40842,1.763
0101,2018,9,72,40842,1.763
0101,2018,10,77,40842,1.885
0101,2018,11,74,40842,1.812
0101,2018,12,85,40842,2.081
0101,2018,13,68,40842,1.665
0101,2018,14,74,40842,1.812
0101,2018,15,76,40842,1.861
0101,2018,16,70,40842,1.714
