ID1_CITY,year,week,case_c,pop_total,case_per_capita(‰)
0101,2016,1,86,37520,2.292
0101,2016,2,377,37520,10.048
0101,2016,3,305,37520,8.129
0101,2016,4,337,37520,8.982
0101,2016,5,429,37520,11.434
0101,2016,6,584,37520,15.565
0101,2016,7,300,37520,7.996
0101,2016,8,618,37520,16.471
0101,2016,9,516,37520,13.753
0101,2016,10,442,37520,11.78
0101,2016,11,414,37520,11.034
0101,2016,12,392,37520,10.448
0101,2016,13,376,37520,10.021
0101,2016,14,388,37520,10.341
0101,2016,15,340,37520,9.062
0101,2016,16,334,37520,8.902
0101,2016,17,310,37520,8.262
0101,2016,18,279,37520,7.436
0101,2016,19,305,37520,8.129
0101,2016,20,294,37520,7.836
0101,2016,21,266,37520,7.09
0101,2016,22,268,37520,7.143
0101,2016,23,223,37520,5.943
0101,2016,24,215,37520,5.73
0101,2016,25,197,37520,5.251
0101,2016,26,211,37520,5.624
0101,2016,27,181,37520,4.824
0101,2016,28,197,37520,5.251
0101,2016,29,192,37520,5.117
0101,2016,30,201,37520,5.357
0101,2016,31,208,37520,5.544
0101,2016,32,207,37520,5.517
0101,2016,33,196,37520,5.224
0101,2016,34,198,37520,5.277
0101,2016,35,201,37520,5.357
0101,2016,36,226,37520,6.023
0101,2016,37,202,37520,5.384
0101,2016,38,198,37520,5.277
0101,2016,39,240,37520,6.397
0101,2016,40,206,37520,5.49
0101,2016,41,223,37520,5.943
0101,2016,42,210,37520,5.597
0101,2016,43,202,37520,5.384
0101,2016,44,227,37520,6.05
0101,2016,45,283,37520,7.543
0101,2016,46,273,37520,7.276
0101,2016,47,288,37520,7.676
0101,2016,48,282,37520,7.516
0101,2016,49,276,37520,7.356
0101,2016,50,299,37520,7.969
0101,2016,51,309,37520,8.236
0101,2016,52,292,37520,7.783
0101,2016,53,313,37520,8.342
0101,2017,1,313,39166,7.992
0101,2017,2,324,39166,8.272
0101,2017,3,353,39166,9.013
0101,2017,4,380,39166,9.702
0101,2017,5,313,39166,7.992
0101,2017,6,369,39166,9.421
0101,2017,7,317,39166,8.094
0101,2017,8,305,39166,7.787
0101,2017,9,302,39166,7.711
0101,2017,10,302,39166,7.711
0101,2017,11,294,39166,7.507
0101,2017,12,331,39166,8.451
0101,2017,13,354,39166,9.038
0101,2017,14,329,39166,8.4
0101,2017,15,323,39166,8.247
0101,2017,16,259,39166,6.613
0101,2017,17,286,39166,7.302
0101,2017,18,307,39166,7.838
0101,2017,19,303,39166,7.736
0101,2017,20,290,39166,7.404
0101,2017,21,289,39166,7.379
0101,2017,22,249,39166,6.358
0101,2017,23,265,39166,6.766
0101,2017,24,273,39166,6.97
0101,2017,25,288,39166,7.353
0101,2017,26,272,39166,6.945
0101,2017,27,298,39166,7.609
0101,2017,28,258,39166,6.587
0101,2017,29,239,39166,6.102
0101,2017,30,256,39166,6.536
0101,2017,31,204,39166,5.209
0101,2017,32,185,39166,4.723
0101,2017,33,189,39166,4.826
0101,2017,34,190,39166,4.851
0101,2017,35,186,39166,4.749
0101,2017,36,184,39166,4.698
0101,2017,37,220,39166,5.617
0101,2017,38,231,39166,5.898
0101,2017,39,226,39166,5.77
0101,2017,40,227,39166,5.796
0101,2017,41,192,39166,4.902
0101,2017,42,226,39166,5.77
0101,2017,43,250,39166,6.383
0101,2017,44,281,39166,7.175
0101,2017,45,286,39166,7.302
0101,2017,46,297,39166,7.583
0101,2017,47,315,39166,8.043
0101,2017,48,285,39166,7.277
0101,2017,49,328,39166,8.375
0101,2017,50,358,39166,9.141
0101,2017,51,359,39166,9.166
0101,2017,52,416,39166,10.621
0101,2017,53,36,39166,0.919
0101,2018,1,391,40842,9.573
0101,2018,2,377,40842,9.231
0101,2018,3,431,40842,10.553
0101,2018,4,393,40842,9.622
0101,2018,5,404,40842,9.892
0101,2018,6,453,40842,11.092
0101,2018,7,347,40842,8.496
0101,2018,8,404,40842,9.892
0101,2018,9,469,40842,11.483
0101,2018,10,386,40842,9.451
0101,2018,11,391,40842,9.573
0101,2018,12,421,40842,10.308
0101,2018,13,386,40842,9.451
0101,2018,14,345,40842,8.447
0101,2018,15,377,40842,9.231
0101,2018,16,337,40842,8.251
0101,2018,17,283,40842,6.929
0101,2018,18,281,40842,6.88
0101,2018,19,273,40842,6.684
0101,2018,20,270,40842,6.611
0101,2018,21,260,40842,6.366
0101,2018,22,235,40842,5.754
0101,2018,23,224,40842,5.485
0101,2018,24,240,40842,5.876
0101,2018,25,213,40842,5.215
0101,2018,26,209,40842,5.117
0101,2018,27,219,40842,5.362
0101,2018,28,228,40842,5.582
0101,2018,29,204,40842,4.995
0101,2018,30,213,40842,5.215
0101,2018,31,204,40842,4.995
0101,2018,32,202,40842,4.946
0101,2018,33,233,40842,5.705
0101,2018,34,246,40842,6.023
0101,2018,35,231,40842,5.656
0101,2018,36,265,40842,6.488
0101,2018,37,263,40842,6.439
0101,2018,38,254,40842,6.219
0101,2018,39,263,40842,6.439
0101,2018,40,272,40842,6.66
0101,2018,41,258,40842,6.317
0101,2018,42,270,40842,6.611
0101,2018,43,279,40842,6.831
0101,2018,44,310,40842,7.59
0101,2018,45,268,40842,6.562
0101,2018,46,276,40842,6.758
0101,2018,47,274,40842,6.709
0101,2018,48,326,40842,7.982
0101,2018,49,321,40842,7.86
0101,2018,50,343,40842,8.398
0101,2018,51,316,40842,7.737
0101,2018,52,379,40842,9.28
0101,2018,53,99,40842,2.424
0101,2019,1,318,41018,7.753
0101,2019,2,398,41018,9.703
0101,2019,3,398,41018,9.703
0101,2019,4,432,41018,10.532
0101,2019,5,520,41018,12.677
0101,2019,6,261,41018,6.363
0101,2019,7,465,41018,11.336
0101,2019,8,407,41018,9.922
0101,2019,9,329,41018,8.021
0101,2019,10,327,41018,7.972
0101,2019,11,371,41018,9.045
0101,2019,12,395,41018,9.63
0101,2019,13,356,41018,8.679
0101,2019,14,374,41018,9.118
0101,2019,15,357,41018,8.703
0101,2019,16,304,41018,7.411
0101,2019,17,311,41018,7.582
0101,2019,18,308,41018,7.509
0101,2019,19,322,41018,7.85
0101,2019,20,295,41018,7.192
0101,2019,21,317,41018,7.728
0101,2019,22,297,41018,7.241
0101,2019,23,290,41018,7.07
0101,2019,24,287,41018,6.997
0101,2019,25,268,41018,6.534
0101,2019,26,250,41018,6.095
0101,2019,27,260,41018,6.339
0101,2019,28,242,41018,5.9
0101,2019,29,249,41018,6.071
0101,2019,30,243,41018,5.924
0101,2019,31,209,41018,5.095
0101,2019,32,230,41018,5.607
0101,2019,33,247,41018,6.022
0101,2019,34,252,41018,6.144
0101,2019,35,221,41018,5.388
0101,2019,36,257,41018,6.266
0101,2019,37,209,41018,5.095
0101,2019,38,301,41018,7.338
