ID1_CITY,year,week,case_c,pop_total,case_per_capita(‰)
0102,2018,47,24,48582,0.494
0102,2018,48,31,48582,0.638
0102,2018,49,37,48582,0.762
0102,2018,50,46,48582,0.947
0102,2018,51,48,48582,0.988
0102,2018,52,52,48582,1.07
0102,2018,53,12,48582,0.247
0102,2019,1,73,48695,1.499
0102,2019,2,78,48695,1.602
0102,2019,3,75,48695,1.54
0102,2019,4,84,48695,1.725
0102,2019,5,124,48695,2.546
0102,2019,6,69,48695,1.417
0102,2019,7,83,48695,1.704
0102,2019,8,79,48695,1.622
0102,2019,9,85,48695,1.746
0102,2019,10,61,48695,1.253
0102,2019,11,62,48695,1.273
0102,2019,12,51,48695,1.047
0102,2019,13,48,48695,0.986
0102,2019,14,47,48695,0.965
0102,2019,15,42,48695,0.863
0102,2019,16,35,48695,0.719
0102,2019,17,41,48695,0.842
0102,2019,18,51,48695,1.047
0102,2019,19,42,48695,0.863
0102,2019,20,34,48695,0.698
0102,2019,21,35,48695,0.719
0102,2019,22,40,48695,0.821
0102,2019,23,36,48695,0.739
0102,2019,24,42,48695,0.863
0102,2019,25,49,48695,1.006
0102,2019,26,39,48695,0.801
0102,2019,27,46,48695,0.945
0102,2019,28,46,48695,0.945
0102,2019,29,46,48695,0.945
0102,2019,30,39,48695,0.801
0102,2019,31,41,48695,0.842
0102,2019,32,39,48695,0.801
0102,2019,33,39,48695,0.801
0102,2019,34,35,48695,0.719
0102,2019,35,46,48695,0.945
0102,2019,36,48,48695,0.986
0102,2019,37,36,48695,0.739
0102,2019,38,45,48695,0.924
0102,2019,39,37,48695,0.76
0102,2019,40,40,48695,0.821
0102,2019,41,33,48695,0.678
0102,2019,42,33,48695,0.678
0102,2019,43,37,48695,0.76
0102,2019,44,31,48695,0.637
0102,2019,45,38,48695,0.78
0102,2019,46,38,48695,0.78
0102,2019,47,34,48695,0.698
0102,2019,48,55,48695,1.129
0102,2019,49,44,48695,0.904
0102,2019,50,54,48695,1.109
0102,2019,51,75,48695,1.54
0102,2019,52,90,48695,1.848
0102,2019,53,46,48695,0.945
0109,2018,1,49,19601,2.5
0109,2018,2,41,19601,2.092
0109,2018,3,49,19601,2.5
0109,2018,4,42,19601,2.143
0109,2018,5,45,19601,2.296
0109,2018,6,51,19601,2.602
0109,2018,7,42,19601,2.143
0109,2018,8,49,19601,2.5
0109,2018,9,43,19601,2.194
0109,2018,10,33,19601,1.684
0109,2018,11,36,19601,1.837
0109,2018,12,24,19601,1.224
0109,2018,13,17,19601,0.867
0109,2018,14,13,19601,0.663
0109,2018,15,11,19601,0.561
0109,2018,16,16,19601,0.816
0109,2018,17,13,19601,0.663
0109,2018,18,6,19601,0.306
0109,2018,19,14,19601,0.714
0109,2018,20,11,19601,0.561
0109,2018,21,11,19601,0.561
0109,2018,22,14,19601,0.714
0109,2018,23,9,19601,0.459
0109,2018,24,9,19601,0.459
0109,2018,25,10,19601,0.51
0109,2018,26,16,19601,0.816
0109,2018,27,8,19601,0.408
0109,2018,28,12,19601,0.612
0109,2018,29,7,19601,0.357
0109,2018,30,13,19601,0.663
0109,2018,31,11,19601,0.561
0109,2018,32,3,19601,0.153
0109,2018,33,9,19601,0.459
0109,2018,34,9,19601,0.459
0109,2018,35,9,19601,0.459
0109,2018,36,11,19601,0.561
0109,2018,37,4,19601,0.204
0109,2018,38,12,19601,0.612
0109,2018,39,11,19601,0.561
0109,2018,40,12,19601,0.612
0109,2018,41,9,19601,0.459
0109,2018,42,8,19601,0.408
0109,2018,43,16,19601,0.816
0109,2018,44,23,19601,1.173
0109,2018,45,14,19601,0.714
0109,2018,46,13,19601,0.663
0109,2018,47,14,19601,0.714
0109,2018,48,14,19601,0.714
0109,2018,49,16,19601,0.816
0109,2018,50,17,19601,0.867
0109,2018,51,27,19601,1.377
0109,2018,52,32,19601,1.633
0109,2018,53,7,19601,0.357
0109,2019,1,21,19092,1.1
0109,2019,2,35,19092,1.833
0109,2019,3,32,19092,1.676
0109,2019,4,45,19092,2.357
0109,2019,5,51,19092,2.671
0109,2019,6,26,19092,1.362
0109,2019,7,28,19092,1.467
0109,2019,8,24,19092,1.257
0109,2019,9,29,19092,1.519
0109,2019,10,32,19092,1.676
0109,2019,11,26,19092,1.362
0109,2019,12,16,19092,0.838
0109,2019,13,14,19092,0.733
0109,2019,14,18,19092,0.943
0109,2019,15,16,19092,0.838
0109,2019,16,22,19092,1.152
0109,2019,17,18,19092,0.943
0109,2019,18,12,19092,0.629
0109,2019,19,10,19092,0.524
0109,2019,20,11,19092,0.576
0109,2019,21,21,19092,1.1
0109,2019,22,5,19092,0.262
0109,2019,23,10,19092,0.524
0109,2019,24,23,19092,1.205
0109,2019,25,20,19092,1.048
0109,2019,26,9,19092,0.471
0109,2019,27,13,19092,0.681
0109,2019,28,12,19092,0.629
0109,2019,29,8,19092,0.419
0109,2019,30,16,19092,0.838
0109,2019,31,22,19092,1.152
0109,2019,32,14,19092,0.733
0109,2019,33,15,19092,0.786
0109,2019,34,17,19092,0.89
0109,2019,35,17,19092,0.89
0109,2019,36,10,19092,0.524
0109,2019,37,12,19092,0.629
0109,2019,38,18,19092,0.943
0109,2019,39,25,19092,1.309
0109,2019,40,14,19092,0.733
0109,2019,41,9,19092,0.471
0109,2019,42,16,19092,0.838
0109,2019,43,10,19092,0.524
0109,2019,44,17,19092,0.89
0109,2019,45,17,19092,0.89
0109,2019,46,16,19092,0.838
0109,2019,47,11,19092,0.576
0109,2019,48,22,19092,1.152
0109,2019,49,17,19092,0.89
0109,2019,50,19,19092,0.995
0109,2019,51,23,19092,1.205
0109,2019,52,30,19092,1.571
0109,2019,53,14,19092,0.733
0110,2016,1,18,58928,0.305
0110,2016,2,92,58928,1.561
0110,2016,3,84,58928,1.425
0110,2016,4,92,58928,1.561
0110,2016,5,120,58928,2.036
0110,2016,6,203,58928,3.445
0110,2016,7,127,58928,2.155
0110,2016,8,196,58928,3.326
0110,2016,9,223,58928,3.784
0110,2016,10,227,58928,3.852
0110,2016,11,191,58928,3.241
0110,2016,12,158,58928,2.681
0110,2016,13,160,58928,2.715
0110,2016,14,147,58928,2.495
0110,2016,15,115,58928,1.952
0110,2016,16,81,58928,1.375
0110,2016,17,77,58928,1.307
0110,2016,18,65,58928,1.103
0110,2016,19,52,58928,0.882
0110,2016,20,49,58928,0.832
0110,2016,21,46,58928,0.781
0110,2016,22,36,58928,0.611
0110,2016,23,29,58928,0.492
0110,2016,24,22,58928,0.373
0110,2016,25,36,58928,0.611
0110,2016,26,37,58928,0.628
0110,2016,27,22,58928,0.373
0110,2016,28,36,58928,0.611
0110,2016,29,22,58928,0.373
0110,2016,30,26,58928,0.441
0110,2016,31,28,58928,0.475
0110,2016,32,33,58928,0.56
0110,2016,33,27,58928,0.458
0110,2016,34,31,58928,0.526
0110,2016,35,25,58928,0.424
0110,2016,36,33,58928,0.56
0110,2016,37,31,58928,0.526
0110,2016,38,21,58928,0.356
0110,2016,39,27,58928,0.458
0110,2016,40,31,58928,0.526
0110,2016,41,32,58928,0.543
0110,2016,42,41,58928,0.696
0110,2016,43,51,58928,0.865
0110,2016,44,49,58928,0.832
0110,2016,45,66,58928,1.12
0110,2016,46,48,58928,0.815
0110,2016,47,67,58928,1.137
0110,2016,48,67,58928,1.137
0110,2016,49,69,58928,1.171
0110,2016,50,60,58928,1.018
0110,2016,51,64,58928,1.086
0110,2016,52,59,58928,1.001
0110,2016,53,71,58928,1.205
0110,2017,1,57,59008,0.966
0110,2017,2,57,59008,0.966
0110,2017,3,64,59008,1.085
0110,2017,4,50,59008,0.847
0110,2017,5,45,59008,0.763
0110,2017,6,54,59008,0.915
0110,2017,7,50,59008,0.847
0110,2017,8,49,59008,0.83
0110,2017,9,39,59008,0.661
0110,2017,10,51,59008,0.864
0110,2017,11,56,59008,0.949
0110,2017,12,42,59008,0.712
0110,2017,13,63,59008,1.068
0110,2017,14,38,59008,0.644
0110,2017,15,45,59008,0.763
0110,2017,16,40,59008,0.678
0110,2017,17,48,59008,0.813
0110,2017,18,50,59008,0.847
0110,2017,19,58,59008,0.983
0110,2017,20,63,59008,1.068
0110,2017,21,66,59008,1.118
0110,2017,22,77,59008,1.305
0110,2017,23,99,59008,1.678
0110,2017,24,97,59008,1.644
0110,2017,25,162,59008,2.745
0110,2017,26,204,59008,3.457
0110,2017,27,177,59008,3.0
0110,2017,28,139,59008,2.356
0110,2017,29,118,59008,2.0
0110,2017,30,111,59008,1.881
0110,2017,31,93,59008,1.576
0110,2017,32,72,59008,1.22
0110,2017,33,32,59008,0.542
0110,2017,34,44,59008,0.746
0110,2017,35,32,59008,0.542
0110,2017,36,41,59008,0.695
0110,2017,37,33,59008,0.559
0110,2017,38,40,59008,0.678
0110,2017,39,36,59008,0.61
0110,2017,40,36,59008,0.61
0110,2017,41,34,59008,0.576
0110,2017,42,30,59008,0.508
0110,2017,43,38,59008,0.644
0110,2017,44,51,59008,0.864
0110,2017,45,41,59008,0.695
0110,2017,46,51,59008,0.864
0110,2017,47,37,59008,0.627
0110,2017,48,52,59008,0.881
0110,2017,49,58,59008,0.983
0110,2017,50,47,59008,0.797
0110,2017,51,69,59008,1.169
0110,2017,52,103,59008,1.746
0110,2017,53,6,59008,0.102
0110,2018,1,113,63215,1.788
0110,2018,2,127,63215,2.009
0110,2018,3,149,63215,2.357
0110,2018,4,142,63215,2.246
0110,2018,5,153,63215,2.42
0110,2018,6,163,63215,2.579
0110,2018,7,130,63215,2.056
0110,2018,8,150,63215,2.373
0110,2018,9,105,63215,1.661
0110,2018,10,114,63215,1.803
0110,2018,11,106,63215,1.677
0110,2018,12,99,63215,1.566
0110,2018,13,68,63215,1.076
0110,2018,14,49,63215,0.775
0110,2018,15,48,63215,0.759
0110,2018,16,51,63215,0.807
0110,2018,17,33,63215,0.522
0110,2018,18,34,63215,0.538
0110,2018,19,38,63215,0.601
0110,2018,20,27,63215,0.427
0110,2018,21,33,63215,0.522
0110,2018,22,30,63215,0.475
0110,2018,23,30,63215,0.475
0110,2018,24,31,63215,0.49
0110,2018,25,35,63215,0.554
0110,2018,26,41,63215,0.649
0110,2018,27,37,63215,0.585
0110,2018,28,35,63215,0.554
0110,2018,29,42,63215,0.664
0110,2018,30,31,63215,0.49
0110,2018,31,36,63215,0.569
0110,2018,32,28,63215,0.443
0110,2018,33,31,63215,0.49
0110,2018,34,34,63215,0.538
0110,2018,35,25,63215,0.395
0110,2018,36,35,63215,0.554
0110,2018,37,30,63215,0.475
0110,2018,38,52,63215,0.823
0110,2018,39,30,63215,0.475
0110,2018,40,48,63215,0.759
0110,2018,41,33,63215,0.522
0110,2018,42,35,63215,0.554
0110,2018,43,30,63215,0.475
0110,2018,44,54,63215,0.854
0110,2018,45,34,63215,0.538
0110,2018,46,46,63215,0.728
0110,2018,47,44,63215,0.696
0110,2018,48,45,63215,0.712
0110,2018,49,49,63215,0.775
0110,2018,50,49,63215,0.775
0110,2018,51,82,63215,1.297
0110,2018,52,84,63215,1.329
0110,2018,53,18,63215,0.285
0110,2019,1,82,64134,1.279
0110,2019,2,130,64134,2.027
0110,2019,3,135,64134,2.105
0110,2019,4,136,64134,2.121
0110,2019,5,166,64134,2.588
0110,2019,6,75,64134,1.169
0110,2019,7,125,64134,1.949
0110,2019,8,108,64134,1.684
0110,2019,9,103,64134,1.606
0110,2019,10,82,64134,1.279
0110,2019,11,78,64134,1.216
0110,2019,12,79,64134,1.232
0110,2019,13,61,64134,0.951
0110,2019,14,47,64134,0.733
0110,2019,15,55,64134,0.858
0110,2019,16,46,64134,0.717
0110,2019,17,46,64134,0.717
0110,2019,18,38,64134,0.593
0110,2019,19,58,64134,0.904
0110,2019,20,71,64134,1.107
0110,2019,21,71,64134,1.107
0110,2019,22,60,64134,0.936
0110,2019,23,59,64134,0.92
0110,2019,24,62,64134,0.967
0110,2019,25,55,64134,0.858
0110,2019,26,78,64134,1.216
0110,2019,27,78,64134,1.216
0110,2019,28,60,64134,0.936
0110,2019,29,69,64134,1.076
0110,2019,30,64,64134,0.998
0110,2019,31,56,64134,0.873
0110,2019,32,58,64134,0.904
0110,2019,33,54,64134,0.842
0110,2019,34,63,64134,0.982
0110,2019,35,59,64134,0.92
0110,2019,36,68,64134,1.06
0110,2019,37,58,64134,0.904
0110,2019,38,52,64134,0.811
0110,2019,39,61,64134,0.951
0110,2019,40,66,64134,1.029
0110,2019,41,56,64134,0.873
0110,2019,42,60,64134,0.936
0110,2019,43,43,64134,0.67
0110,2019,44,56,64134,0.873
0110,2019,45,61,64134,0.951
0110,2019,46,56,64134,0.873
0110,2019,47,58,64134,0.904
0110,2019,48,60,64134,0.936
0110,2019,49,61,64134,0.951
0110,2019,50,95,64134,1.481
0110,2019,51,126,64134,1.965
0110,2019,52,152,64134,2.37
0110,2019,53,75,64134,1.169
0111,2016,1,11,39400,0.279
0111,2016,2,52,39400,1.32
0111,2016,3,44,39400,1.117
0111,2016,4,69,39400,1.751
0111,2016,5,81,39400,2.056
0111,2016,6,108,39400,2.741
0111,2016,7,105,39400,2.665
0111,2016,8,153,39400,3.883
0111,2016,9,155,39400,3.934
0111,2016,10,137,39400,3.477
0111,2016,11,116,39400,2.944
0111,2016,12,86,39400,2.183
0111,2016,13,86,39400,2.183
0111,2016,14,82,39400,2.081
0111,2016,15,68,39400,1.726
0111,2016,16,64,39400,1.624
0111,2016,17,52,39400,1.32
0111,2016,18,37,39400,0.939
0111,2016,19,39,39400,0.99
0111,2016,20,25,39400,0.635
0111,2016,21,19,39400,0.482
0111,2016,22,17,39400,0.431
0111,2016,23,15,39400,0.381
0111,2016,24,19,39400,0.482
0111,2016,25,19,39400,0.482
0111,2016,26,17,39400,0.431
0111,2016,27,14,39400,0.355
0111,2016,28,17,39400,0.431
0111,2016,29,13,39400,0.33
0111,2016,30,16,39400,0.406
0111,2016,31,20,39400,0.508
0111,2016,32,10,39400,0.254
0111,2016,33,20,39400,0.508
0111,2016,34,17,39400,0.431
0111,2016,35,12,39400,0.305
0111,2016,36,12,39400,0.305
0111,2016,37,14,39400,0.355
0111,2016,38,21,39400,0.533
0111,2016,39,23,39400,0.584
0111,2016,40,19,39400,0.482
0111,2016,41,23,39400,0.584
0111,2016,42,23,39400,0.584
0111,2016,43,29,39400,0.736
0111,2016,44,27,39400,0.685
0111,2016,45,37,39400,0.939
0111,2016,46,37,39400,0.939
0111,2016,47,53,39400,1.345
0111,2016,48,40,39400,1.015
0111,2016,49,49,39400,1.244
0111,2016,50,37,39400,0.939
0111,2016,51,35,39400,0.888
0111,2016,52,29,39400,0.736
0111,2016,53,37,39400,0.939
0111,2018,1,90,43519,2.068
0111,2018,2,93,43519,2.137
0111,2018,3,113,43519,2.597
0111,2018,4,115,43519,2.643
0111,2018,5,105,43519,2.413
0111,2018,6,103,43519,2.367
0111,2018,7,120,43519,2.757
0111,2018,8,122,43519,2.803
0111,2018,9,91,43519,2.091
0111,2018,10,75,43519,1.723
0111,2018,11,71,43519,1.631
0111,2018,12,68,43519,1.563
0111,2018,13,46,43519,1.057
0111,2018,14,27,43519,0.62
0111,2018,15,31,43519,0.712
0111,2018,16,27,43519,0.62
0111,2018,17,24,43519,0.551
0111,2018,18,27,43519,0.62
0111,2018,19,16,43519,0.368
0111,2018,20,18,43519,0.414
0111,2018,21,16,43519,0.368
0111,2018,22,15,43519,0.345
0111,2018,23,16,43519,0.368
0111,2018,24,18,43519,0.414
0111,2018,25,19,43519,0.437
0111,2018,26,16,43519,0.368
0111,2018,27,25,43519,0.574
0111,2018,28,30,43519,0.689
0111,2018,29,25,43519,0.574
0111,2018,30,23,43519,0.529
0111,2018,31,26,43519,0.597
0111,2018,32,13,43519,0.299
0111,2018,33,18,43519,0.414
0111,2018,34,28,43519,0.643
0111,2018,35,22,43519,0.506
0111,2018,36,31,43519,0.712
0111,2018,37,35,43519,0.804
0111,2018,38,28,43519,0.643
0111,2018,39,37,43519,0.85
0111,2018,40,29,43519,0.666
0111,2018,41,19,43519,0.437
0111,2018,42,22,43519,0.506
0111,2018,43,33,43519,0.758
0111,2018,44,28,43519,0.643
0111,2018,45,29,43519,0.666
0111,2018,46,34,43519,0.781
0111,2018,47,29,43519,0.666
0111,2018,48,33,43519,0.758
0111,2018,49,48,43519,1.103
0111,2018,50,36,43519,0.827
0111,2018,51,58,43519,1.333
0111,2018,52,53,43519,1.218
0111,2018,53,20,43519,0.46
0111,2019,1,67,43524,1.539
0111,2019,2,76,43524,1.746
0111,2019,3,73,43524,1.677
0111,2019,4,114,43524,2.619
0111,2019,5,112,43524,2.573
0111,2019,6,73,43524,1.677
0111,2019,7,91,43524,2.091
0111,2019,8,82,43524,1.884
0111,2019,9,55,43524,1.264
0111,2019,10,43,43524,0.988
0111,2019,11,55,43524,1.264
0111,2019,12,56,43524,1.287
0111,2019,13,45,43524,1.034
0111,2019,14,26,43524,0.597
0111,2019,15,32,43524,0.735
0111,2019,16,31,43524,0.712
0111,2019,17,35,43524,0.804
0111,2019,18,29,43524,0.666
0111,2019,19,30,43524,0.689
0111,2019,20,32,43524,0.735
0111,2019,21,32,43524,0.735
0111,2019,22,33,43524,0.758
0111,2019,23,41,43524,0.942
0111,2019,24,29,43524,0.666
