ID,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOx,NO,O3,PM10,PM25,SO2
101,2016,1,6,37520,0.16,28.0,52.0,25.0,14.0,44.0,23.0,3.0
101,2016,2,35,37520,0.933,24.0,37.0,13.0,22.0,37.0,20.0,3.0
101,2016,3,35,37520,0.933,26.0,41.0,15.0,19.0,41.0,22.0,2.0
101,2016,4,45,37520,1.199,23.0,47.0,24.0,22.0,35.0,17.0,3.0
101,2016,5,45,37520,1.199,24.0,40.0,17.0,21.0,21.0,9.0,2.0
101,2016,6,42,37520,1.119,24.0,36.0,12.0,31.0,56.0,31.0,3.0
101,2016,7,42,37520,1.119,23.0,39.0,15.0,20.0,32.0,17.0,2.0
101,2016,8,55,37520,1.466,24.0,36.0,12.0,28.0,58.0,21.0,2.0
101,2016,9,62,37520,1.652,25.0,38.0,12.0,29.0,41.0,16.0,2.0
101,2016,10,50,37520,1.333,28.0,47.0,19.0,19.0,40.0,21.0,3.0
101,2016,11,57,37520,1.519,30.0,55.0,25.0,22.0,37.0,18.0,2.0
101,2016,12,45,37520,1.199,29.0,61.0,32.0,27.0,49.0,25.0,2.0
101,2016,13,42,37520,1.119,34.0,49.0,15.0,30.0,61.0,32.0,3.0
101,2016,14,47,37520,1.253,30.0,43.0,14.0,27.0,65.0,38.0,4.0
101,2016,15,42,37520,1.119,27.0,40.0,12.0,22.0,40.0,21.0,4.0
101,2016,16,39,37520,1.039,29.0,46.0,18.0,29.0,45.0,22.0,3.0
101,2016,17,50,37520,1.333,24.0,36.0,11.0,25.0,48.0,25.0,4.0
101,2016,18,34,37520,0.906,27.0,37.0,10.0,38.0,68.0,35.0,4.0
101,2016,19,30,37520,0.8,23.0,35.0,11.0,27.0,40.0,19.0,4.0
101,2016,20,40,37520,1.066,19.0,27.0,8.0,32.0,32.0,13.0,2.0
101,2016,21,46,37520,1.226,22.0,33.0,10.0,22.0,37.0,21.0,5.0
101,2016,22,33,37520,0.88,21.0,32.0,12.0,20.0,34.0,15.0,3.0
101,2016,23,42,37520,1.119,21.0,33.0,12.0,22.0,32.0,14.0,3.0
101,2016,24,27,37520,0.72,20.0,39.0,20.0,13.0,26.0,9.0,3.0
101,2016,25,34,37520,0.906,22.0,33.0,12.0,23.0,30.0,14.0,4.0
101,2016,26,33,37520,0.88,22.0,33.0,11.0,25.0,32.0,15.0,3.0
101,2016,27,33,37520,0.88,16.0,26.0,11.0,16.0,26.0,10.0,2.0
101,2016,28,34,37520,0.906,18.0,28.0,10.0,20.0,27.0,11.0,2.0
101,2016,29,31,37520,0.826,21.0,34.0,13.0,21.0,35.0,15.0,2.0
101,2016,30,29,37520,0.773,20.0,29.0,8.0,33.0,40.0,22.0,4.0
101,2016,31,35,37520,0.933,16.0,25.0,8.0,24.0,30.0,14.0,3.0
101,2016,32,28,37520,0.746,16.0,26.0,10.0,19.0,25.0,12.0,3.0
101,2016,33,27,37520,0.72,16.0,25.0,9.0,21.0,20.0,8.0,2.0
101,2016,34,36,37520,0.959,17.0,26.0,9.0,26.0,33.0,15.0,3.0
101,2016,35,35,37520,0.933,22.0,29.0,8.0,42.0,43.0,23.0,3.0
101,2016,36,29,37520,0.773,20.0,31.0,11.0,21.0,28.0,14.0,3.0
101,2016,37,23,37520,0.613,16.0,28.0,12.0,17.0,23.0,9.0,2.0
101,2016,38,23,37520,0.613,16.0,26.0,10.0,24.0,32.0,11.0,2.0
101,2016,39,32,37520,0.853,13.0,21.0,8.0,26.0,32.0,15.0,2.0
101,2016,40,24,37520,0.64,14.0,26.0,12.0,16.0,26.0,11.0,2.0
101,2016,41,41,37520,1.093,19.0,32.0,13.0,23.0,19.0,7.0,2.0
101,2016,42,43,37520,1.146,11.0,22.0,11.0,15.0,22.0,8.0,2.0
101,2016,43,26,37520,0.693,23.0,34.0,11.0,29.0,41.0,21.0,4.0
101,2016,44,26,37520,0.693,18.0,26.0,8.0,30.0,35.0,14.0,3.0
101,2016,45,33,37520,0.88,22.0,35.0,13.0,22.0,30.0,13.0,3.0
101,2016,46,36,37520,0.959,25.0,36.0,11.0,27.0,43.0,19.0,4.0
101,2016,47,38,37520,1.013,23.0,39.0,15.0,18.0,24.0,10.0,3.0
101,2016,48,29,37520,0.773,19.0,29.0,9.0,26.0,36.0,14.0,2.0
101,2016,49,38,37520,1.013,20.0,29.0,8.0,27.0,39.0,16.0,3.0
101,2016,50,36,37520,0.959,21.0,31.0,10.0,28.0,39.0,17.0,2.0
101,2016,51,31,37520,0.826,22.0,35.0,13.0,23.0,32.0,14.0,2.0
101,2016,52,33,37520,0.88,20.0,30.0,9.0,28.0,39.0,16.0,2.0
101,2017,1,41,39166,1.047,25.0,38.0,13.0,22.0,38.0,19.0,3.0
101,2017,2,49,39166,1.251,21.0,30.0,10.0,27.0,39.0,21.0,3.0
101,2017,3,39,39166,0.996,22.0,34.0,12.0,24.0,30.0,12.0,2.0
101,2017,4,43,39166,1.098,19.0,27.0,8.0,33.0,35.0,15.0,2.0
101,2017,5,47,39166,1.2,20.0,31.0,11.0,25.0,33.0,17.0,2.0
101,2017,6,39,39166,0.996,18.0,26.0,8.0,34.0,48.0,24.0,3.0
101,2017,7,48,39166,1.226,26.0,38.0,12.0,30.0,38.0,19.0,3.0
101,2017,8,43,39166,1.098,25.0,41.0,15.0,24.0,32.0,16.0,2.0
101,2017,9,41,39166,1.047,27.0,40.0,13.0,30.0,49.0,24.0,3.0
101,2017,10,36,39166,0.919,30.0,42.0,13.0,33.0,43.0,23.0,3.0
101,2017,11,40,39166,1.021,25.0,35.0,11.0,30.0,33.0,16.0,2.0
101,2017,12,50,39166,1.277,24.0,35.0,11.0,32.0,28.0,15.0,3.0
101,2017,13,42,39166,1.072,28.0,38.0,10.0,39.0,66.0,32.0,3.0
101,2017,14,39,39166,0.996,28.0,39.0,11.0,36.0,50.0,28.0,3.0
101,2017,15,49,39166,1.251,28.0,41.0,13.0,27.0,46.0,24.0,4.0
101,2017,16,43,39166,1.098,25.0,38.0,14.0,21.0,41.0,23.0,3.0
101,2017,17,38,39166,0.97,28.0,39.0,11.0,35.0,41.0,19.0,3.0
101,2017,18,39,39166,0.996,23.0,33.0,10.0,30.0,41.0,23.0,4.0
101,2017,19,48,39166,1.226,23.0,33.0,10.0,28.0,47.0,20.0,4.0
101,2017,20,45,39166,1.149,19.0,26.0,7.0,37.0,27.0,14.0,3.0
101,2017,21,43,39166,1.098,20.0,28.0,8.0,31.0,28.0,13.0,3.0
101,2017,22,41,39166,1.047,19.0,29.0,10.0,26.0,22.0,11.0,2.0
101,2017,23,41,39166,1.047,22.0,32.0,10.0,25.0,38.0,20.0,4.0
101,2017,24,49,39166,1.251,23.0,39.0,16.0,19.0,21.0,9.0,3.0
101,2017,25,36,39166,0.919,22.0,41.0,19.0,17.0,26.0,12.0,3.0
101,2017,26,43,39166,1.098,21.0,31.0,10.0,23.0,30.0,16.0,4.0
101,2017,27,38,39166,0.97,19.0,33.0,13.0,17.0,24.0,10.0,3.0
101,2017,28,43,39166,1.098,21.0,34.0,13.0,19.0,30.0,15.0,4.0
101,2017,29,30,39166,0.766,16.0,26.0,10.0,18.0,28.0,12.0,3.0
101,2017,30,36,39166,0.919,17.0,26.0,9.0,25.0,30.0,16.0,4.0
101,2017,31,31,39166,0.792,22.0,33.0,12.0,22.0,32.0,15.0,3.0
101,2017,32,38,39166,0.97,18.0,30.0,12.0,22.0,35.0,16.0,3.0
101,2017,33,33,39166,0.843,20.0,29.0,10.0,26.0,36.0,20.0,5.0
101,2017,34,45,39166,1.149,14.0,24.0,10.0,19.0,23.0,11.0,3.0
101,2017,35,31,39166,0.792,15.0,23.0,8.0,23.0,23.0,11.0,3.0
101,2017,36,36,39166,0.919,21.0,32.0,11.0,19.0,30.0,15.0,4.0
101,2017,37,44,39166,1.123,22.0,34.0,12.0,24.0,34.0,16.0,3.0
101,2017,38,43,39166,1.098,22.0,29.0,8.0,38.0,42.0,23.0,5.0
101,2017,39,36,39166,0.919,22.0,30.0,9.0,30.0,37.0,20.0,4.0
101,2017,40,29,39166,0.74,18.0,25.0,7.0,30.0,36.0,18.0,4.0
101,2017,41,27,39166,0.689,12.0,22.0,10.0,16.0,21.0,8.0,2.0
101,2017,42,23,39166,0.587,19.0,33.0,14.0,23.0,22.0,10.0,2.0
101,2017,43,33,39166,0.843,24.0,33.0,10.0,36.0,43.0,20.0,2.0
101,2017,44,34,39166,0.868,21.0,31.0,10.0,31.0,34.0,15.0,2.0
101,2017,45,33,39166,0.843,17.0,25.0,8.0,29.0,26.0,13.0,2.0
101,2017,46,41,39166,1.047,22.0,33.0,12.0,22.0,24.0,12.0,3.0
101,2017,47,40,39166,1.021,21.0,34.0,13.0,22.0,21.0,9.0,2.0
101,2017,48,34,39166,0.868,19.0,30.0,11.0,24.0,22.0,11.0,2.0
101,2017,49,39,39166,0.996,22.0,33.0,11.0,26.0,31.0,16.0,3.0
101,2017,50,42,39166,1.072,21.0,33.0,12.0,25.0,25.0,12.0,3.0
101,2017,51,38,39166,0.97,21.0,32.0,11.0,26.0,29.0,14.0,2.0
101,2017,52,39,39166,0.996,21.0,29.0,9.0,30.0,49.0,23.0,3.0
101,2018,1,38,40842,0.93,19.0,29.0,9.0,25.0,30.0,11.0,2.0
101,2018,2,42,40842,1.028,22.0,36.0,15.0,22.0,28.0,12.0,2.0
101,2018,3,52,40842,1.273,26.0,41.0,15.0,25.0,31.0,15.0,3.0
101,2018,4,40,40842,0.979,18.0,27.0,9.0,28.0,27.0,11.0,2.0
101,2018,5,54,40842,1.322,21.0,32.0,10.0,26.0,24.0,13.0,2.0
101,2018,6,45,40842,1.102,27.0,47.0,20.0,22.0,37.0,18.0,2.0
101,2018,7,38,40842,0.93,25.0,37.0,12.0,29.0,65.0,24.0,3.0
101,2018,8,55,40842,1.347,23.0,33.0,10.0,25.0,40.0,20.0,2.0
101,2018,9,58,40842,1.42,32.0,55.0,24.0,20.0,59.0,29.0,3.0
101,2018,10,58,40842,1.42,19.0,29.0,9.0,29.0,34.0,14.0,2.0
101,2018,11,64,40842,1.567,28.0,42.0,15.0,25.0,39.0,18.0,3.0
101,2018,12,54,40842,1.322,20.0,28.0,8.0,35.0,42.0,17.0,2.0
101,2018,13,53,40842,1.298,18.0,25.0,7.0,33.0,44.0,17.0,2.0
101,2018,14,55,40842,1.347,18.0,25.0,7.0,35.0,69.0,23.0,2.0
101,2018,15,62,40842,1.518,25.0,38.0,13.0,28.0,47.0,21.0,3.0
101,2018,16,47,40842,1.151,21.0,28.0,7.0,38.0,53.0,18.0,2.0
101,2018,17,52,40842,1.273,21.0,28.0,7.0,40.0,40.0,20.0,3.0
101,2018,18,47,40842,1.151,22.0,29.0,7.0,36.0,44.0,22.0,3.0
101,2018,19,45,40842,1.102,21.0,29.0,7.0,35.0,41.0,16.0,4.0
101,2018,20,32,40842,0.784,22.0,29.0,7.0,28.0,47.0,25.0,6.0
101,2018,21,30,40842,0.735,21.0,29.0,8.0,30.0,44.0,20.0,5.0
101,2018,22,43,40842,1.053,17.0,24.0,6.0,36.0,35.0,17.0,3.0
101,2018,23,36,40842,0.881,14.0,22.0,8.0,21.0,28.0,13.0,3.0
101,2018,24,37,40842,0.906,18.0,24.0,6.0,39.0,33.0,14.0,2.0
101,2018,25,36,40842,0.881,18.0,30.0,12.0,16.0,26.0,10.0,3.0
101,2018,26,32,40842,0.784,18.0,27.0,8.0,27.0,35.0,16.0,4.0
101,2018,27,31,40842,0.759,17.0,30.0,13.0,17.0,26.0,10.0,2.0
101,2018,28,39,40842,0.955,8.0,18.0,9.0,12.0,19.0,8.0,2.0
101,2018,29,32,40842,0.784,9.0,18.0,10.0,10.0,19.0,8.0,2.0
101,2018,30,30,40842,0.735,18.0,28.0,10.0,24.0,38.0,19.0,4.0
101,2018,31,36,40842,0.881,18.0,27.0,8.0,27.0,36.0,18.0,3.0
101,2018,32,25,40842,0.612,16.0,24.0,8.0,23.0,31.0,18.0,3.0
101,2018,33,30,40842,0.735,20.0,30.0,10.0,20.0,27.0,12.0,3.0
101,2018,34,28,40842,0.686,17.0,24.0,8.0,23.0,23.0,10.0,3.0
101,2018,35,35,40842,0.857,20.0,32.0,12.0,19.0,27.0,12.0,2.0
101,2018,36,50,40842,1.224,19.0,29.0,10.0,25.0,32.0,16.0,3.0
101,2018,37,36,40842,0.881,11.0,20.0,9.0,17.0,21.0,9.0,3.0
101,2018,38,41,40842,1.004,15.0,24.0,9.0,22.0,30.0,17.0,3.0
101,2018,39,33,40842,0.808,18.0,26.0,9.0,33.0,35.0,13.0,2.0
101,2018,40,29,40842,0.71,20.0,26.0,6.0,45.0,40.0,16.0,2.0
101,2018,41,26,40842,0.637,19.0,26.0,7.0,32.0,23.0,11.0,2.0
101,2018,42,33,40842,0.808,21.0,28.0,7.0,34.0,28.0,12.0,2.0
101,2018,43,29,40842,0.71,21.0,30.0,8.0,33.0,43.0,16.0,2.0
101,2018,44,29,40842,0.71,20.0,27.0,7.0,36.0,28.0,11.0,2.0
101,2018,45,37,40842,0.906,21.0,31.0,10.0,23.0,34.0,17.0,3.0
101,2018,46,40,40842,0.979,19.0,27.0,8.0,27.0,29.0,12.0,3.0
101,2018,47,37,40842,0.906,20.0,29.0,9.0,27.0,24.0,10.0,2.0
101,2018,48,45,40842,1.102,24.0,35.0,11.0,26.0,35.0,14.0,2.0
101,2018,49,32,40842,0.784,22.0,33.0,11.0,24.0,25.0,11.0,3.0
101,2018,50,29,40842,0.71,19.0,30.0,11.0,21.0,21.0,10.0,2.0
101,2018,51,42,40842,1.028,26.0,39.0,13.0,26.0,42.0,17.0,3.0
101,2018,52,45,40842,1.102,17.0,26.0,8.0,26.0,17.0,7.0,2.0
101,2019,1,35,41018,0.853,19.0,29.0,10.0,23.0,21.0,9.0,2.0
101,2019,2,54,41018,1.316,22.0,34.0,13.0,21.0,31.0,13.0,2.0
101,2019,3,40,41018,0.975,24.0,37.0,13.0,27.0,37.0,16.0,2.0
101,2019,4,47,41018,1.146,22.0,30.0,8.0,36.0,44.0,19.0,2.0
101,2019,5,73,41018,1.78,26.0,39.0,14.0,28.0,40.0,19.0,2.0
101,2019,6,38,41018,0.926,15.0,22.0,7.0,30.0,29.0,13.0,2.0
101,2019,7,55,41018,1.341,19.0,28.0,9.0,28.0,24.0,10.0,2.0
101,2019,8,46,41018,1.121,21.0,30.0,10.0,28.0,28.0,13.0,2.0
101,2019,9,47,41018,1.146,22.0,31.0,9.0,32.0,48.0,22.0,2.0
101,2019,10,44,41018,1.073,26.0,37.0,11.0,31.0,32.0,17.0,2.0
101,2019,11,57,41018,1.39,22.0,30.0,8.0,45.0,42.0,19.0,2.0
101,2019,12,47,41018,1.146,23.0,33.0,10.0,32.0,38.0,18.0,2.0
101,2019,13,43,41018,1.048,22.0,30.0,8.0,37.0,43.0,18.0,2.0
101,2019,14,37,41018,0.902,25.0,36.0,11.0,35.0,43.0,21.0,2.0
101,2019,15,63,41018,1.536,21.0,29.0,8.0,34.0,38.0,18.0,2.0
101,2019,16,54,41018,1.316,27.0,36.0,9.0,32.0,41.0,22.0,3.0
101,2019,17,36,41018,0.878,20.0,28.0,8.0,34.0,37.0,20.0,3.0
101,2019,18,61,41018,1.487,20.0,26.0,6.0,38.0,36.0,16.0,2.0
101,2019,19,56,41018,1.365,19.0,25.0,7.0,37.0,22.0,12.0,2.0
101,2019,20,35,41018,0.853,21.0,34.0,13.0,19.0,35.0,18.0,2.0
101,2019,21,40,41018,0.975,18.0,25.0,7.0,37.0,37.0,15.0,2.0
101,2019,22,39,41018,0.951,18.0,28.0,9.0,28.0,30.0,13.0,2.0
101,2019,23,38,41018,0.926,19.0,33.0,14.0,17.0,30.0,13.0,2.0
101,2019,24,48,41018,1.17,21.0,31.0,10.0,33.0,27.0,14.0,2.0
101,2019,25,43,41018,1.048,19.0,29.0,10.0,21.0,25.0,11.0,2.0
101,2019,26,48,41018,1.17,18.0,27.0,9.0,22.0,19.0,11.0,2.0
101,2019,27,42,41018,1.024,17.0,28.0,11.0,19.0,20.0,10.0,2.0
101,2019,28,44,41018,1.073,16.0,26.0,9.0,20.0,22.0,13.0,2.0
101,2019,29,43,41018,1.048,15.0,25.0,9.0,17.0,24.0,11.0,2.0
101,2019,30,36,41018,0.878,18.0,26.0,9.0,25.0,25.0,13.0,2.0
101,2019,31,33,41018,0.805,8.0,17.0,8.0,14.0,12.0,7.0,2.0
101,2019,32,39,41018,0.951,12.0,20.0,8.0,19.0,22.0,11.0,2.0
101,2019,33,40,41018,0.975,18.0,26.0,8.0,28.0,23.0,13.0,2.0
101,2019,34,39,41018,0.951,13.0,21.0,8.0,19.0,19.0,10.0,2.0
101,2019,35,43,41018,1.048,10.0,20.0,10.0,13.0,16.0,10.0,2.0
101,2019,36,45,41018,1.097,15.0,26.0,11.0,17.0,18.0,10.0,3.0
101,2019,37,33,41018,0.805,12.0,20.0,8.0,21.0,19.0,11.0,2.0
101,2019,38,51,41018,1.243,20.0,29.0,8.0,35.0,33.0,14.0,2.0
101,2019,39,47,41018,1.146,15.0,24.0,9.0,21.0,16.0,8.0,2.0
101,2019,40,33,41018,0.805,18.0,27.0,9.0,28.0,31.0,19.0,2.0
101,2019,41,37,41018,0.902,15.0,19.0,4.0,41.0,31.0,17.0,2.0
101,2019,42,51,41018,1.243,16.0,22.0,5.0,40.0,33.0,15.0,1.0
101,2019,43,48,41018,1.17,18.0,24.0,6.0,37.0,28.0,14.0,2.0
101,2019,44,52,41018,1.268,17.0,22.0,5.0,41.0,43.0,19.0,2.0
101,2019,45,36,41018,0.878,18.0,24.0,6.0,38.0,29.0,13.0,2.0
101,2019,46,32,41018,0.78,22.0,31.0,9.0,32.0,42.0,19.0,2.0
101,2019,47,37,41018,0.902,19.0,29.0,10.0,21.0,23.0,11.0,2.0
101,2019,48,48,41018,1.17,18.0,25.0,8.0,28.0,23.0,12.0,2.0
101,2019,49,35,41018,0.853,20.0,29.0,9.0,30.0,25.0,11.0,2.0
101,2019,50,40,41018,0.975,23.0,35.0,12.0,28.0,33.0,16.0,3.0
101,2019,51,45,41018,1.097,23.0,36.0,13.0,18.0,19.0,10.0,2.0
101,2019,52,43,41018,1.048,22.0,39.0,17.0,19.0,23.0,12.0,2.0
110,2016,1,10,58928,0.17,30.0,58.0,28.0,12.0,46.0,24.0,4.0
110,2016,2,60,58928,1.018,27.0,41.0,14.0,19.0,37.0,20.0,3.0
110,2016,3,61,58928,1.035,30.0,46.0,17.0,16.0,45.0,24.0,3.0
110,2016,4,50,58928,0.848,26.0,51.0,25.0,19.0,38.0,17.0,3.0
110,2016,5,48,58928,0.815,27.0,45.0,18.0,17.0,21.0,9.0,2.0
110,2016,6,81,58928,1.375,27.0,41.0,13.0,27.0,58.0,37.0,2.0
110,2016,7,47,58928,0.798,26.0,43.0,17.0,18.0,34.0,19.0,3.0
110,2016,8,78,58928,1.324,28.0,42.0,14.0,23.0,59.0,22.0,2.0
110,2016,9,72,58928,1.222,29.0,40.0,12.0,26.0,40.0,16.0,2.0
110,2016,10,82,58928,1.392,32.0,57.0,24.0,15.0,43.0,23.0,3.0
110,2016,11,82,58928,1.392,34.0,63.0,29.0,18.0,36.0,20.0,3.0
110,2016,12,78,58928,1.324,33.0,69.0,36.0,24.0,50.0,25.0,2.0
110,2016,13,78,58928,1.324,39.0,55.0,17.0,27.0,63.0,33.0,3.0
110,2016,14,70,58928,1.188,34.0,49.0,16.0,22.0,69.0,39.0,4.0
110,2016,15,67,58928,1.137,30.0,44.0,14.0,19.0,40.0,22.0,4.0
110,2016,16,68,58928,1.154,32.0,53.0,21.0,25.0,48.0,23.0,4.0
110,2016,17,70,58928,1.188,27.0,39.0,12.0,23.0,54.0,29.0,4.0
110,2016,18,66,58928,1.12,30.0,41.0,11.0,36.0,74.0,38.0,4.0
110,2016,19,75,58928,1.273,27.0,38.0,12.0,25.0,44.0,20.0,4.0
110,2016,20,60,58928,1.018,22.0,30.0,8.0,29.0,36.0,14.0,2.0
110,2016,21,58,58928,0.984,25.0,36.0,11.0,21.0,42.0,23.0,6.0
110,2016,22,52,58928,0.882,24.0,36.0,12.0,18.0,39.0,17.0,3.0
110,2016,23,59,58928,1.001,24.0,36.0,12.0,20.0,34.0,15.0,3.0
110,2016,24,43,58928,0.73,23.0,45.0,22.0,11.0,27.0,10.0,3.0
110,2016,25,49,58928,0.832,24.0,34.0,10.0,21.0,32.0,14.0,3.0
110,2016,26,44,58928,0.747,24.0,33.0,10.0,24.0,32.0,14.0,3.0
110,2016,27,61,58928,1.035,18.0,29.0,10.0,15.0,30.0,11.0,2.0
110,2016,28,35,58928,0.594,22.0,32.0,10.0,18.0,28.0,10.0,2.0
110,2016,29,35,58928,0.594,23.0,35.0,12.0,20.0,36.0,15.0,2.0
110,2016,30,41,58928,0.696,23.0,30.0,8.0,30.0,41.0,22.0,4.0
110,2016,31,40,58928,0.679,18.0,26.0,8.0,22.0,31.0,14.0,3.0
110,2016,32,44,58928,0.747,19.0,28.0,9.0,17.0,26.0,12.0,3.0
110,2016,33,49,58928,0.832,18.0,25.0,8.0,20.0,20.0,8.0,2.0
110,2016,34,41,58928,0.696,19.0,26.0,8.0,23.0,34.0,16.0,3.0
110,2016,35,45,58928,0.764,25.0,31.0,7.0,40.0,40.0,27.0,3.0
110,2016,36,49,58928,0.832,22.0,34.0,11.0,18.0,28.0,13.0,4.0
110,2016,37,56,58928,0.95,19.0,31.0,12.0,16.0,23.0,9.0,3.0
110,2016,38,37,58928,0.628,19.0,28.0,10.0,22.0,33.0,12.0,3.0
110,2016,39,38,58928,0.645,16.0,24.0,8.0,24.0,33.0,15.0,2.0
110,2016,40,40,58928,0.679,16.0,29.0,12.0,14.0,26.0,10.0,3.0
110,2016,41,30,58928,0.509,23.0,38.0,15.0,19.0,19.0,7.0,2.0
110,2016,42,34,58928,0.577,14.0,27.0,13.0,13.0,21.0,8.0,2.0
110,2016,43,49,58928,0.832,27.0,41.0,13.0,25.0,34.0,23.0,4.0
110,2016,44,45,58928,0.764,20.0,28.0,8.0,28.0,35.0,15.0,3.0
110,2016,45,35,58928,0.594,25.0,38.0,12.0,20.0,28.0,14.0,3.0
110,2016,46,61,58928,1.035,27.0,39.0,12.0,26.0,42.0,21.0,4.0
110,2016,47,46,58928,0.781,26.0,42.0,17.0,16.0,22.0,10.0,3.0
110,2016,48,46,58928,0.781,23.0,33.0,11.0,23.0,37.0,15.0,2.0
110,2016,49,58,58928,0.984,23.0,32.0,9.0,24.0,39.0,18.0,3.0
110,2016,50,53,58928,0.899,24.0,33.0,10.0,25.0,37.0,17.0,2.0
110,2016,51,73,58928,1.239,25.0,40.0,14.0,20.0,30.0,14.0,2.0
110,2016,52,77,58928,1.307,24.0,34.0,11.0,24.0,39.0,18.0,2.0
110,2017,1,47,59008,0.797,28.0,41.0,13.0,19.0,37.0,19.0,3.0
110,2017,2,55,59008,0.932,24.0,34.0,11.0,24.0,38.0,21.0,3.0
110,2017,3,45,59008,0.763,25.0,39.0,13.0,20.0,29.0,11.0,2.0
110,2017,4,52,59008,0.881,22.0,30.0,8.0,29.0,34.0,15.0,3.0
110,2017,5,57,59008,0.966,23.0,35.0,13.0,22.0,32.0,17.0,3.0
110,2017,6,64,59008,1.085,21.0,30.0,9.0,31.0,49.0,24.0,3.0
110,2017,7,53,59008,0.898,29.0,41.0,12.0,28.0,38.0,18.0,2.0
110,2017,8,72,59008,1.22,30.0,49.0,19.0,20.0,34.0,17.0,2.0
110,2017,9,52,59008,0.881,30.0,46.0,15.0,26.0,49.0,24.0,3.0
110,2017,10,56,59008,0.949,32.0,45.0,13.0,30.0,43.0,23.0,3.0
110,2017,11,54,59008,0.915,27.0,39.0,12.0,26.0,33.0,16.0,2.0
110,2017,12,59,59008,1.0,27.0,39.0,13.0,29.0,28.0,14.0,3.0
110,2017,13,59,59008,1.0,32.0,42.0,10.0,35.0,68.0,31.0,3.0
110,2017,14,56,59008,0.949,30.0,41.0,11.0,33.0,50.0,27.0,3.0
110,2017,15,61,59008,1.034,31.0,44.0,13.0,24.0,45.0,23.0,4.0
110,2017,16,58,59008,0.983,26.0,39.0,13.0,20.0,41.0,23.0,3.0
110,2017,17,50,59008,0.847,32.0,43.0,11.0,31.0,43.0,18.0,3.0
110,2017,18,54,59008,0.915,24.0,35.0,10.0,28.0,43.0,22.0,4.0
110,2017,19,56,59008,0.949,26.0,37.0,11.0,26.0,52.0,21.0,4.0
110,2017,20,56,59008,0.949,22.0,28.0,7.0,35.0,28.0,13.0,3.0
110,2017,21,60,59008,1.017,22.0,31.0,8.0,29.0,28.0,13.0,4.0
110,2017,22,49,59008,0.83,22.0,33.0,11.0,24.0,22.0,10.0,2.0
110,2017,23,52,59008,0.881,24.0,35.0,11.0,23.0,37.0,19.0,4.0
110,2017,24,52,59008,0.881,25.0,41.0,16.0,18.0,20.0,8.0,3.0
110,2017,25,52,59008,0.881,24.0,45.0,21.0,15.0,28.0,11.0,3.0
110,2017,26,48,59008,0.813,23.0,34.0,11.0,22.0,35.0,16.0,3.0
110,2017,27,56,59008,0.949,21.0,33.0,12.0,15.0,26.0,10.0,2.0
110,2017,28,68,59008,1.152,24.0,39.0,15.0,15.0,33.0,16.0,3.0
110,2017,29,43,59008,0.729,18.0,29.0,11.0,16.0,38.0,13.0,3.0
110,2017,30,47,59008,0.797,20.0,30.0,10.0,21.0,35.0,17.0,4.0
110,2017,31,45,59008,0.763,24.0,36.0,11.0,19.0,38.0,14.0,3.0
110,2017,32,57,59008,0.966,20.0,33.0,13.0,19.0,41.0,15.0,3.0
110,2017,33,32,59008,0.542,23.0,33.0,10.0,22.0,43.0,20.0,4.0
110,2017,34,50,59008,0.847,17.0,28.0,10.0,15.0,29.0,12.0,3.0
110,2017,35,44,59008,0.746,18.0,27.0,9.0,18.0,32.0,11.0,3.0
110,2017,36,35,59008,0.593,25.0,37.0,13.0,15.0,35.0,15.0,3.0
110,2017,37,45,59008,0.763,25.0,39.0,14.0,20.0,40.0,17.0,3.0
110,2017,38,30,59008,0.508,26.0,33.0,7.0,33.0,55.0,24.0,5.0
110,2017,39,37,59008,0.627,24.0,33.0,9.0,25.0,48.0,19.0,4.0
110,2017,40,40,59008,0.678,21.0,28.0,7.0,25.0,45.0,18.0,3.0
110,2017,41,43,59008,0.729,14.0,24.0,10.0,13.0,26.0,8.0,2.0
110,2017,42,51,59008,0.864,24.0,41.0,17.0,16.0,26.0,10.0,2.0
110,2017,43,43,59008,0.729,28.0,37.0,9.0,30.0,52.0,20.0,2.0
110,2017,44,45,59008,0.763,23.0,32.0,10.0,28.0,39.0,14.0,2.0
110,2017,45,49,59008,0.83,20.0,29.0,8.0,26.0,30.0,12.0,2.0
110,2017,46,50,59008,0.847,24.0,37.0,12.0,20.0,26.0,12.0,3.0
110,2017,47,53,59008,0.898,24.0,39.0,15.0,19.0,22.0,8.0,2.0
110,2017,48,61,59008,1.034,22.0,33.0,11.0,22.0,27.0,11.0,2.0
110,2017,49,49,59008,0.83,24.0,35.0,11.0,24.0,37.0,15.0,3.0
110,2017,50,57,59008,0.966,24.0,37.0,14.0,22.0,30.0,12.0,3.0
110,2017,51,54,59008,0.915,24.0,36.0,12.0,23.0,34.0,14.0,2.0
110,2017,52,55,59008,0.932,24.0,33.0,9.0,27.0,55.0,22.0,3.0
110,2018,1,54,63215,0.854,22.0,33.0,10.0,23.0,32.0,11.0,2.0
110,2018,2,52,63215,0.823,26.0,42.0,16.0,19.0,28.0,12.0,2.0
110,2018,3,72,63215,1.139,28.0,42.0,14.0,23.0,32.0,15.0,4.0
110,2018,4,67,63215,1.06,21.0,31.0,10.0,25.0,29.0,12.0,2.0
110,2018,5,62,63215,0.981,25.0,36.0,11.0,22.0,22.0,14.0,2.0
