region,year,week,case_c,pop_total,case_per_capita(‰),PM25_lag0,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag4,PM25_lag5,PM25_lag6,PM25_lag7,PM25_lag8,PM25_lag9,PM25_lag10
北北基桃竹,2016,43,630,723407,0.87,21.68,11.05,8.1,12.58,13.49,12.07,9.94,13.24,23.17,16.13,9.93
北北基桃竹,2016,44,647,720283,0.9,13.67,21.68,11.05,8.1,12.58,13.49,12.07,9.94,13.24,23.17,16.13
北北基桃竹,2016,45,679,727679,0.93,15.89,13.67,21.68,11.05,8.1,12.58,13.49,12.07,9.94,13.24,23.17
北北基桃竹,2016,46,712,724888,0.98,21.34,15.89,13.67,21.68,11.05,8.1,12.58,13.49,12.07,9.94,13.24
北北基桃竹,2016,47,728,723830,1.01,12.23,21.34,15.89,13.67,21.68,11.05,8.1,12.58,13.49,12.07,9.94
北北基桃竹,2016,48,684,722399,0.95,13.71,12.23,21.34,15.89,13.67,21.68,11.05,8.1,12.58,13.49,12.07
北北基桃竹,2016,49,700,721563,0.97,16.74,13.71,12.23,21.34,15.89,13.67,21.68,11.05,8.1,12.58,13.49
北北基桃竹,2016,50,729,726399,1.0,16.75,16.74,13.71,12.23,21.34,15.89,13.67,21.68,11.05,8.1,12.58
北北基桃竹,2016,51,729,725140,1.01,17.88,16.75,16.74,13.71,12.23,21.34,15.89,13.67,21.68,11.05,8.1
北北基桃竹,2016,52,735,725597,1.01,17.66,17.88,16.75,16.74,13.71,12.23,21.34,15.89,13.67,21.68,11.05
北北基桃竹,2017,1,790,723271,1.09,21.99,17.66,17.88,16.75,16.74,13.71,12.23,21.34,15.89,13.67,21.68
北北基桃竹,2017,2,751,725108,1.04,20.52,21.99,17.66,17.88,16.75,16.74,13.71,12.23,21.34,15.89,13.67
北北基桃竹,2017,3,725,729081,0.99,12.66,20.52,21.99,17.66,17.88,16.75,16.74,13.71,12.23,21.34,15.89
北北基桃竹,2017,4,708,725141,0.98,16.1,12.66,20.52,21.99,17.66,17.88,16.75,16.74,13.71,12.23,21.34
北北基桃竹,2017,5,715,717911,1.0,17.39,16.1,12.66,20.52,21.99,17.66,17.88,16.75,16.74,13.71,12.23
北北基桃竹,2017,6,828,725000,1.14,25.08,17.39,16.1,12.66,20.52,21.99,17.66,17.88,16.75,16.74,13.71
北北基桃竹,2017,7,779,724665,1.07,20.82,25.08,17.39,16.1,12.66,20.52,21.99,17.66,17.88,16.75,16.74
北北基桃竹,2017,8,778,717850,1.08,17.7,20.82,25.08,17.39,16.1,12.66,20.52,21.99,17.66,17.88,16.75
北北基桃竹,2017,9,712,720656,0.99,24.09,17.7,20.82,25.08,17.39,16.1,12.66,20.52,21.99,17.66,17.88
北北基桃竹,2017,10,760,722900,1.05,23.58,24.09,17.7,20.82,25.08,17.39,16.1,12.66,20.52,21.99,17.66
北北基桃竹,2017,11,829,721801,1.15,17.39,23.58,24.09,17.7,20.82,25.08,17.39,16.1,12.66,20.52,21.99
北北基桃竹,2017,12,803,720363,1.11,15.0,17.39,23.58,24.09,17.7,20.82,25.08,17.39,16.1,12.66,20.52
北北基桃竹,2017,13,801,725964,1.1,32.8,15.0,17.39,23.58,24.09,17.7,20.82,25.08,17.39,16.1,12.66
北北基桃竹,2017,14,751,720400,1.04,28.84,32.8,15.0,17.39,23.58,24.09,17.7,20.82,25.08,17.39,16.1
北北基桃竹,2017,15,862,721901,1.19,21.73,28.84,32.8,15.0,17.39,23.58,24.09,17.7,20.82,25.08,17.39
北北基桃竹,2017,16,811,722732,1.12,22.99,21.73,28.84,32.8,15.0,17.39,23.58,24.09,17.7,20.82,25.08
北北基桃竹,2017,17,716,717859,1.0,18.77,22.99,21.73,28.84,32.8,15.0,17.39,23.58,24.09,17.7,20.82
北北基桃竹,2017,18,793,724923,1.09,24.66,18.77,22.99,21.73,28.84,32.8,15.0,17.39,23.58,24.09,17.7
北北基桃竹,2017,19,790,722349,1.09,19.8,24.66,18.77,22.99,21.73,28.84,32.8,15.0,17.39,23.58,24.09
北北基桃竹,2017,20,785,724236,1.08,13.48,19.8,24.66,18.77,22.99,21.73,28.84,32.8,15.0,17.39,23.58
北北基桃竹,2017,21,766,719908,1.06,12.84,13.48,19.8,24.66,18.77,22.99,21.73,28.84,32.8,15.0,17.39
北北基桃竹,2017,22,659,721334,0.91,10.87,12.84,13.48,19.8,24.66,18.77,22.99,21.73,28.84,32.8,15.0
北北基桃竹,2017,23,821,729329,1.13,19.25,10.87,12.84,13.48,19.8,24.66,18.77,22.99,21.73,28.84,32.8
北北基桃竹,2017,24,760,721624,1.05,8.77,19.25,10.87,12.84,13.48,19.8,24.66,18.77,22.99,21.73,28.84
北北基桃竹,2017,25,817,721801,1.13,10.93,8.77,19.25,10.87,12.84,13.48,19.8,24.66,18.77,22.99,21.73
北北基桃竹,2017,26,786,718680,1.09,14.58,10.93,8.77,19.25,10.87,12.84,13.48,19.8,24.66,18.77,22.99
北北基桃竹,2017,27,830,720677,1.15,9.67,14.58,10.93,8.77,19.25,10.87,12.84,13.48,19.8,24.66,18.77
北北基桃竹,2017,28,850,723801,1.17,13.19,9.67,14.58,10.93,8.77,19.25,10.87,12.84,13.48,19.8,24.66
北北基桃竹,2017,29,720,721581,1.0,13.81,13.19,9.67,14.58,10.93,8.77,19.25,10.87,12.84,13.48,19.8
北北基桃竹,2017,30,738,723090,1.02,15.29,13.81,13.19,9.67,14.58,10.93,8.77,19.25,10.87,12.84,13.48
北北基桃竹,2017,31,708,721931,0.98,14.58,15.29,13.81,13.19,9.67,14.58,10.93,8.77,19.25,10.87,12.84
北北基桃竹,2017,32,665,720963,0.92,14.62,14.58,15.29,13.81,13.19,9.67,14.58,10.93,8.77,19.25,10.87
北北基桃竹,2017,33,621,718106,0.86,17.9,14.62,14.58,15.29,13.81,13.19,9.67,14.58,10.93,8.77,19.25
北北基桃竹,2017,34,629,721958,0.87,12.23,17.9,14.62,14.58,15.29,13.81,13.19,9.67,14.58,10.93,8.77
北北基桃竹,2017,35,604,721931,0.84,10.26,12.23,17.9,14.62,14.58,15.29,13.81,13.19,9.67,14.58,10.93
北北基桃竹,2017,36,639,724009,0.88,15.45,10.26,12.23,17.9,14.62,14.58,15.29,13.81,13.19,9.67,14.58
北北基桃竹,2017,37,646,716882,0.9,15.65,15.45,10.26,12.23,17.9,14.62,14.58,15.29,13.81,13.19,9.67
北北基桃竹,2017,38,651,724058,0.9,24.9,15.65,15.45,10.26,12.23,17.9,14.62,14.58,15.29,13.81,13.19
北北基桃竹,2017,39,666,722960,0.92,19.17,24.9,15.65,15.45,10.26,12.23,17.9,14.62,14.58,15.29,13.81
北北基桃竹,2017,40,624,718594,0.87,18.25,19.17,24.9,15.65,15.45,10.26,12.23,17.9,14.62,14.58,15.29
北北基桃竹,2017,41,596,719851,0.83,8.61,18.25,19.17,24.9,15.65,15.45,10.26,12.23,17.9,14.62,14.58
北北基桃竹,2017,42,604,722790,0.84,10.26,8.61,18.25,19.17,24.9,15.65,15.45,10.26,12.23,17.9,14.62
北北基桃竹,2017,43,660,722419,0.91,20.92,10.26,8.61,18.25,19.17,24.9,15.65,15.45,10.26,12.23,17.9
北北基桃竹,2017,44,643,716882,0.9,15.66,20.92,10.26,8.61,18.25,19.17,24.9,15.65,15.45,10.26,12.23
北北基桃竹,2017,45,679,723227,0.94,14.78,15.66,20.92,10.26,8.61,18.25,19.17,24.9,15.65,15.45,10.26
北北基桃竹,2017,46,701,721188,0.97,13.54,14.78,15.66,20.92,10.26,8.61,18.25,19.17,24.9,15.65,15.45
北北基桃竹,2017,47,712,719432,0.99,9.45,13.54,14.78,15.66,20.92,10.26,8.61,18.25,19.17,24.9,15.65
北北基桃竹,2017,48,744,723213,1.03,12.31,9.45,13.54,14.78,15.66,20.92,10.26,8.61,18.25,19.17,24.9
北北基桃竹,2017,49,720,719432,1.0,16.8,12.31,9.45,13.54,14.78,15.66,20.92,10.26,8.61,18.25,19.17
北北基桃竹,2017,50,749,718638,1.04,12.55,16.8,12.31,9.45,13.54,14.78,15.66,20.92,10.26,8.61,18.25
北北基桃竹,2017,51,789,716882,1.1,16.01,12.55,16.8,12.31,9.45,13.54,14.78,15.66,20.92,10.26,8.61
北北基桃竹,2017,52,878,724131,1.21,24.22,16.01,12.55,16.8,12.31,9.45,13.54,14.78,15.66,20.92,10.26
北北基桃竹,2018,1,823,795469,1.03,12.52,24.22,16.01,12.55,16.8,12.31,9.45,13.54,14.78,15.66,20.92
北北基桃竹,2018,2,902,795159,1.13,12.28,12.52,24.22,16.01,12.55,16.8,12.31,9.45,13.54,14.78,15.66
北北基桃竹,2018,3,995,793377,1.25,16.95,12.28,12.52,24.22,16.01,12.55,16.8,12.31,9.45,13.54,14.78
北北基桃竹,2018,4,929,793484,1.17,10.72,16.95,12.28,12.52,24.22,16.01,12.55,16.8,12.31,9.45,13.54
北北基桃竹,2018,5,869,796135,1.09,14.77,10.72,16.95,12.28,12.52,24.22,16.01,12.55,16.8,12.31,9.45
北北基桃竹,2018,6,957,798931,1.2,18.19,14.77,10.72,16.95,12.28,12.52,24.22,16.01,12.55,16.8,12.31
北北基桃竹,2018,7,838,791834,1.06,26.62,18.19,14.77,10.72,16.95,12.28,12.52,24.22,16.01,12.55,16.8
北北基桃竹,2018,8,1006,797306,1.26,21.53,26.62,18.19,14.77,10.72,16.95,12.28,12.52,24.22,16.01,12.55
北北基桃竹,2018,9,1029,799018,1.29,29.31,21.53,26.62,18.19,14.77,10.72,16.95,12.28,12.52,24.22,16.01
北北基桃竹,2018,10,1081,795852,1.36,15.41,29.31,21.53,26.62,18.19,14.77,10.72,16.95,12.28,12.52,24.22
北北基桃竹,2018,11,1040,799701,1.3,21.49,15.41,29.31,21.53,26.62,18.19,14.77,10.72,16.95,12.28,12.52
北北基桃竹,2018,12,974,797300,1.22,18.94,21.49,15.41,29.31,21.53,26.62,18.19,14.77,10.72,16.95,12.28
北北基桃竹,2018,13,1015,797311,1.27,19.58,18.94,21.49,15.41,29.31,21.53,26.62,18.19,14.77,10.72,16.95
北北基桃竹,2018,14,793,790033,1.0,26.07,19.58,18.94,21.49,15.41,29.31,21.53,26.62,18.19,14.77,10.72
北北基桃竹,2018,15,969,796473,1.22,21.67,26.07,19.58,18.94,21.49,15.41,29.31,21.53,26.62,18.19,14.77
北北基桃竹,2018,16,886,794177,1.12,22.27,21.67,26.07,19.58,18.94,21.49,15.41,29.31,21.53,26.62,18.19
北北基桃竹,2018,17,892,794148,1.12,22.6,22.27,21.67,26.07,19.58,18.94,21.49,15.41,29.31,21.53,26.62
北北基桃竹,2018,18,872,787959,1.11,22.14,22.6,22.27,21.67,26.07,19.58,18.94,21.49,15.41,29.31,21.53
北北基桃竹,2018,19,882,790033,1.12,16.82,22.14,22.6,22.27,21.67,26.07,19.58,18.94,21.49,15.41,29.31
北北基桃竹,2018,20,810,787959,1.03,20.25,16.82,22.14,22.6,22.27,21.67,26.07,19.58,18.94,21.49,15.41
北北基桃竹,2018,21,782,787959,0.99,18.83,20.25,16.82,22.14,22.6,22.27,21.67,26.07,19.58,18.94,21.49
北北基桃竹,2018,22,753,795348,0.95,16.42,18.83,20.25,16.82,22.14,22.6,22.27,21.67,26.07,19.58,18.94
北北基桃竹,2018,23,780,789911,0.99,12.37,16.42,18.83,20.25,16.82,22.14,22.6,22.27,21.67,26.07,19.58
北北基桃竹,2018,24,714,793908,0.9,13.9,12.37,16.42,18.83,20.25,16.82,22.14,22.6,22.27,21.67,26.07
北北基桃竹,2018,25,658,789129,0.83,9.31,13.9,12.37,16.42,18.83,20.25,16.82,22.14,22.6,22.27,21.67
北北基桃竹,2018,26,681,790302,0.86,14.55,9.31,13.9,12.37,16.42,18.83,20.25,16.82,22.14,22.6,22.27
北北基桃竹,2018,27,686,793377,0.86,9.64,14.55,9.31,13.9,12.37,16.42,18.83,20.25,16.82,22.14,22.6
北北基桃竹,2018,28,642,794177,0.81,9.38,9.64,14.55,9.31,13.9,12.37,16.42,18.83,20.25,16.82,22.14
北北基桃竹,2018,29,693,791553,0.88,9.23,9.38,9.64,14.55,9.31,13.9,12.37,16.42,18.83,20.25,16.82
北北基桃竹,2018,30,670,790302,0.85,17.2,9.23,9.38,9.64,14.55,9.31,13.9,12.37,16.42,18.83,20.25
北北基桃竹,2018,31,689,791834,0.87,16.03,17.2,9.23,9.38,9.64,14.55,9.31,13.9,12.37,16.42,18.83
北北基桃竹,2018,32,673,793627,0.85,18.23,16.03,17.2,9.23,9.38,9.64,14.55,9.31,13.9,12.37,16.42
北北基桃竹,2018,33,655,793747,0.83,11.41,18.23,16.03,17.2,9.23,9.38,9.64,14.55,9.31,13.9,12.37
北北基桃竹,2018,34,669,793908,0.84,10.2,11.41,18.23,16.03,17.2,9.23,9.38,9.64,14.55,9.31,13.9
北北基桃竹,2018,35,696,793786,0.88,11.24,10.2,11.41,18.23,16.03,17.2,9.23,9.38,9.64,14.55,9.31
北北基桃竹,2018,36,728,792225,0.92,15.33,11.24,10.2,11.41,18.23,16.03,17.2,9.23,9.38,9.64,14.55
北北基桃竹,2018,37,701,795901,0.88,9.7,15.33,11.24,10.2,11.41,18.23,16.03,17.2,9.23,9.38,9.64
北北基桃竹,2018,38,705,793908,0.89,18.87,9.7,15.33,11.24,10.2,11.41,18.23,16.03,17.2,9.23,9.38
北北基桃竹,2018,39,625,789481,0.79,13.09,18.87,9.7,15.33,11.24,10.2,11.41,18.23,16.03,17.2,9.23
北北基桃竹,2018,40,746,792376,0.94,16.03,13.09,18.87,9.7,15.33,11.24,10.2,11.41,18.23,16.03,17.2
北北基桃竹,2018,41,672,793786,0.85,11.22,16.03,13.09,18.87,9.7,15.33,11.24,10.2,11.41,18.23,16.03
北北基桃竹,2018,42,707,795267,0.89,11.69,11.22,16.03,13.09,18.87,9.7,15.33,11.24,10.2,11.41,18.23
北北基桃竹,2018,43,660,791474,0.83,17.38,11.69,11.22,16.03,13.09,18.87,9.7,15.33,11.24,10.2,11.41
北北基桃竹,2018,44,707,787959,0.9,11.03,17.38,11.69,11.22,16.03,13.09,18.87,9.7,15.33,11.24,10.2
北北基桃竹,2018,45,760,791851,0.96,19.11,11.03,17.38,11.69,11.22,16.03,13.09,18.87,9.7,15.33,11.24
北北基桃竹,2018,46,700,790302,0.89,13.06,19.11,11.03,17.38,11.69,11.22,16.03,13.09,18.87,9.7,15.33
北北基桃竹,2018,47,661,792254,0.83,11.36,13.06,19.11,11.03,17.38,11.69,11.22,16.03,13.09,18.87,9.7
北北基桃竹,2018,48,774,797311,0.97,17.23,11.36,13.06,19.11,11.03,17.38,11.69,11.22,16.03,13.09,18.87
北北基桃竹,2018,49,788,787959,1.0,12.18,17.23,11.36,13.06,19.11,11.03,17.38,11.69,11.22,16.03,13.09
北北基桃竹,2018,50,811,792215,1.02,9.85,12.18,17.23,11.36,13.06,19.11,11.03,17.38,11.69,11.22,16.03
北北基桃竹,2018,51,845,795308,1.06,21.12,9.85,12.18,17.23,11.36,13.06,19.11,11.03,17.38,11.69,11.22
北北基桃竹,2018,52,821,791834,1.04,7.16,21.12,9.85,12.18,17.23,11.36,13.06,19.11,11.03,17.38,11.69
北北基桃竹,2019,1,650,793051,0.82,9.43,7.16,21.12,9.85,12.18,17.23,11.36,13.06,19.11,11.03,17.38
北北基桃竹,2019,2,959,794500,1.21,13.86,9.43,7.16,21.12,9.85,12.18,17.23,11.36,13.06,19.11,11.03
北北基桃竹,2019,3,928,791097,1.17,17.9,13.86,9.43,7.16,21.12,9.85,12.18,17.23,11.36,13.06,19.11
北北基桃竹,2019,4,986,803432,1.23,19.35,17.9,13.86,9.43,7.16,21.12,9.85,12.18,17.23,11.36,13.06
北北基桃竹,2019,5,1099,795537,1.38,22.4,19.35,17.9,13.86,9.43,7.16,21.12,9.85,12.18,17.23,11.36
北北基桃竹,2019,6,585,793461,0.74,14.74,22.4,19.35,17.9,13.86,9.43,7.16,21.12,9.85,12.18,17.23
北北基桃竹,2019,7,1113,797503,1.4,11.3,14.74,22.4,19.35,17.9,13.86,9.43,7.16,21.12,9.85,12.18
北北基桃竹,2019,8,975,801821,1.22,13.99,11.3,14.74,22.4,19.35,17.9,13.86,9.43,7.16,21.12,9.85
北北基桃竹,2019,9,911,794120,1.15,22.12,13.99,11.3,14.74,22.4,19.35,17.9,13.86,9.43,7.16,21.12
北北基桃竹,2019,10,957,796196,1.2,15.65,22.12,13.99,11.3,14.74,22.4,19.35,17.9,13.86,9.43,7.16
北北基桃竹,2019,11,984,798765,1.23,19.89,15.65,22.12,13.99,11.3,14.74,22.4,19.35,17.9,13.86,9.43
北北基桃竹,2019,12,947,794120,1.19,18.42,19.89,15.65,22.12,13.99,11.3,14.74,22.4,19.35,17.9,13.86
北北基桃竹,2019,13,912,802883,1.14,17.31,18.42,19.89,15.65,22.12,13.99,11.3,14.74,22.4,19.35,17.9
北北基桃竹,2019,14,815,796498,1.02,20.95,17.31,18.42,19.89,15.65,22.12,13.99,11.3,14.74,22.4,19.35
北北基桃竹,2019,15,1003,799153,1.26,16.36,20.95,17.31,18.42,19.89,15.65,22.12,13.99,11.3,14.74,22.4
北北基桃竹,2019,16,977,801404,1.22,20.24,16.36,20.95,17.31,18.42,19.89,15.65,22.12,13.99,11.3,14.74
北北基桃竹,2019,17,948,801849,1.18,16.89,20.24,16.36,20.95,17.31,18.42,19.89,15.65,22.12,13.99,11.3
北北基桃竹,2019,18,934,797685,1.17,14.15,16.89,20.24,16.36,20.95,17.31,18.42,19.89,15.65,22.12,13.99
北北基桃竹,2019,19,958,800095,1.2,11.18,14.15,16.89,20.24,16.36,20.95,17.31,18.42,19.89,15.65,22.12
北北基桃竹,2019,20,892,795081,1.12,15.34,11.18,14.15,16.89,20.24,16.36,20.95,17.31,18.42,19.89,15.65
北北基桃竹,2019,21,854,798141,1.07,15.8,15.34,11.18,14.15,16.89,20.24,16.36,20.95,17.31,18.42,19.89
北北基桃竹,2019,22,808,801957,1.01,11.35,15.8,15.34,11.18,14.15,16.89,20.24,16.36,20.95,17.31,18.42
北北基桃竹,2019,23,849,793475,1.07,10.24,11.35,15.8,15.34,11.18,14.15,16.89,20.24,16.36,20.95,17.31
北北基桃竹,2019,24,915,799268,1.14,12.14,10.24,11.35,15.8,15.34,11.18,14.15,16.89,20.24,16.36,20.95
北北基桃竹,2019,25,837,797969,1.05,9.49,12.14,10.24,11.35,15.8,15.34,11.18,14.15,16.89,20.24,16.36
北北基桃竹,2019,26,843,794924,1.06,9.97,9.49,12.14,10.24,11.35,15.8,15.34,11.18,14.15,16.89,20.24
北北基桃竹,2019,27,801,795551,1.01,8.76,9.97,9.49,12.14,10.24,11.35,15.8,15.34,11.18,14.15,16.89
北北基桃竹,2019,28,826,791097,1.04,11.9,8.76,9.97,9.49,12.14,10.24,11.35,15.8,15.34,11.18,14.15
北北基桃竹,2019,29,852,794936,1.07,9.83,11.9,8.76,9.97,9.49,12.14,10.24,11.35,15.8,15.34,11.18
北北基桃竹,2019,30,772,796593,0.97,11.24,9.83,11.9,8.76,9.97,9.49,12.14,10.24,11.35,15.8,15.34
北北基桃竹,2019,31,795,798862,1.0,8.84,11.24,9.83,11.9,8.76,9.97,9.49,12.14,10.24,11.35,15.8
北北基桃竹,2019,32,674,795415,0.85,10.72,8.84,11.24,9.83,11.9,8.76,9.97,9.49,12.14,10.24,11.35
北北基桃竹,2019,33,745,795118,0.94,11.48,10.72,8.84,11.24,9.83,11.9,8.76,9.97,9.49,12.14,10.24
北北基桃竹,2019,34,756,796233,0.95,9.86,11.48,10.72,8.84,11.24,9.83,11.9,8.76,9.97,9.49,12.14
北北基桃竹,2019,35,775,796028,0.97,12.07,9.86,11.48,10.72,8.84,11.24,9.83,11.9,8.76,9.97,9.49
北北基桃竹,2019,36,803,791097,1.02,10.4,12.07,9.86,11.48,10.72,8.84,11.24,9.83,11.9,8.76,9.97
北北基桃竹,2019,37,748,797671,0.94,11.79,10.4,12.07,9.86,11.48,10.72,8.84,11.24,9.83,11.9,8.76
北北基桃竹,2019,38,836,792245,1.06,13.64,11.79,10.4,12.07,9.86,11.48,10.72,8.84,11.24,9.83,11.9
北北基桃竹,2019,39,825,797222,1.03,7.76,13.64,11.79,10.4,12.07,9.86,11.48,10.72,8.84,11.24,9.83
北北基桃竹,2019,40,785,795268,0.99,21.05,7.76,13.64,11.79,10.4,12.07,9.86,11.48,10.72,8.84,11.24
北北基桃竹,2019,41,786,797933,0.99,16.2,21.05,7.76,13.64,11.79,10.4,12.07,9.86,11.48,10.72,8.84
北北基桃竹,2019,42,893,799252,1.12,13.82,16.2,21.05,7.76,13.64,11.79,10.4,12.07,9.86,11.48,10.72
北北基桃竹,2019,43,838,795537,1.05,13.08,13.82,16.2,21.05,7.76,13.64,11.79,10.4,12.07,9.86,11.48
北北基桃竹,2019,44,745,792245,0.94,17.67,13.08,13.82,16.2,21.05,7.76,13.64,11.79,10.4,12.07,9.86
北北基桃竹,2019,45,831,792546,1.05,12.52,17.67,13.08,13.82,16.2,21.05,7.76,13.64,11.79,10.4,12.07
北北基桃竹,2019,46,761,794120,0.96,20.57,12.52,17.67,13.08,13.82,16.2,21.05,7.76,13.64,11.79,10.4
北北基桃竹,2019,47,814,794648,1.02,9.75,20.57,12.52,17.67,13.08,13.82,16.2,21.05,7.76,13.64,11.79
北北基桃竹,2019,48,857,794685,1.08,11.22,9.75,20.57,12.52,17.67,13.08,13.82,16.2,21.05,7.76,13.64
北北基桃竹,2019,49,788,795839,0.99,10.82,11.22,9.75,20.57,12.52,17.67,13.08,13.82,16.2,21.05,7.76
北北基桃竹,2019,50,893,798755,1.12,16.2,10.82,11.22,9.75,20.57,12.52,17.67,13.08,13.82,16.2,21.05
北北基桃竹,2019,51,848,793173,1.07,9.8,16.2,10.82,11.22,9.75,20.57,12.52,17.67,13.08,13.82,16.2
北北基桃竹,2019,52,896,800514,1.12,11.9,9.8,16.2,10.82,11.22,9.75,20.57,12.52,17.67,13.08,13.82
