ID,town,year,week,NO2
0526,臺南市左鎮區,2015,47,14.0
0526,臺南市左鎮區,2015,48,16.71
0526,臺南市左鎮區,2015,49,18.0
0526,臺南市左鎮區,2015,50,16.29
0526,臺南市左鎮區,2015,51,18.86
0526,臺南市左鎮區,2015,52,18.14
0526,臺南市左鎮區,2016,1,17.43
0526,臺南市左鎮區,2016,2,16.0
0526,臺南市左鎮區,2016,3,19.71
0526,臺南市左鎮區,2016,4,16.0
0526,臺南市左鎮區,2016,5,16.0
0526,臺南市左鎮區,2016,6,13.86
0526,臺南市左鎮區,2016,7,16.0
0526,臺南市左鎮區,2016,8,17.0
0526,臺南市左鎮區,2016,9,16.71
0526,臺南市左鎮區,2016,10,17.0
0526,臺南市左鎮區,2016,11,20.0
0526,臺南市左鎮區,2016,12,16.0
0526,臺南市左鎮區,2016,13,16.71
0526,臺南市左鎮區,2016,14,12.0
0526,臺南市左鎮區,2016,15,11.57
0526,臺南市左鎮區,2016,16,10.86
0526,臺南市左鎮區,2016,17,10.0
0526,臺南市左鎮區,2016,18,10.86
0526,臺南市左鎮區,2016,19,9.71
0526,臺南市左鎮區,2016,20,10.71
0526,臺南市左鎮區,2016,21,9.86
0526,臺南市左鎮區,2016,22,6.71
0526,臺南市左鎮區,2016,23,7.0
0526,臺南市左鎮區,2016,24,8.71
0526,臺南市左鎮區,2016,25,7.71
0526,臺南市左鎮區,2016,26,6.14
0526,臺南市左鎮區,2016,27,7.14
0526,臺南市左鎮區,2016,28,6.0
0526,臺南市左鎮區,2016,29,6.0
0526,臺南市左鎮區,2016,30,6.29
0526,臺南市左鎮區,2016,31,7.0
0526,臺南市左鎮區,2016,32,7.0
0526,臺南市左鎮區,2016,33,8.86
0526,臺南市左鎮區,2016,34,7.14
0526,臺南市左鎮區,2016,35,8.71
0526,臺南市左鎮區,2016,36,8.57
0526,臺南市左鎮區,2016,37,7.0
0526,臺南市左鎮區,2016,38,9.57
0526,臺南市左鎮區,2016,39,8.0
0526,臺南市左鎮區,2016,40,10.71
0526,臺南市左鎮區,2016,41,10.86
0526,臺南市左鎮區,2016,42,12.0
0526,臺南市左鎮區,2016,43,10.0
0526,臺南市左鎮區,2016,44,13.86
0526,臺南市左鎮區,2016,45,14.14
0526,臺南市左鎮區,2016,46,16.43
0526,臺南市左鎮區,2016,47,16.86
0526,臺南市左鎮區,2016,48,16.57
0526,臺南市左鎮區,2016,49,17.86
0526,臺南市左鎮區,2016,50,18.0
0526,臺南市左鎮區,2016,51,19.43
0526,臺南市左鎮區,2016,52,18.14
0526,臺南市左鎮區,2017,1,16.14
0526,臺南市左鎮區,2017,2,18.14
0526,臺南市左鎮區,2017,3,17.0
0526,臺南市左鎮區,2017,4,16.86
0526,臺南市左鎮區,2017,5,13.14
0526,臺南市左鎮區,2017,6,15.86
0526,臺南市左鎮區,2017,7,16.43
0526,臺南市左鎮區,2017,8,15.86
0526,臺南市左鎮區,2017,9,15.86
0526,臺南市左鎮區,2017,10,17.57
0526,臺南市左鎮區,2017,11,15.0
0526,臺南市左鎮區,2017,12,13.14
0526,臺南市左鎮區,2017,13,14.57
0526,臺南市左鎮區,2017,14,12.29
0526,臺南市左鎮區,2017,15,13.0
0526,臺南市左鎮區,2017,16,9.43
0526,臺南市左鎮區,2017,17,12.86
0526,臺南市左鎮區,2017,18,11.0
0526,臺南市左鎮區,2017,19,9.0
0526,臺南市左鎮區,2017,20,10.86
0526,臺南市左鎮區,2017,21,9.0
0526,臺南市左鎮區,2017,22,7.57
0526,臺南市左鎮區,2017,23,7.86
0526,臺南市左鎮區,2017,24,6.57
0526,臺南市左鎮區,2017,25,7.0
0526,臺南市左鎮區,2017,26,6.0
0526,臺南市左鎮區,2017,27,7.0
0526,臺南市左鎮區,2017,28,7.86
0526,臺南市左鎮區,2017,29,8.86
0526,臺南市左鎮區,2017,30,7.86
0526,臺南市左鎮區,2017,31,7.0
0526,臺南市左鎮區,2017,32,5.14
0526,臺南市左鎮區,2017,33,6.0
0526,臺南市左鎮區,2017,34,8.71
0526,臺南市左鎮區,2017,35,8.71
0526,臺南市左鎮區,2017,36,6.86
0526,臺南市左鎮區,2017,37,8.71
0526,臺南市左鎮區,2017,38,10.0
0526,臺南市左鎮區,2017,39,8.86
0526,臺南市左鎮區,2017,40,9.71
0526,臺南市左鎮區,2017,41,10.57
0526,臺南市左鎮區,2017,42,9.71
0526,臺南市左鎮區,2017,43,13.86
0526,臺南市左鎮區,2017,44,14.0
0526,臺南市左鎮區,2017,45,14.0
0526,臺南市左鎮區,2017,46,14.86
0526,臺南市左鎮區,2017,47,15.0
0526,臺南市左鎮區,2017,48,14.0
0526,臺南市左鎮區,2017,49,16.86
0526,臺南市左鎮區,2017,50,16.86
0526,臺南市左鎮區,2017,51,15.86
0526,臺南市左鎮區,2017,52,15.71
0526,臺南市左鎮區,2018,1,16.57
0526,臺南市左鎮區,2018,2,15.0
0526,臺南市左鎮區,2018,3,17.86
0526,臺南市左鎮區,2018,4,15.57
0526,臺南市左鎮區,2018,5,15.14
0526,臺南市左鎮區,2018,6,17.29
0526,臺南市左鎮區,2018,7,14.0
0526,臺南市左鎮區,2018,8,14.71
0526,臺南市左鎮區,2018,9,14.71
0526,臺南市左鎮區,2018,10,13.86
0526,臺南市左鎮區,2018,11,14.29
0526,臺南市左鎮區,2018,12,12.86
0526,臺南市左鎮區,2018,13,11.57
0526,臺南市左鎮區,2018,14,9.86
0526,臺南市左鎮區,2018,15,10.57
0526,臺南市左鎮區,2018,16,11.86
0526,臺南市左鎮區,2018,17,10.0
0526,臺南市左鎮區,2018,18,9.0
0526,臺南市左鎮區,2018,19,9.57
0526,臺南市左鎮區,2018,20,8.0
0526,臺南市左鎮區,2018,21,7.43
0526,臺南市左鎮區,2018,22,7.43
0526,臺南市左鎮區,2018,23,7.86
0526,臺南市左鎮區,2018,24,8.0
0526,臺南市左鎮區,2018,25,7.71
0526,臺南市左鎮區,2018,26,6.57
0526,臺南市左鎮區,2018,27,7.29
0526,臺南市左鎮區,2018,28,7.0
0526,臺南市左鎮區,2018,29,6.0
0526,臺南市左鎮區,2018,30,6.57
0526,臺南市左鎮區,2018,31,6.0
0526,臺南市左鎮區,2018,32,6.0
0526,臺南市左鎮區,2018,33,7.86
0526,臺南市左鎮區,2018,34,7.0
0526,臺南市左鎮區,2018,35,7.0
0526,臺南市左鎮區,2018,36,6.86
0526,臺南市左鎮區,2018,37,9.0
0526,臺南市左鎮區,2018,38,7.86
0526,臺南市左鎮區,2018,39,9.43
0526,臺南市左鎮區,2018,40,10.86
0526,臺南市左鎮區,2018,41,11.71
0526,臺南市左鎮區,2018,42,12.29
0526,臺南市左鎮區,2018,43,12.0
0526,臺南市左鎮區,2018,44,15.86
0526,臺南市左鎮區,2018,45,12.86
0526,臺南市左鎮區,2018,46,15.0
0526,臺南市左鎮區,2018,47,13.86
0526,臺南市左鎮區,2018,48,15.0
0526,臺南市左鎮區,2018,49,14.86
0526,臺南市左鎮區,2018,50,15.86
0526,臺南市左鎮區,2018,51,17.86
0526,臺南市左鎮區,2018,52,13.57
0526,臺南市左鎮區,2019,1,15.86
0526,臺南市左鎮區,2019,2,15.86
0526,臺南市左鎮區,2019,3,14.86
0526,臺南市左鎮區,2019,4,16.71
0526,臺南市左鎮區,2019,5,15.29
0526,臺南市左鎮區,2019,6,10.0
0526,臺南市左鎮區,2019,7,12.86
0526,臺南市左鎮區,2019,8,12.71
0526,臺南市左鎮區,2019,9,11.14
0526,臺南市左鎮區,2019,10,14.86
0526,臺南市左鎮區,2019,11,14.0
0526,臺南市左鎮區,2019,12,13.29
0526,臺南市左鎮區,2019,13,10.57
0526,臺南市左鎮區,2019,14,10.0
0526,臺南市左鎮區,2019,15,9.71
0526,臺南市左鎮區,2019,16,10.71
0526,臺南市左鎮區,2019,17,8.0
0526,臺南市左鎮區,2019,18,9.71
0526,臺南市左鎮區,2019,19,10.29
0526,臺南市左鎮區,2019,20,6.43
0526,臺南市左鎮區,2019,21,9.0
0526,臺南市左鎮區,2019,22,7.57
0526,臺南市左鎮區,2019,23,6.57
0526,臺南市左鎮區,2019,24,7.57
0526,臺南市左鎮區,2019,25,5.86
0526,臺南市左鎮區,2019,26,6.86
0526,臺南市左鎮區,2019,27,6.57
0526,臺南市左鎮區,2019,28,5.57
0526,臺南市左鎮區,2019,29,6.86
0526,臺南市左鎮區,2019,30,5.86
0526,臺南市左鎮區,2019,31,6.71
0526,臺南市左鎮區,2019,32,5.0
0526,臺南市左鎮區,2019,33,7.14
0526,臺南市左鎮區,2019,34,6.29
0526,臺南市左鎮區,2019,35,7.0
0526,臺南市左鎮區,2019,36,6.86
0526,臺南市左鎮區,2019,37,7.57
0526,臺南市左鎮區,2019,38,8.0
0526,臺南市左鎮區,2019,39,9.57
0526,臺南市左鎮區,2019,40,7.29
0526,臺南市左鎮區,2019,41,7.86
0526,臺南市左鎮區,2019,42,10.71
0526,臺南市左鎮區,2019,43,11.43
0526,臺南市左鎮區,2019,44,11.0
0526,臺南市左鎮區,2019,45,12.86
0526,臺南市左鎮區,2019,46,14.43
0526,臺南市左鎮區,2019,47,13.71
0526,臺南市左鎮區,2019,48,13.0
0526,臺南市左鎮區,2019,49,13.71
0526,臺南市左鎮區,2019,50,15.86
0526,臺南市左鎮區,2019,51,15.0
0526,臺南市左鎮區,2019,52,15.14
0527,臺南市仁德區,2015,1,23.0
0527,臺南市仁德區,2015,2,20.17
0527,臺南市仁德區,2015,3,20.0
0527,臺南市仁德區,2015,4,23.67
0527,臺南市仁德區,2015,5,15.33
0527,臺南市仁德區,2015,6,19.83
0527,臺南市仁德區,2015,7,24.0
0527,臺南市仁德區,2015,8,15.0
0527,臺南市仁德區,2015,9,18.0
0527,臺南市仁德區,2015,10,20.83
0527,臺南市仁德區,2015,11,19.83
0527,臺南市仁德區,2015,12,16.0
0527,臺南市仁德區,2015,13,17.5
0527,臺南市仁德區,2015,14,12.33
0527,臺南市仁德區,2015,15,16.33
0527,臺南市仁德區,2015,16,13.0
0527,臺南市仁德區,2015,17,12.0
0527,臺南市仁德區,2015,18,9.0
0527,臺南市仁德區,2015,19,11.0
0527,臺南市仁德區,2015,20,9.0
0527,臺南市仁德區,2015,21,12.33
0527,臺南市仁德區,2015,22,8.0
0527,臺南市仁德區,2015,23,7.0
0527,臺南市仁德區,2015,24,6.67
0527,臺南市仁德區,2015,25,9.0
0527,臺南市仁德區,2015,26,6.0
0527,臺南市仁德區,2015,27,9.17
0527,臺南市仁德區,2015,28,7.0
0527,臺南市仁德區,2015,29,8.5
0527,臺南市仁德區,2015,30,8.0
0527,臺南市仁德區,2015,31,7.33
0527,臺南市仁德區,2015,32,7.17
0527,臺南市仁德區,2015,33,11.0
0527,臺南市仁德區,2015,34,10.0
0527,臺南市仁德區,2015,35,13.0
0527,臺南市仁德區,2015,36,10.0
0527,臺南市仁德區,2015,37,11.33
0527,臺南市仁德區,2015,38,13.0
0527,臺南市仁德區,2015,39,11.0
0527,臺南市仁德區,2015,40,10.0
0527,臺南市仁德區,2015,41,14.67
0527,臺南市仁德區,2015,42,19.0
0527,臺南市仁德區,2015,43,14.0
0527,臺南市仁德區,2015,44,15.33
0527,臺南市仁德區,2015,45,16.0
0527,臺南市仁德區,2015,46,18.83
0527,臺南市仁德區,2015,47,16.0
0527,臺南市仁德區,2015,48,20.0
0527,臺南市仁德區,2015,49,20.33
0527,臺南市仁德區,2015,50,18.17
0527,臺南市仁德區,2015,51,21.67
0527,臺南市仁德區,2015,52,20.17
0527,臺南市仁德區,2016,1,21.33
0527,臺南市仁德區,2016,2,19.0
0527,臺南市仁德區,2016,3,23.67
0527,臺南市仁德區,2016,4,18.17
0527,臺南市仁德區,2016,5,18.0
0527,臺南市仁德區,2016,6,17.0
0527,臺南市仁德區,2016,7,19.33
0527,臺南市仁德區,2016,8,20.0
0527,臺南市仁德區,2016,9,19.33
0527,臺南市仁德區,2016,10,21.0
0527,臺南市仁德區,2016,11,24.33
0527,臺南市仁德區,2016,12,20.33
0527,臺南市仁德區,2016,13,20.33
0527,臺南市仁德區,2016,14,15.33
0527,臺南市仁德區,2016,15,14.5
0527,臺南市仁德區,2016,16,13.0
0527,臺南市仁德區,2016,17,10.33
0527,臺南市仁德區,2016,18,13.0
0527,臺南市仁德區,2016,19,11.0
0527,臺南市仁德區,2016,20,12.67
0527,臺南市仁德區,2016,21,12.0
0527,臺南市仁德區,2016,22,7.0
0527,臺南市仁德區,2016,23,8.0
0527,臺南市仁德區,2016,24,10.5
0527,臺南市仁德區,2016,25,9.0
0527,臺南市仁德區,2016,26,8.0
0527,臺南市仁德區,2016,27,8.33
0527,臺南市仁德區,2016,28,7.5
0527,臺南市仁德區,2016,29,7.0
0527,臺南市仁德區,2016,30,7.33
0527,臺南市仁德區,2016,31,9.0
0527,臺南市仁德區,2016,32,8.33
0527,臺南市仁德區,2016,33,12.0
0527,臺南市仁德區,2016,34,8.17
0527,臺南市仁德區,2016,35,9.17
0527,臺南市仁德區,2016,36,11.33
0527,臺南市仁德區,2016,37,8.0
0527,臺南市仁德區,2016,38,11.0
0527,臺南市仁德區,2016,39,10.0
0527,臺南市仁德區,2016,40,14.0
0527,臺南市仁德區,2016,41,14.0
0527,臺南市仁德區,2016,42,15.0
0527,臺南市仁德區,2016,43,10.5
0527,臺南市仁德區,2016,44,15.83
0527,臺南市仁德區,2016,45,16.33
0527,臺南市仁德區,2016,46,19.0
0527,臺南市仁德區,2016,47,19.33
0527,臺南市仁德區,2016,48,19.0
0527,臺南市仁德區,2016,49,19.33
0527,臺南市仁德區,2016,50,20.0
0527,臺南市仁德區,2016,51,23.0
0527,臺南市仁德區,2016,52,21.0
0527,臺南市仁德區,2017,1,20.0
0527,臺南市仁德區,2017,2,21.0
0527,臺南市仁德區,2017,3,18.33
0527,臺南市仁德區,2017,4,18.0
0527,臺南市仁德區,2017,5,14.33
0527,臺南市仁德區,2017,6,17.33
0527,臺南市仁德區,2017,7,19.5
0527,臺南市仁德區,2017,8,17.33
0527,臺南市仁德區,2017,9,17.83
0527,臺南市仁德區,2017,10,19.33
0527,臺南市仁德區,2017,11,18.0
0527,臺南市仁德區,2017,12,15.0
0527,臺南市仁德區,2017,13,17.0
0527,臺南市仁德區,2017,14,13.0
0527,臺南市仁德區,2017,15,15.0
0527,臺南市仁德區,2017,16,10.0
0527,臺南市仁德區,2017,17,15.0
0527,臺南市仁德區,2017,18,12.0
0527,臺南市仁德區,2017,19,10.0
0527,臺南市仁德區,2017,20,12.17
0527,臺南市仁德區,2017,21,10.0
0527,臺南市仁德區,2017,22,8.0
0527,臺南市仁德區,2017,23,9.0
0527,臺南市仁德區,2017,24,8.0
0527,臺南市仁德區,2017,25,7.0
0527,臺南市仁德區,2017,26,6.5
0527,臺南市仁德區,2017,27,9.0
0527,臺南市仁德區,2017,28,9.67
0527,臺南市仁德區,2017,29,11.0
0527,臺南市仁德區,2017,30,10.0
0527,臺南市仁德區,2017,31,9.0
0527,臺南市仁德區,2017,32,5.0
0527,臺南市仁德區,2017,33,6.33
0527,臺南市仁德區,2017,34,10.33
0527,臺南市仁德區,2017,35,12.0
0527,臺南市仁德區,2017,36,8.0
0527,臺南市仁德區,2017,37,10.0
0527,臺南市仁德區,2017,38,12.0
0527,臺南市仁德區,2017,39,9.33
0527,臺南市仁德區,2017,40,11.0
0527,臺南市仁德區,2017,41,12.17
0527,臺南市仁德區,2017,42,11.83
0527,臺南市仁德區,2017,43,16.17
0527,臺南市仁德區,2017,44,16.17
0527,臺南市仁德區,2017,45,15.33
0527,臺南市仁德區,2017,46,17.0
0527,臺南市仁德區,2017,47,15.67
0527,臺南市仁德區,2017,48,15.0
0527,臺南市仁德區,2017,49,18.0
0527,臺南市仁德區,2017,50,18.83
0527,臺南市仁德區,2017,51,17.0
0527,臺南市仁德區,2017,52,17.67
0527,臺南市仁德區,2018,1,18.17
0527,臺南市仁德區,2018,2,16.33
0527,臺南市仁德區,2018,3,19.33
0527,臺南市仁德區,2018,4,16.0
0527,臺南市仁德區,2018,5,16.17
0527,臺南市仁德區,2018,6,18.33
0527,臺南市仁德區,2018,7,17.67
0527,臺南市仁德區,2018,8,17.0
0527,臺南市仁德區,2018,9,18.83
0527,臺南市仁德區,2018,10,15.17
0527,臺南市仁德區,2018,11,17.83
0527,臺南市仁德區,2018,12,15.0
0527,臺南市仁德區,2018,13,14.0
0527,臺南市仁德區,2018,14,10.33
0527,臺南市仁德區,2018,15,11.83
0527,臺南市仁德區,2018,16,12.17
0527,臺南市仁德區,2018,17,11.0
0527,臺南市仁德區,2018,18,9.0
0527,臺南市仁德區,2018,19,10.0
0527,臺南市仁德區,2018,20,8.0
0527,臺南市仁德區,2018,21,7.33
0527,臺南市仁德區,2018,22,7.33
0527,臺南市仁德區,2018,23,8.33
0527,臺南市仁德區,2018,24,10.0
0527,臺南市仁德區,2018,25,10.0
0527,臺南市仁德區,2018,26,8.0
0527,臺南市仁德區,2018,27,10.33
0527,臺南市仁德區,2018,28,8.33
0527,臺南市仁德區,2018,29,7.0
0527,臺南市仁德區,2018,30,8.17
0527,臺南市仁德區,2018,31,6.5
0527,臺南市仁德區,2018,32,7.5
0527,臺南市仁德區,2018,33,10.0
0527,臺南市仁德區,2018,34,9.0
0527,臺南市仁德區,2018,35,9.33
0527,臺南市仁德區,2018,36,8.17
0527,臺南市仁德區,2018,37,11.0
0527,臺南市仁德區,2018,38,8.17
0527,臺南市仁德區,2018,39,10.17
0527,臺南市仁德區,2018,40,12.0
0527,臺南市仁德區,2018,41,14.0
0527,臺南市仁德區,2018,42,14.0
0527,臺南市仁德區,2018,43,14.5
0527,臺南市仁德區,2018,44,18.17
0527,臺南市仁德區,2018,45,15.0
0527,臺南市仁德區,2018,46,18.33
0527,臺南市仁德區,2018,47,16.0
0527,臺南市仁德區,2018,48,17.83
0527,臺南市仁德區,2018,49,17.33
0527,臺南市仁德區,2018,50,17.17
0527,臺南市仁德區,2018,51,22.5
0527,臺南市仁德區,2018,52,14.33
0527,臺南市仁德區,2019,1,17.5
0527,臺南市仁德區,2019,2,18.0
0527,臺南市仁德區,2019,3,16.83
0527,臺南市仁德區,2019,4,18.83
0527,臺南市仁德區,2019,5,20.0
0527,臺南市仁德區,2019,6,12.0
0527,臺南市仁德區,2019,7,15.0
0527,臺南市仁德區,2019,8,15.0
0527,臺南市仁德區,2019,9,13.67
0527,臺南市仁德區,2019,10,19.0
0527,臺南市仁德區,2019,11,17.0
0527,臺南市仁德區,2019,12,16.33
0527,臺南市仁德區,2019,13,12.0
0527,臺南市仁德區,2019,14,12.0
0527,臺南市仁德區,2019,15,11.33
0527,臺南市仁德區,2019,16,14.0
0527,臺南市仁德區,2019,17,10.0
0527,臺南市仁德區,2019,18,13.0
0527,臺南市仁德區,2019,19,13.0
0527,臺南市仁德區,2019,20,8.0
0527,臺南市仁德區,2019,21,12.0
0527,臺南市仁德區,2019,22,10.5
0527,臺南市仁德區,2019,23,9.0
0527,臺南市仁德區,2019,24,11.0
0527,臺南市仁德區,2019,25,7.33
0527,臺南市仁德區,2019,26,9.33
0527,臺南市仁德區,2019,27,9.33
0527,臺南市仁德區,2019,28,7.0
0527,臺南市仁德區,2019,29,8.17
0527,臺南市仁德區,2019,30,7.0
0527,臺南市仁德區,2019,31,9.83
0527,臺南市仁德區,2019,32,6.0
0527,臺南市仁德區,2019,33,9.33
0527,臺南市仁德區,2019,34,8.0
0527,臺南市仁德區,2019,35,9.0
0527,臺南市仁德區,2019,36,8.0
0527,臺南市仁德區,2019,37,10.0
0527,臺南市仁德區,2019,38,10.0
0527,臺南市仁德區,2019,39,13.0
0527,臺南市仁德區,2019,40,9.0
0527,臺南市仁德區,2019,41,10.0
0527,臺南市仁德區,2019,42,14.0
0527,臺南市仁德區,2019,43,15.0
0527,臺南市仁德區,2019,44,12.33
0527,臺南市仁德區,2019,45,15.0
0527,臺南市仁德區,2019,46,17.5
0527,臺南市仁德區,2019,47,16.0
0527,臺南市仁德區,2019,48,14.17
0527,臺南市仁德區,2019,49,15.33
0527,臺南市仁德區,2019,50,18.67
0527,臺南市仁德區,2019,51,18.0
0527,臺南市仁德區,2019,52,17.17
0528,臺南市歸仁區,2015,1,22.0
0528,臺南市歸仁區,2015,2,19.8
0528,臺南市歸仁區,2015,3,19.8
0528,臺南市歸仁區,2015,4,23.0
0528,臺南市歸仁區,2015,5,15.8
0528,臺南市歸仁區,2015,6,19.6
0528,臺南市歸仁區,2015,7,23.0
0528,臺南市歸仁區,2015,8,14.2
0528,臺南市歸仁區,2015,9,17.8
0528,臺南市歸仁區,2015,10,20.4
0528,臺南市歸仁區,2015,11,18.8
0528,臺南市歸仁區,2015,12,15.6
0528,臺南市歸仁區,2015,13,17.0
0528,臺南市歸仁區,2015,14,12.6
0528,臺南市歸仁區,2015,15,16.4
0528,臺南市歸仁區,2015,16,12.6
0528,臺南市歸仁區,2015,17,11.8
0528,臺南市歸仁區,2015,18,9.0
0528,臺南市歸仁區,2015,19,11.0
0528,臺南市歸仁區,2015,20,9.0
0528,臺南市歸仁區,2015,21,12.2
0528,臺南市歸仁區,2015,22,8.0
0528,臺南市歸仁區,2015,23,7.4
0528,臺南市歸仁區,2015,24,7.0
0528,臺南市歸仁區,2015,25,9.0
0528,臺南市歸仁區,2015,26,6.0
0528,臺南市歸仁區,2015,27,9.2
0528,臺南市歸仁區,2015,28,7.0
0528,臺南市歸仁區,2015,29,8.4
0528,臺南市歸仁區,2015,30,8.0
0528,臺南市歸仁區,2015,31,7.4
0528,臺南市歸仁區,2015,32,7.2
0528,臺南市歸仁區,2015,33,10.4
0528,臺南市歸仁區,2015,34,9.8
0528,臺南市歸仁區,2015,35,13.0
0528,臺南市歸仁區,2015,36,10.0
0528,臺南市歸仁區,2015,37,11.2
0528,臺南市歸仁區,2015,38,12.4
0528,臺南市歸仁區,2015,39,10.8
0528,臺南市歸仁區,2015,40,10.0
0528,臺南市歸仁區,2015,41,14.0
0528,臺南市歸仁區,2015,42,18.6
0528,臺南市歸仁區,2015,43,13.8
0528,臺南市歸仁區,2015,44,15.2
0528,臺南市歸仁區,2015,45,15.6
0528,臺南市歸仁區,2015,46,18.0
0528,臺南市歸仁區,2015,47,15.6
0528,臺南市歸仁區,2015,48,19.0
0528,臺南市歸仁區,2015,49,20.0
0528,臺南市歸仁區,2015,50,18.0
0528,臺南市歸仁區,2015,51,21.0
0528,臺南市歸仁區,2015,52,19.8
0528,臺南市歸仁區,2016,1,20.6
0528,臺南市歸仁區,2016,2,18.0
0528,臺南市歸仁區,2016,3,22.6
0528,臺南市歸仁區,2016,4,17.8
0528,臺南市歸仁區,2016,5,17.8
0528,臺南市歸仁區,2016,6,16.0
0528,臺南市歸仁區,2016,7,18.6
0528,臺南市歸仁區,2016,8,19.0
0528,臺南市歸仁區,2016,9,19.0
0528,臺南市歸仁區,2016,10,19.8
0528,臺南市歸仁區,2016,11,22.8
0528,臺南市歸仁區,2016,12,18.8
0528,臺南市歸仁區,2016,13,19.4
0528,臺南市歸仁區,2016,14,14.4
0528,臺南市歸仁區,2016,15,13.8
0528,臺南市歸仁區,2016,16,12.4
0528,臺南市歸仁區,2016,17,10.6
0528,臺南市歸仁區,2016,18,12.6
0528,臺南市歸仁區,2016,19,10.8
0528,臺南市歸仁區,2016,20,12.0
0528,臺南市歸仁區,2016,21,11.8
0528,臺南市歸仁區,2016,22,6.8
0528,臺南市歸仁區,2016,23,8.0
0528,臺南市歸仁區,2016,24,11.0
0528,臺南市歸仁區,2016,25,9.0
0528,臺南市歸仁區,2016,26,8.0
0528,臺南市歸仁區,2016,27,8.4
0528,臺南市歸仁區,2016,28,7.6
0528,臺南市歸仁區,2016,29,7.0
0528,臺南市歸仁區,2016,30,7.4
0528,臺南市歸仁區,2016,31,8.8
0528,臺南市歸仁區,2016,32,8.6
0528,臺南市歸仁區,2016,33,11.8
0528,臺南市歸仁區,2016,34,8.4
0528,臺南市歸仁區,2016,35,9.4
0528,臺南市歸仁區,2016,36,11.2
0528,臺南市歸仁區,2016,37,8.2
0528,臺南市歸仁區,2016,38,11.0
0528,臺南市歸仁區,2016,39,9.8
0528,臺南市歸仁區,2016,40,13.6
0528,臺南市歸仁區,2016,41,13.4
0528,臺南市歸仁區,2016,42,14.6
0528,臺南市歸仁區,2016,43,11.0
0528,臺南市歸仁區,2016,44,15.6
0528,臺南市歸仁區,2016,45,16.2
0528,臺南市歸仁區,2016,46,18.8
0528,臺南市歸仁區,2016,47,19.0
0528,臺南市歸仁區,2016,48,18.6
0528,臺南市歸仁區,2016,49,19.8
0528,臺南市歸仁區,2016,50,19.8
0528,臺南市歸仁區,2016,51,22.2
0528,臺南市歸仁區,2016,52,20.4
0528,臺南市歸仁區,2017,1,18.8
0528,臺南市歸仁區,2017,2,20.0
0528,臺南市歸仁區,2017,3,18.8
0528,臺南市歸仁區,2017,4,17.8
0528,臺南市歸仁區,2017,5,14.2
0528,臺南市歸仁區,2017,6,17.2
0528,臺南市歸仁區,2017,7,19.0
0528,臺南市歸仁區,2017,8,17.6
0528,臺南市歸仁區,2017,9,17.4
0528,臺南市歸仁區,2017,10,19.2
0528,臺南市歸仁區,2017,11,17.0
0528,臺南市歸仁區,2017,12,14.8
0528,臺南市歸仁區,2017,13,16.4
0528,臺南市歸仁區,2017,14,13.0
0528,臺南市歸仁區,2017,15,15.0
0528,臺南市歸仁區,2017,16,9.8
0528,臺南市歸仁區,2017,17,14.8
0528,臺南市歸仁區,2017,18,12.0
0528,臺南市歸仁區,2017,19,10.0
0528,臺南市歸仁區,2017,20,12.2
0528,臺南市歸仁區,2017,21,10.0
0528,臺南市歸仁區,2017,22,8.0
0528,臺南市歸仁區,2017,23,9.0
0528,臺南市歸仁區,2017,24,8.0
0528,臺南市歸仁區,2017,25,7.4
0528,臺南市歸仁區,2017,26,7.0
0528,臺南市歸仁區,2017,27,9.0
0528,臺南市歸仁區,2017,28,9.4
0528,臺南市歸仁區,2017,29,10.8
0528,臺南市歸仁區,2017,30,9.6
0528,臺南市歸仁區,2017,31,8.8
0528,臺南市歸仁區,2017,32,5.0
0528,臺南市歸仁區,2017,33,6.6
0528,臺南市歸仁區,2017,34,10.2
0528,臺南市歸仁區,2017,35,11.6
0528,臺南市歸仁區,2017,36,8.0
0528,臺南市歸仁區,2017,37,10.0
0528,臺南市歸仁區,2017,38,11.8
0528,臺南市歸仁區,2017,39,9.6
0528,臺南市歸仁區,2017,40,10.8
0528,臺南市歸仁區,2017,41,12.2
0528,臺南市歸仁區,2017,42,11.4
0528,臺南市歸仁區,2017,43,16.2
0528,臺南市歸仁區,2017,44,16.0
0528,臺南市歸仁區,2017,45,15.6
0528,臺南市歸仁區,2017,46,16.6
0528,臺南市歸仁區,2017,47,15.8
0528,臺南市歸仁區,2017,48,15.2
0528,臺南市歸仁區,2017,49,18.0
0528,臺南市歸仁區,2017,50,18.8
0528,臺南市歸仁區,2017,51,17.0
0528,臺南市歸仁區,2017,52,17.2
0528,臺南市歸仁區,2018,1,18.0
0528,臺南市歸仁區,2018,2,16.6
0528,臺南市歸仁區,2018,3,19.6
0528,臺南市歸仁區,2018,4,16.2
0528,臺南市歸仁區,2018,5,16.4
0528,臺南市歸仁區,2018,6,18.6
0528,臺南市歸仁區,2018,7,16.8
0528,臺南市歸仁區,2018,8,16.8
0528,臺南市歸仁區,2018,9,17.8
0528,臺南市歸仁區,2018,10,15.2
0528,臺南市歸仁區,2018,11,17.0
0528,臺南市歸仁區,2018,12,14.6
0528,臺南市歸仁區,2018,13,13.8
0528,臺南市歸仁區,2018,14,10.6
0528,臺南市歸仁區,2018,15,11.8
0528,臺南市歸仁區,2018,16,12.4
0528,臺南市歸仁區,2018,17,11.0
