ID,town,year,week,NO
0327,臺中市西屯區,2015,40,2.75
0327,臺中市西屯區,2015,41,2.0
0327,臺中市西屯區,2015,42,3.5
0327,臺中市西屯區,2015,43,3.0
0327,臺中市西屯區,2015,44,3.25
0327,臺中市西屯區,2015,45,3.75
0327,臺中市西屯區,2015,46,6.25
0327,臺中市西屯區,2015,47,3.75
0327,臺中市西屯區,2015,48,6.5
0327,臺中市西屯區,2015,49,5.5
0327,臺中市西屯區,2015,50,4.0
0327,臺中市西屯區,2015,51,8.25
0327,臺中市西屯區,2015,52,5.75
0327,臺中市西屯區,2016,1,13.5
0327,臺中市西屯區,2016,2,3.5
0327,臺中市西屯區,2016,3,4.5
0327,臺中市西屯區,2016,4,8.75
0327,臺中市西屯區,2016,5,5.25
0327,臺中市西屯區,2016,6,4.75
0327,臺中市西屯區,2016,7,4.25
0327,臺中市西屯區,2016,8,4.75
0327,臺中市西屯區,2016,9,4.75
0327,臺中市西屯區,2016,10,6.75
0327,臺中市西屯區,2016,11,9.25
0327,臺中市西屯區,2016,12,8.5
0327,臺中市西屯區,2016,13,3.5
0327,臺中市西屯區,2016,14,4.0
0327,臺中市西屯區,2016,15,3.75
0327,臺中市西屯區,2016,16,3.75
0327,臺中市西屯區,2016,17,3.25
0327,臺中市西屯區,2016,18,3.5
0327,臺中市西屯區,2016,19,3.0
0327,臺中市西屯區,2016,20,2.0
0327,臺中市西屯區,2016,21,4.25
0327,臺中市西屯區,2016,22,2.25
0327,臺中市西屯區,2016,23,3.5
0327,臺中市西屯區,2016,24,3.5
0327,臺中市西屯區,2016,25,3.0
0327,臺中市西屯區,2016,26,3.0
0327,臺中市西屯區,2016,27,3.0
0327,臺中市西屯區,2016,28,3.0
0327,臺中市西屯區,2016,29,3.0
0327,臺中市西屯區,2016,30,2.75
0327,臺中市西屯區,2016,31,2.75
0327,臺中市西屯區,2016,32,2.0
0327,臺中市西屯區,2016,33,3.5
0327,臺中市西屯區,2016,34,2.75
0327,臺中市西屯區,2016,35,1.75
0327,臺中市西屯區,2016,36,3.0
0327,臺中市西屯區,2016,37,5.25
0327,臺中市西屯區,2016,38,3.0
0327,臺中市西屯區,2016,39,3.75
0327,臺中市西屯區,2016,40,4.5
0327,臺中市西屯區,2016,41,3.75
0327,臺中市西屯區,2016,42,2.75
0327,臺中市西屯區,2016,43,4.75
0327,臺中市西屯區,2016,44,2.0
0327,臺中市西屯區,2016,45,3.5
0327,臺中市西屯區,2016,46,5.5
0327,臺中市西屯區,2016,47,5.5
0327,臺中市西屯區,2016,48,3.5
0327,臺中市西屯區,2016,49,2.5
0327,臺中市西屯區,2016,50,6.5
0327,臺中市西屯區,2016,51,7.25
0327,臺中市西屯區,2016,52,5.75
0327,臺中市西屯區,2017,1,7.5
0327,臺中市西屯區,2017,2,4.5
0327,臺中市西屯區,2017,3,3.75
0327,臺中市西屯區,2017,4,2.5
0327,臺中市西屯區,2017,5,2.25
0327,臺中市西屯區,2017,6,2.5
0327,臺中市西屯區,2017,7,7.25
0327,臺中市西屯區,2017,8,6.5
0327,臺中市西屯區,2017,9,2.5
0327,臺中市西屯區,2017,10,6.25
0327,臺中市西屯區,2017,11,2.75
0327,臺中市西屯區,2017,12,3.5
0327,臺中市西屯區,2017,13,5.25
0327,臺中市西屯區,2017,14,3.0
0327,臺中市西屯區,2017,15,5.5
0327,臺中市西屯區,2017,16,3.0
0327,臺中市西屯區,2017,17,2.75
0327,臺中市西屯區,2017,18,4.25
0327,臺中市西屯區,2017,19,3.0
0327,臺中市西屯區,2017,20,2.5
0327,臺中市西屯區,2017,21,3.0
0327,臺中市西屯區,2017,22,2.75
0327,臺中市西屯區,2017,23,4.25
0327,臺中市西屯區,2017,24,4.0
0327,臺中市西屯區,2017,25,5.0
0327,臺中市西屯區,2017,26,3.0
0327,臺中市西屯區,2017,27,4.25
0327,臺中市西屯區,2017,28,3.0
0327,臺中市西屯區,2017,29,2.0
0327,臺中市西屯區,2017,30,2.0
0327,臺中市西屯區,2017,31,2.5
0327,臺中市西屯區,2017,32,2.25
0327,臺中市西屯區,2017,33,3.75
0327,臺中市西屯區,2017,34,3.5
0327,臺中市西屯區,2017,35,3.25
0327,臺中市西屯區,2017,36,2.5
0327,臺中市西屯區,2017,37,4.0
0327,臺中市西屯區,2017,38,2.0
0327,臺中市西屯區,2017,39,2.75
0327,臺中市西屯區,2017,40,2.0
0327,臺中市西屯區,2017,41,2.75
0327,臺中市西屯區,2017,42,3.0
0327,臺中市西屯區,2017,43,1.0
0327,臺中市西屯區,2017,44,2.25
0327,臺中市西屯區,2017,45,3.0
0327,臺中市西屯區,2017,46,3.75
0327,臺中市西屯區,2017,47,2.5
0327,臺中市西屯區,2017,48,4.0
0327,臺中市西屯區,2017,49,3.25
0327,臺中市西屯區,2017,50,5.75
0327,臺中市西屯區,2017,51,5.5
0327,臺中市西屯區,2017,52,4.75
0327,臺中市西屯區,2018,1,8.25
0327,臺中市西屯區,2018,2,4.75
0327,臺中市西屯區,2018,3,6.5
0327,臺中市西屯區,2018,4,2.25
0327,臺中市西屯區,2018,5,2.0
0327,臺中市西屯區,2018,6,6.5
0327,臺中市西屯區,2018,7,4.25
0327,臺中市西屯區,2018,8,3.75
0327,臺中市西屯區,2018,9,10.75
0327,臺中市西屯區,2018,10,2.25
0327,臺中市西屯區,2018,11,5.5
0327,臺中市西屯區,2018,12,3.5
0327,臺中市西屯區,2018,13,2.25
0327,臺中市西屯區,2018,14,2.0
0327,臺中市西屯區,2018,15,2.0
0327,臺中市西屯區,2018,16,2.0
0327,臺中市西屯區,2018,17,1.75
0327,臺中市西屯區,2018,18,1.75
0327,臺中市西屯區,2018,19,2.0
0327,臺中市西屯區,2018,20,2.0
0327,臺中市西屯區,2018,21,1.75
0327,臺中市西屯區,2018,22,1.25
0327,臺中市西屯區,2018,23,1.5
0327,臺中市西屯區,2018,24,1.0
0327,臺中市西屯區,2018,25,3.0
0327,臺中市西屯區,2018,26,2.75
0327,臺中市西屯區,2018,27,3.0
0327,臺中市西屯區,2018,28,2.5
0327,臺中市西屯區,2018,29,1.0
0327,臺中市西屯區,2018,30,2.5
0327,臺中市西屯區,2018,31,2.0
0327,臺中市西屯區,2018,32,1.5
0327,臺中市西屯區,2018,33,1.75
0327,臺中市西屯區,2018,34,2.0
0327,臺中市西屯區,2018,35,5.0
0327,臺中市西屯區,2018,36,2.25
0327,臺中市西屯區,2018,37,3.25
0327,臺中市西屯區,2018,38,2.75
0327,臺中市西屯區,2018,39,1.25
0327,臺中市西屯區,2018,40,1.25
0327,臺中市西屯區,2018,41,2.0
0327,臺中市西屯區,2018,42,1.5
0327,臺中市西屯區,2018,43,2.0
0327,臺中市西屯區,2018,44,3.0
0327,臺中市西屯區,2018,45,3.5
0327,臺中市西屯區,2018,46,3.0
0327,臺中市西屯區,2018,47,3.5
0327,臺中市西屯區,2018,48,5.75
0327,臺中市西屯區,2018,49,6.0
0327,臺中市西屯區,2018,50,2.0
0327,臺中市西屯區,2018,51,6.5
0327,臺中市西屯區,2018,52,1.5
0327,臺中市西屯區,2019,1,4.0
0327,臺中市西屯區,2019,2,6.0
0327,臺中市西屯區,2019,3,3.5
0327,臺中市西屯區,2019,4,2.25
0327,臺中市西屯區,2019,5,6.0
0327,臺中市西屯區,2019,6,1.25
0327,臺中市西屯區,2019,7,2.5
0327,臺中市西屯區,2019,8,4.25
0327,臺中市西屯區,2019,9,2.25
0327,臺中市西屯區,2019,10,2.75
0327,臺中市西屯區,2019,11,3.25
0327,臺中市西屯區,2019,12,3.75
0327,臺中市西屯區,2019,13,1.75
0327,臺中市西屯區,2019,14,3.0
0327,臺中市西屯區,2019,15,1.75
0327,臺中市西屯區,2019,16,2.5
0327,臺中市西屯區,2019,17,2.0
0327,臺中市西屯區,2019,18,2.0
0327,臺中市西屯區,2019,19,2.75
0327,臺中市西屯區,2019,20,3.25
0327,臺中市西屯區,2019,21,2.5
0327,臺中市西屯區,2019,22,2.5
0327,臺中市西屯區,2019,23,3.75
0327,臺中市西屯區,2019,24,2.5
0327,臺中市西屯區,2019,25,3.0
0327,臺中市西屯區,2019,26,3.0
0327,臺中市西屯區,2019,27,2.0
0327,臺中市西屯區,2019,28,2.0
0327,臺中市西屯區,2019,29,2.25
0327,臺中市西屯區,2019,30,2.0
0327,臺中市西屯區,2019,31,2.0
0327,臺中市西屯區,2019,32,2.0
0327,臺中市西屯區,2019,33,2.0
0327,臺中市西屯區,2019,34,3.0
0327,臺中市西屯區,2019,35,2.0
0327,臺中市西屯區,2019,36,2.75
0327,臺中市西屯區,2019,37,1.0
0327,臺中市西屯區,2019,38,1.0
0327,臺中市西屯區,2019,39,2.25
0327,臺中市西屯區,2019,40,2.0
0327,臺中市西屯區,2019,41,1.5
0327,臺中市西屯區,2019,42,1.0
0327,臺中市西屯區,2019,43,2.0
0327,臺中市西屯區,2019,44,1.25
0327,臺中市西屯區,2019,45,1.5
0327,臺中市西屯區,2019,46,3.75
0327,臺中市西屯區,2019,47,2.25
0327,臺中市西屯區,2019,48,2.0
0327,臺中市西屯區,2019,49,3.25
0327,臺中市西屯區,2019,50,8.25
0327,臺中市西屯區,2019,51,8.5
0327,臺中市西屯區,2019,52,3.75
0328,臺中市南屯區,2015,1,15.33
0328,臺中市南屯區,2015,2,6.0
0328,臺中市南屯區,2015,3,3.67
0328,臺中市南屯區,2015,4,8.33
0328,臺中市南屯區,2015,5,3.67
0328,臺中市南屯區,2015,6,5.67
0328,臺中市南屯區,2015,7,10.67
0328,臺中市南屯區,2015,8,4.33
0328,臺中市南屯區,2015,9,4.0
0328,臺中市南屯區,2015,10,4.33
0328,臺中市南屯區,2015,11,6.33
0328,臺中市南屯區,2015,12,3.67
0328,臺中市南屯區,2015,13,5.0
0328,臺中市南屯區,2015,14,2.33
0328,臺中市南屯區,2015,15,2.67
0328,臺中市南屯區,2015,16,3.0
0328,臺中市南屯區,2015,17,2.0
0328,臺中市南屯區,2015,18,3.33
0328,臺中市南屯區,2015,19,3.0
0328,臺中市南屯區,2015,20,3.0
0328,臺中市南屯區,2015,21,5.0
0328,臺中市南屯區,2015,22,3.67
0328,臺中市南屯區,2015,23,3.0
0328,臺中市南屯區,2015,24,3.0
0328,臺中市南屯區,2015,25,3.0
0328,臺中市南屯區,2015,26,2.0
0328,臺中市南屯區,2015,27,2.0
0328,臺中市南屯區,2015,28,2.0
0328,臺中市南屯區,2015,29,2.0
0328,臺中市南屯區,2015,30,3.0
0328,臺中市南屯區,2015,31,4.0
0328,臺中市南屯區,2015,32,3.0
0328,臺中市南屯區,2015,33,4.67
0328,臺中市南屯區,2015,34,2.0
0328,臺中市南屯區,2015,35,6.67
0328,臺中市南屯區,2015,36,5.0
0328,臺中市南屯區,2015,37,2.0
0328,臺中市南屯區,2015,38,2.0
0328,臺中市南屯區,2015,39,2.67
0328,臺中市南屯區,2015,40,2.67
0328,臺中市南屯區,2015,41,2.0
0328,臺中市南屯區,2015,42,3.67
0328,臺中市南屯區,2015,43,3.67
0328,臺中市南屯區,2015,44,3.67
0328,臺中市南屯區,2015,45,4.0
0328,臺中市南屯區,2015,46,7.0
0328,臺中市南屯區,2015,47,4.0
0328,臺中市南屯區,2015,48,7.0
0328,臺中市南屯區,2015,49,6.0
0328,臺中市南屯區,2015,50,4.67
0328,臺中市南屯區,2015,51,9.33
0328,臺中市南屯區,2015,52,6.0
0328,臺中市南屯區,2016,1,15.33
0328,臺中市南屯區,2016,2,4.33
0328,臺中市南屯區,2016,3,6.33
0328,臺中市南屯區,2016,4,10.33
0328,臺中市南屯區,2016,5,6.33
0328,臺中市南屯區,2016,6,5.33
0328,臺中市南屯區,2016,7,5.0
0328,臺中市南屯區,2016,8,5.67
0328,臺中市南屯區,2016,9,6.0
0328,臺中市南屯區,2016,10,7.33
0328,臺中市南屯區,2016,11,11.0
0328,臺中市南屯區,2016,12,10.0
0328,臺中市南屯區,2016,13,4.33
0328,臺中市南屯區,2016,14,4.0
0328,臺中市南屯區,2016,15,4.0
0328,臺中市南屯區,2016,16,4.0
0328,臺中市南屯區,2016,17,3.33
0328,臺中市南屯區,2016,18,4.0
0328,臺中市南屯區,2016,19,3.0
0328,臺中市南屯區,2016,20,2.0
0328,臺中市南屯區,2016,21,4.33
0328,臺中市南屯區,2016,22,2.33
0328,臺中市南屯區,2016,23,3.33
0328,臺中市南屯區,2016,24,3.33
0328,臺中市南屯區,2016,25,3.0
0328,臺中市南屯區,2016,26,3.0
0328,臺中市南屯區,2016,27,3.0
0328,臺中市南屯區,2016,28,3.0
0328,臺中市南屯區,2016,29,3.0
0328,臺中市南屯區,2016,30,2.67
0328,臺中市南屯區,2016,31,3.0
0328,臺中市南屯區,2016,32,2.0
0328,臺中市南屯區,2016,33,3.33
0328,臺中市南屯區,2016,34,2.67
0328,臺中市南屯區,2016,35,2.0
0328,臺中市南屯區,2016,36,3.0
0328,臺中市南屯區,2016,37,6.33
0328,臺中市南屯區,2016,38,3.0
0328,臺中市南屯區,2016,39,4.0
0328,臺中市南屯區,2016,40,4.33
0328,臺中市南屯區,2016,41,4.33
0328,臺中市南屯區,2016,42,3.0
0328,臺中市南屯區,2016,43,4.67
0328,臺中市南屯區,2016,44,2.33
0328,臺中市南屯區,2016,45,4.33
0328,臺中市南屯區,2016,46,6.33
0328,臺中市南屯區,2016,47,6.67
0328,臺中市南屯區,2016,48,4.33
0328,臺中市南屯區,2016,49,2.67
0328,臺中市南屯區,2016,50,7.67
0328,臺中市南屯區,2016,51,8.0
0328,臺中市南屯區,2016,52,6.33
0328,臺中市南屯區,2017,1,9.0
0328,臺中市南屯區,2017,2,5.33
0328,臺中市南屯區,2017,3,4.67
0328,臺中市南屯區,2017,4,3.67
0328,臺中市南屯區,2017,5,2.67
0328,臺中市南屯區,2017,6,2.67
0328,臺中市南屯區,2017,7,8.67
0328,臺中市南屯區,2017,8,7.33
0328,臺中市南屯區,2017,9,3.33
0328,臺中市南屯區,2017,10,6.67
0328,臺中市南屯區,2017,11,3.0
0328,臺中市南屯區,2017,12,3.33
0328,臺中市南屯區,2017,13,6.0
0328,臺中市南屯區,2017,14,3.0
0328,臺中市南屯區,2017,15,6.0
0328,臺中市南屯區,2017,16,3.0
0328,臺中市南屯區,2017,17,3.0
0328,臺中市南屯區,2017,18,4.33
0328,臺中市南屯區,2017,19,3.0
0328,臺中市南屯區,2017,20,3.0
0328,臺中市南屯區,2017,21,3.0
0328,臺中市南屯區,2017,22,3.0
0328,臺中市南屯區,2017,23,4.33
0328,臺中市南屯區,2017,24,4.33
0328,臺中市南屯區,2017,25,5.0
0328,臺中市南屯區,2017,26,3.0
0328,臺中市南屯區,2017,27,4.33
0328,臺中市南屯區,2017,28,3.0
0328,臺中市南屯區,2017,29,2.0
0328,臺中市南屯區,2017,30,2.0
0328,臺中市南屯區,2017,31,2.67
0328,臺中市南屯區,2017,32,2.33
0328,臺中市南屯區,2017,33,3.67
0328,臺中市南屯區,2017,34,3.33
0328,臺中市南屯區,2017,35,3.0
0328,臺中市南屯區,2017,36,2.67
0328,臺中市南屯區,2017,37,4.0
0328,臺中市南屯區,2017,38,2.0
0328,臺中市南屯區,2017,39,2.67
0328,臺中市南屯區,2017,40,2.0
0328,臺中市南屯區,2017,41,3.0
0328,臺中市南屯區,2017,42,3.33
0328,臺中市南屯區,2017,43,1.33
0328,臺中市南屯區,2017,44,2.67
0328,臺中市南屯區,2017,45,3.33
0328,臺中市南屯區,2017,46,4.33
0328,臺中市南屯區,2017,47,2.67
0328,臺中市南屯區,2017,48,4.67
0328,臺中市南屯區,2017,49,4.33
0328,臺中市南屯區,2017,50,7.0
0328,臺中市南屯區,2017,51,6.33
0328,臺中市南屯區,2017,52,5.0
0328,臺中市南屯區,2018,1,9.0
0328,臺中市南屯區,2018,2,6.0
0328,臺中市南屯區,2018,3,7.67
0328,臺中市南屯區,2018,4,2.67
0328,臺中市南屯區,2018,5,2.33
0328,臺中市南屯區,2018,6,8.0
0328,臺中市南屯區,2018,7,5.0
0328,臺中市南屯區,2018,8,4.67
0328,臺中市南屯區,2018,9,12.0
0328,臺中市南屯區,2018,10,2.67
0328,臺中市南屯區,2018,11,5.67
0328,臺中市南屯區,2018,12,3.33
0328,臺中市南屯區,2018,13,2.33
0328,臺中市南屯區,2018,14,2.0
0328,臺中市南屯區,2018,15,2.0
0328,臺中市南屯區,2018,16,2.0
0328,臺中市南屯區,2018,17,1.67
0328,臺中市南屯區,2018,18,1.67
0328,臺中市南屯區,2018,19,2.0
0328,臺中市南屯區,2018,20,2.33
0328,臺中市南屯區,2018,21,2.0
0328,臺中市南屯區,2018,22,1.67
0328,臺中市南屯區,2018,23,1.67
0328,臺中市南屯區,2018,24,1.0
0328,臺中市南屯區,2018,25,3.0
0328,臺中市南屯區,2018,26,2.67
0328,臺中市南屯區,2018,27,3.0
0328,臺中市南屯區,2018,28,2.67
0328,臺中市南屯區,2018,29,1.67
0328,臺中市南屯區,2018,30,2.67
0328,臺中市南屯區,2018,31,2.33
0328,臺中市南屯區,2018,32,1.67
0328,臺中市南屯區,2018,33,1.67
0328,臺中市南屯區,2018,34,2.0
0328,臺中市南屯區,2018,35,5.33
0328,臺中市南屯區,2018,36,2.67
0328,臺中市南屯區,2018,37,3.67
0328,臺中市南屯區,2018,38,3.0
0328,臺中市南屯區,2018,39,1.67
0328,臺中市南屯區,2018,40,1.67
0328,臺中市南屯區,2018,41,2.67
0328,臺中市南屯區,2018,42,2.0
0328,臺中市南屯區,2018,43,2.67
0328,臺中市南屯區,2018,44,3.67
0328,臺中市南屯區,2018,45,4.0
0328,臺中市南屯區,2018,46,3.67
0328,臺中市南屯區,2018,47,4.0
0328,臺中市南屯區,2018,48,6.33
0328,臺中市南屯區,2018,49,6.67
0328,臺中市南屯區,2018,50,2.67
0328,臺中市南屯區,2018,51,6.67
0328,臺中市南屯區,2018,52,1.67
0328,臺中市南屯區,2019,1,5.0
0328,臺中市南屯區,2019,2,7.0
0328,臺中市南屯區,2019,3,3.67
0328,臺中市南屯區,2019,4,3.33
0328,臺中市南屯區,2019,5,7.0
0328,臺中市南屯區,2019,6,1.67
0328,臺中市南屯區,2019,7,2.67
0328,臺中市南屯區,2019,8,5.33
0328,臺中市南屯區,2019,9,2.67
0328,臺中市南屯區,2019,10,3.67
0328,臺中市南屯區,2019,11,3.67
0328,臺中市南屯區,2019,12,4.67
0328,臺中市南屯區,2019,13,1.67
0328,臺中市南屯區,2019,14,3.33
0328,臺中市南屯區,2019,15,2.0
0328,臺中市南屯區,2019,16,3.0
0328,臺中市南屯區,2019,17,2.0
0328,臺中市南屯區,2019,18,2.0
0328,臺中市南屯區,2019,19,3.0
0328,臺中市南屯區,2019,20,2.67
0328,臺中市南屯區,2019,21,2.33
0328,臺中市南屯區,2019,22,2.33
0328,臺中市南屯區,2019,23,3.67
0328,臺中市南屯區,2019,24,2.33
0328,臺中市南屯區,2019,25,3.0
0328,臺中市南屯區,2019,26,3.0
0328,臺中市南屯區,2019,27,2.0
0328,臺中市南屯區,2019,28,2.0
0328,臺中市南屯區,2019,29,2.0
0328,臺中市南屯區,2019,30,2.0
0328,臺中市南屯區,2019,31,2.0
0328,臺中市南屯區,2019,32,2.0
0328,臺中市南屯區,2019,33,2.0
0328,臺中市南屯區,2019,34,3.0
0328,臺中市南屯區,2019,35,2.0
0328,臺中市南屯區,2019,36,2.33
0328,臺中市南屯區,2019,37,1.0
0328,臺中市南屯區,2019,38,1.0
0328,臺中市南屯區,2019,39,2.67
0328,臺中市南屯區,2019,40,1.67
0328,臺中市南屯區,2019,41,1.0
0328,臺中市南屯區,2019,42,1.0
0328,臺中市南屯區,2019,43,2.0
0328,臺中市南屯區,2019,44,1.33
0328,臺中市南屯區,2019,45,1.67
0328,臺中市南屯區,2019,46,3.67
0328,臺中市南屯區,2019,47,2.67
0328,臺中市南屯區,2019,48,2.0
0328,臺中市南屯區,2019,49,3.33
0328,臺中市南屯區,2019,50,9.33
0328,臺中市南屯區,2019,51,9.0
0328,臺中市南屯區,2019,52,4.67
0329,臺中市北屯區,2015,1,8.0
0329,臺中市北屯區,2015,2,4.17
0329,臺中市北屯區,2015,3,3.0
0329,臺中市北屯區,2015,4,5.33
0329,臺中市北屯區,2015,5,3.17
0329,臺中市北屯區,2015,6,3.83
0329,臺中市北屯區,2015,7,5.5
0329,臺中市北屯區,2015,8,4.0
0329,臺中市北屯區,2015,9,4.0
0329,臺中市北屯區,2015,10,3.67
0329,臺中市北屯區,2015,11,4.17
0329,臺中市北屯區,2015,12,3.17
0329,臺中市北屯區,2015,13,3.67
0329,臺中市北屯區,2015,14,1.83
0329,臺中市北屯區,2015,15,2.17
0329,臺中市北屯區,2015,16,2.5
0329,臺中市北屯區,2015,17,2.0
0329,臺中市北屯區,2015,18,3.0
0329,臺中市北屯區,2015,19,2.17
0329,臺中市北屯區,2015,20,2.67
0329,臺中市北屯區,2015,21,3.83
0329,臺中市北屯區,2015,22,2.67
0329,臺中市北屯區,2015,23,2.67
0329,臺中市北屯區,2015,24,3.0
0329,臺中市北屯區,2015,25,2.17
0329,臺中市北屯區,2015,26,2.0
0329,臺中市北屯區,2015,27,2.0
0329,臺中市北屯區,2015,28,1.67
0329,臺中市北屯區,2015,29,2.0
0329,臺中市北屯區,2015,30,2.5
0329,臺中市北屯區,2015,31,3.0
0329,臺中市北屯區,2015,32,2.33
0329,臺中市北屯區,2015,33,3.33
0329,臺中市北屯區,2015,34,2.0
0329,臺中市北屯區,2015,35,4.17
0329,臺中市北屯區,2015,36,3.5
0329,臺中市北屯區,2015,37,2.0
0329,臺中市北屯區,2015,38,2.0
0329,臺中市北屯區,2015,39,2.17
0329,臺中市北屯區,2015,40,2.0
0329,臺中市北屯區,2015,41,2.0
0329,臺中市北屯區,2015,42,2.83
0329,臺中市北屯區,2015,43,3.0
0329,臺中市北屯區,2015,44,2.67
0329,臺中市北屯區,2015,45,3.17
0329,臺中市北屯區,2015,46,4.67
0329,臺中市北屯區,2015,47,3.0
0329,臺中市北屯區,2015,48,4.17
0329,臺中市北屯區,2015,49,4.33
0329,臺中市北屯區,2015,50,3.83
0329,臺中市北屯區,2015,51,6.5
0329,臺中市北屯區,2015,52,4.33
0329,臺中市北屯區,2016,1,9.0
0329,臺中市北屯區,2016,2,3.17
0329,臺中市北屯區,2016,3,4.67
0329,臺中市北屯區,2016,4,6.5
0329,臺中市北屯區,2016,5,4.67
0329,臺中市北屯區,2016,6,3.17
0329,臺中市北屯區,2016,7,4.0
0329,臺中市北屯區,2016,8,4.67
0329,臺中市北屯區,2016,9,4.67
0329,臺中市北屯區,2016,10,4.5
0329,臺中市北屯區,2016,11,7.17
0329,臺中市北屯區,2016,12,6.17
0329,臺中市北屯區,2016,13,2.83
0329,臺中市北屯區,2016,14,3.33
0329,臺中市北屯區,2016,15,3.17
0329,臺中市北屯區,2016,16,3.33
0329,臺中市北屯區,2016,17,2.67
0329,臺中市北屯區,2016,18,3.17
0329,臺中市北屯區,2016,19,2.67
0329,臺中市北屯區,2016,20,2.0
0329,臺中市北屯區,2016,21,2.83
0329,臺中市北屯區,2016,22,2.0
0329,臺中市北屯區,2016,23,2.33
0329,臺中市北屯區,2016,24,2.0
0329,臺中市北屯區,2016,25,2.17
0329,臺中市北屯區,2016,26,2.33
0329,臺中市北屯區,2016,27,2.17
0329,臺中市北屯區,2016,28,2.17
0329,臺中市北屯區,2016,29,2.5
0329,臺中市北屯區,2016,30,2.67
0329,臺中市北屯區,2016,31,2.17
0329,臺中市北屯區,2016,32,2.0
0329,臺中市北屯區,2016,33,3.0
0329,臺中市北屯區,2016,34,2.0
0329,臺中市北屯區,2016,35,2.0
0329,臺中市北屯區,2016,36,2.5
0329,臺中市北屯區,2016,37,4.17
0329,臺中市北屯區,2016,38,2.33
0329,臺中市北屯區,2016,39,2.83
0329,臺中市北屯區,2016,40,2.83
0329,臺中市北屯區,2016,41,3.33
0329,臺中市北屯區,2016,42,2.33
0329,臺中市北屯區,2016,43,3.33
0329,臺中市北屯區,2016,44,2.0
0329,臺中市北屯區,2016,45,2.83
0329,臺中市北屯區,2016,46,4.17
0329,臺中市北屯區,2016,47,4.5
0329,臺中市北屯區,2016,48,3.33
0329,臺中市北屯區,2016,49,2.67
0329,臺中市北屯區,2016,50,4.83
0329,臺中市北屯區,2016,51,4.67
0329,臺中市北屯區,2016,52,4.33
0329,臺中市北屯區,2017,1,5.83
0329,臺中市北屯區,2017,2,4.0
0329,臺中市北屯區,2017,3,3.83
0329,臺中市北屯區,2017,4,2.67
0329,臺中市北屯區,2017,5,2.17
0329,臺中市北屯區,2017,6,2.33
0329,臺中市北屯區,2017,7,5.17
0329,臺中市北屯區,2017,8,4.67
0329,臺中市北屯區,2017,9,3.0
0329,臺中市北屯區,2017,10,4.17
0329,臺中市北屯區,2017,11,3.0
0329,臺中市北屯區,2017,12,2.5
0329,臺中市北屯區,2017,13,3.17
0329,臺中市北屯區,2017,14,2.33
0329,臺中市北屯區,2017,15,4.0
0329,臺中市北屯區,2017,16,2.33
0329,臺中市北屯區,2017,17,2.17
0329,臺中市北屯區,2017,18,2.83
0329,臺中市北屯區,2017,19,2.33
0329,臺中市北屯區,2017,20,2.17
0329,臺中市北屯區,2017,21,2.5
0329,臺中市北屯區,2017,22,2.33
0329,臺中市北屯區,2017,23,3.17
0329,臺中市北屯區,2017,24,2.83
0329,臺中市北屯區,2017,25,3.33
0329,臺中市北屯區,2017,26,2.33
0329,臺中市北屯區,2017,27,2.5
0329,臺中市北屯區,2017,28,2.17
0329,臺中市北屯區,2017,29,2.0
0329,臺中市北屯區,2017,30,2.0
0329,臺中市北屯區,2017,31,2.0
0329,臺中市北屯區,2017,32,2.0
0329,臺中市北屯區,2017,33,2.67
0329,臺中市北屯區,2017,34,2.67
0329,臺中市北屯區,2017,35,2.17
0329,臺中市北屯區,2017,36,2.0
0329,臺中市北屯區,2017,37,2.67
0329,臺中市北屯區,2017,38,2.0
0329,臺中市北屯區,2017,39,2.33
0329,臺中市北屯區,2017,40,1.67
0329,臺中市北屯區,2017,41,2.17
0329,臺中市北屯區,2017,42,2.5
0329,臺中市北屯區,2017,43,1.33
0329,臺中市北屯區,2017,44,2.17
0329,臺中市北屯區,2017,45,2.67
0329,臺中市北屯區,2017,46,3.5
0329,臺中市北屯區,2017,47,3.0
0329,臺中市北屯區,2017,48,3.17
0329,臺中市北屯區,2017,49,3.5
0329,臺中市北屯區,2017,50,5.17
0329,臺中市北屯區,2017,51,4.0
0329,臺中市北屯區,2017,52,3.67
0329,臺中市北屯區,2018,1,5.67
0329,臺中市北屯區,2018,2,4.17
0329,臺中市北屯區,2018,3,5.17
0329,臺中市北屯區,2018,4,3.0
0329,臺中市北屯區,2018,5,2.67
0329,臺中市北屯區,2018,6,5.83
0329,臺中市北屯區,2018,7,3.33
0329,臺中市北屯區,2018,8,3.33
0329,臺中市北屯區,2018,9,6.33
0329,臺中市北屯區,2018,10,2.5
0329,臺中市北屯區,2018,11,3.67
0329,臺中市北屯區,2018,12,2.5
0329,臺中市北屯區,2018,13,2.0
0329,臺中市北屯區,2018,14,2.0
0329,臺中市北屯區,2018,15,2.0
0329,臺中市北屯區,2018,16,2.0
0329,臺中市北屯區,2018,17,2.0
0329,臺中市北屯區,2018,18,2.0
0329,臺中市北屯區,2018,19,2.0
0329,臺中市北屯區,2018,20,2.0
0329,臺中市北屯區,2018,21,2.0
0329,臺中市北屯區,2018,22,2.0
0329,臺中市北屯區,2018,23,2.0
0329,臺中市北屯區,2018,24,1.5
0329,臺中市北屯區,2018,25,2.33
0329,臺中市北屯區,2018,26,2.17
0329,臺中市北屯區,2018,27,2.33
0329,臺中市北屯區,2018,28,2.17
0329,臺中市北屯區,2018,29,1.33
