region,year,week,case_c,pop_total,case_per_capita(‰),PM25_lag0,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag4,PM25_lag5,PM25_lag6,PM25_lag7,PM25_lag8,PM25_lag9,PM25_lag10
北北基桃竹,2018,38,1088,802480,1.36,18.87,28.57,43.9,55.14,65.34,76.75,94.98,111.01,128.21,137.44,146.82
北北基桃竹,2018,39,1169,802317,1.46,13.09,31.96,41.66,56.99,68.23,78.43,89.84,108.07,124.1,141.3,150.53
北北基桃竹,2018,40,1396,800405,1.74,16.03,29.12,47.99,57.69,73.02,84.26,94.46,105.87,124.1,140.13,157.33
北北基桃竹,2018,41,1195,802106,1.49,11.22,27.25,40.34,59.21,68.91,84.24,95.48,105.68,117.09,135.32,151.35
北北基桃竹,2018,42,1314,796622,1.65,11.69,22.91,38.94,52.03,70.9,80.6,95.93,107.17,117.37,128.78,147.01
北北基桃竹,2018,43,1262,801232,1.58,17.38,29.07,40.29,56.32,69.41,88.28,97.98,113.31,124.55,134.75,146.16
北北基桃竹,2018,44,1434,805911,1.78,11.03,28.41,40.1,51.32,67.35,80.44,99.31,109.01,124.34,135.58,145.78
北北基桃竹,2018,45,1375,797103,1.72,19.11,30.14,47.52,59.21,70.43,86.46,99.55,118.42,128.12,143.45,154.69
北北基桃竹,2018,46,1284,799355,1.61,13.06,32.17,43.2,60.58,72.27,83.49,99.52,112.61,131.48,141.18,156.51
北北基桃竹,2018,47,1316,798465,1.65,11.36,24.42,43.53,54.56,71.94,83.63,94.85,110.88,123.97,142.84,152.54
北北基桃竹,2018,48,1398,801628,1.74,17.23,28.59,41.65,60.76,71.79,89.17,100.86,112.08,128.11,141.2,160.07
北北基桃竹,2018,49,1524,798214,1.91,12.18,29.41,40.77,53.83,72.94,83.97,101.35,113.04,124.26,140.29,153.38
北北基桃竹,2018,50,1474,802461,1.84,9.85,22.03,39.26,50.62,63.68,82.79,93.82,111.2,122.89,134.11,150.14
北北基桃竹,2018,51,1445,796204,1.81,21.12,30.97,43.15,60.38,71.74,84.8,103.91,114.94,132.32,144.01,155.23
北北基桃竹,2018,52,1553,799345,1.94,7.16,28.28,38.13,50.31,67.54,78.9,91.96,111.07,122.1,139.48,151.17
北北基桃竹,2019,1,1114,799593,1.39,9.43,16.59,37.71,47.56,59.74,76.97,88.33,101.39,120.5,131.53,148.91
北北基桃竹,2019,2,1639,806579,2.03,13.86,23.29,30.45,51.57,61.42,73.6,90.83,102.19,115.25,134.36,145.39
北北基桃竹,2019,3,1505,802563,1.88,17.9,31.76,41.19,48.35,69.47,79.32,91.5,108.73,120.09,133.15,152.26
北北基桃竹,2019,4,1732,807211,2.15,19.35,37.25,51.11,60.54,67.7,88.82,98.67,110.85,128.08,139.44,152.5
北北基桃竹,2019,5,2036,807653,2.52,22.4,41.75,59.65,73.51,82.94,90.1,111.22,121.07,133.25,150.48,161.84
北北基桃竹,2019,6,633,797685,0.79,14.74,37.14,56.49,74.39,88.25,97.68,104.84,125.96,135.81,147.99,165.22
北北基桃竹,2019,7,1795,810813,2.21,11.3,26.04,48.44,67.79,85.69,99.55,108.98,116.14,137.26,147.11,159.29
北北基桃竹,2019,8,1678,808466,2.08,13.99,25.29,40.03,62.43,81.78,99.68,113.54,122.97,130.13,151.25,161.1
北北基桃竹,2019,9,1408,801327,1.76,22.12,36.11,47.41,62.15,84.55,103.9,121.8,135.66,145.09,152.25,173.37
北北基桃竹,2019,10,1500,803936,1.87,15.65,37.77,51.76,63.06,77.8,100.2,119.55,137.45,151.31,160.74,167.9
北北基桃竹,2019,11,1673,809429,2.07,19.89,35.54,57.66,71.65,82.95,97.69,120.09,139.44,157.34,171.2,180.63
北北基桃竹,2019,12,1613,803403,2.01,18.42,38.31,53.96,76.08,90.07,101.37,116.11,138.51,157.86,175.76,189.62
北北基桃竹,2019,13,1603,805311,1.99,17.31,35.73,55.62,71.27,93.39,107.38,118.68,133.42,155.82,175.17,193.07
北北基桃竹,2019,14,1336,808003,1.65,20.95,38.26,56.68,76.57,92.22,114.34,128.33,139.63,154.37,176.77,196.12
北北基桃竹,2019,15,1686,803077,2.1,16.36,37.31,54.62,73.04,92.93,108.58,130.7,144.69,155.99,170.73,193.13
北北基桃竹,2019,16,1651,803477,2.05,20.24,36.6,57.55,74.86,93.28,113.17,128.82,150.94,164.93,176.23,190.97
北北基桃竹,2019,17,1508,803600,1.88,16.89,37.13,53.49,74.44,91.75,110.17,130.06,145.71,167.83,181.82,193.12
北北基桃竹,2019,18,1337,806479,1.66,14.15,31.04,51.28,67.64,88.59,105.9,124.32,144.21,159.86,181.98,195.97
北北基桃竹,2019,19,1506,800870,1.88,11.18,25.33,42.22,62.46,78.82,99.77,117.08,135.5,155.39,171.04,193.16
北北基桃竹,2019,20,1474,801042,1.84,15.34,26.52,40.67,57.56,77.8,94.16,115.11,132.42,150.84,170.73,186.38
北北基桃竹,2019,21,1428,807012,1.77,15.8,31.14,42.32,56.47,73.36,93.6,109.96,130.91,148.22,166.64,186.53
北北基桃竹,2019,22,1327,798477,1.66,11.35,27.15,42.49,53.67,67.82,84.71,104.95,121.31,142.26,159.57,177.99
北北基桃竹,2019,23,1284,803782,1.6,10.24,21.59,37.39,52.73,63.91,78.06,94.95,115.19,131.55,152.5,169.81
北北基桃竹,2019,24,1449,801068,1.81,12.14,22.38,33.73,49.53,64.87,76.05,90.2,107.09,127.33,143.69,164.64
北北基桃竹,2019,25,1369,805360,1.7,9.49,21.63,31.87,43.22,59.02,74.36,85.54,99.69,116.58,136.82,153.18
北北基桃竹,2019,26,1270,803309,1.58,9.97,19.46,31.6,41.84,53.19,68.99,84.33,95.51,109.66,126.55,146.79
北北基桃竹,2019,27,1282,802794,1.6,8.76,18.73,28.22,40.36,50.6,61.95,77.75,93.09,104.27,118.42,135.31
北北基桃竹,2019,28,1321,804170,1.64,11.9,20.66,30.63,40.12,52.26,62.5,73.85,89.65,104.99,116.17,130.32
北北基桃竹,2019,29,1327,800553,1.66,9.83,21.73,30.49,40.46,49.95,62.09,72.33,83.68,99.48,114.82,126.0
北北基桃竹,2019,30,1113,805890,1.38,11.24,21.07,32.97,41.73,51.7,61.19,73.33,83.57,94.92,110.72,126.06
北北基桃竹,2019,31,1194,799761,1.49,8.84,20.08,29.91,41.81,50.57,60.54,70.03,82.17,92.41,103.76,119.56
北北基桃竹,2019,32,1117,802563,1.39,10.72,19.56,30.8,40.63,52.53,61.29,71.26,80.75,92.89,103.13,114.48
北北基桃竹,2019,33,1200,805386,1.49,11.48,22.2,31.04,42.28,52.11,64.01,72.77,82.74,92.23,104.37,114.61
北北基桃竹,2019,34,1102,800609,1.38,9.86,21.34,32.06,40.9,52.14,61.97,73.87,82.63,92.6,102.09,114.23
北北基桃竹,2019,35,1148,801236,1.43,12.07,21.93,33.41,44.13,52.97,64.21,74.04,85.94,94.7,104.67,114.16
北北基桃竹,2019,36,1285,800909,1.6,10.4,22.47,32.33,43.81,54.53,63.37,74.61,84.44,96.34,105.1,115.07
北北基桃竹,2019,37,1100,798477,1.38,11.79,22.19,34.26,44.12,55.6,66.32,75.16,86.4,96.23,108.13,116.89
北北基桃竹,2019,38,1318,801880,1.64,13.64,25.43,35.83,47.9,57.76,69.24,79.96,88.8,100.04,109.87,121.77
北北基桃竹,2019,39,1392,806425,1.73,7.76,21.4,33.19,43.59,55.66,65.52,77.0,87.72,96.56,107.8,117.63
北北基桃竹,2019,40,1229,801752,1.53,21.05,28.81,42.45,54.24,64.64,76.71,86.57,98.05,108.77,117.61,128.85
北北基桃竹,2019,41,1286,798869,1.61,16.2,37.25,45.01,58.65,70.44,80.84,92.91,102.77,114.25,124.97,133.81
北北基桃竹,2019,42,1387,799134,1.74,13.82,30.02,51.07,58.83,72.47,84.26,94.66,106.73,116.59,128.07,138.79
北北基桃竹,2019,43,1468,799926,1.84,13.08,26.9,43.1,64.15,71.91,85.55,97.34,107.74,119.81,129.67,141.15
北北基桃竹,2019,44,1392,804630,1.73,17.67,30.75,44.57,60.77,81.82,89.58,103.22,115.01,125.41,137.48,147.34
北北基桃竹,2019,45,1523,801547,1.9,12.52,30.19,43.27,57.09,73.29,94.34,102.1,115.74,127.53,137.93,150.0
北北基桃竹,2019,46,1467,802002,1.83,20.57,33.09,50.76,63.84,77.66,93.86,114.91,122.67,136.31,148.1,158.5
北北基桃竹,2019,47,1477,808105,1.83,9.75,30.32,42.84,60.51,73.59,87.41,103.61,124.66,132.42,146.06,157.85
北北基桃竹,2019,48,1537,802028,1.92,11.22,20.97,41.54,54.06,71.73,84.81,98.63,114.83,135.88,143.64,157.28
北北基桃竹,2019,49,1439,805591,1.79,10.82,22.04,31.79,52.36,64.88,82.55,95.63,109.45,125.65,146.7,154.46
